word,hiragana,katakana,NETFLIX_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
権威,けんい,ケンイ,2,3,3,2,3,4,3,3,3,4,2,2,3,3,2,3,2,4,4,3,3,3,2,3,3,3,2,2,3,2,2,2,2,3,3,3,2,1,3,2,3,3,3,2,2,3,4,3,3,2,3,3,1,3,3,3,3,3,4,3,3,3,2,3,1,3,3,2,3,3,3
総合,そうごう,ソウゴウ,2,4,4,4,4,5,5,3,3,4,3,2,4,4,4,5,3,2,2,5,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,4,2,2,2,2,3,1,3,3,3,2,4,3,3,2,4,2,1,4,4,4,4,4,5,4,4,4,4,3,4,3,4,3,5,4,4
装飾,そうしょく,ソウショク,2,4,2,4,4,4,3,4,3,4,3,2,3,2,4,4,1,4,3,3,3,1,2,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,3,1,2,1,2,3,2,1,3,3,3,3,3,1,1,2,2,2,2,2,4,2,2,2,3,4,4,3,3,3,3,3,3
かわいらしい,かわいらしい,カワイラシイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,1,1,2,3,1,3,3,3,4,3,3,2,3,2,2,3,2,3,3,4,3,2,4,3,3,3,3,3,3,3,4,3,3,2,4,2,2,2
ディープ,ディープ,ディープ,2,2,2,3,3,4,3,3,4,3,2,2,3,2,3,3,2,1,1,2,3,1,2,3,1,1,1,1,2,2,2,2,2,2,2,2,1,4,1,2,2,1,2,2,2,1,1,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,1,3,1,2,3
トロント,トロント,トロント,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1
フォース,フォース,フォース,2,2,2,2,3,4,3,3,3,3,2,2,2,3,2,3,3,1,1,2,3,1,2,3,1,1,1,1,2,3,3,1,2,4,4,2,1,4,1,2,2,1,1,1,2,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,2,3,2
フタ,フタ,フタ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,3,2,1,1,3,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,3
ラック,ラック,ラック,2,3,3,2,4,4,3,3,3,4,3,3,3,3,3,3,2,1,1,2,2,1,2,3,1,2,1,1,2,3,3,2,1,3,3,2,1,2,2,1,2,1,1,2,3,2,1,2,2,1,2,2,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,2,2,3,2
同居人,どうきょにん,ドウキョニン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
壁紙,かべがみ,カベガミ,2,3,3,2,3,4,3,3,3,3,3,2,3,3,3,1,1,2,2,2,3,1,2,3,3,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,3,2,1,1,2
実物,じつぶつ,ジツブツ,2,3,3,3,3,4,4,4,3,3,3,3,2,2,3,2,2,3,2,3,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3,3,1,2,2,2,1,3,3,3,2,3,3,3,3,2,2,1,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,2,3,3
矯正,きょうせい,キョウセイ,2,3,3,3,3,4,3,3,3,3,3,2,2,2,3,2,2,2,2,3,4,2,2,3,3,2,1,2,2,1,1,2,2,2,2,3,3,1,1,1,2,1,2,2,2,2,2,2,1,2,3,2,1,3,3,2,3,3,3,3,3,3,3,2,1,2,2,2,2,2,3
茂,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,1,1,1,4,2,1,1,3,1,1,3,1,1,1,3,2,2,3,1,3,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,2,2
過剰,かじょう,カジョウ,2,2,3,3,3,4,3,3,3,2,3,3,3,2,3,3,2,2,3,4,4,2,2,3,3,3,2,3,3,2,2,3,3,4,3,4,3,1,2,2,3,1,3,3,3,2,4,3,3,3,4,3,1,3,4,3,3,3,3,4,3,3,3,4,1,3,3,4,3,3,3
食卓,しょくたく,ショクタク,2,2,2,3,3,4,3,3,3,2,3,3,2,2,3,2,2,4,3,3,3,2,2,3,3,3,2,2,4,2,2,2,3,2,2,3,2,1,3,2,2,1,2,3,2,2,3,3,2,3,3,2,1,3,2,3,3,3,3,3,3,3,3,3,1,3,2,3,2,2,2
アーク,アーク,アーク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,2,3,1,2,1,1,2,2,2,2,1,3,2,2,1,3,2,2,2,1,1,1,1,2,1,1,2,1,2,2,3,3,4,2,3,3,3,3,3,3,2,3,1,2,2,1,3,2,3
ウェブ,ウェブ,ウェブ,2,4,3,3,4,4,3,3,3,2,3,3,4,4,3,3,1,1,3,4,5,2,2,3,1,1,1,1,2,1,1,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,3,2,1,1,2,1,2,4,5,3,4,5,3,4,4,4,4,3,1,2,3,2,2,3,3
キリン,キリン,キリン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3
クリスチャン,クリスチャン,クリスチャン,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,3,1,1,2,2,3,1,2,3,1,2,1,1,2,1,1,1,1,3,3,3,1,4,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,3,2,3,3,3,3,3,3,3,2,1,1,2,2,2,3,1,4
ノーマ,ノーマ,ノーマ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
リックス,リックス,リックス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
事項,じこう,ジコウ,2,4,2,4,5,4,3,4,3,3,3,2,5,4,3,4,2,3,4,4,4,2,2,3,3,3,3,4,3,3,3,4,2,4,4,4,3,1,2,2,2,1,3,3,3,2,4,3,2,3,3,2,1,4,4,3,4,3,3,4,3,3,5,4,4,3,3,3,5,4,4
供,とも,トモ,2,3,3,2,3,4,3,3,3,2,2,4,2,2,3,2,3,4,2,3,5,3,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,5,3,2,2,5,2,2,2,2,3,2,2,4,2,2,5,2,4,2,2,2,2,2,2,2,3,3,5,3,2,3,3,5,5
分身,ぶんしん,ブンシン,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,4,2,2,2,2,2,2,3,3,2,5,2,2,5,5,2,3,2,2,2,4,1,2,3,3,1,2,3,3,2,2,2,3,3,4,4,1,1,2,2,1,1,1,1,1,1,2,3,4,2,2,3,2,3,2
娯楽,ごらく,ゴラク,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,2,3,2,3,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,2,1,2,3,2,2,3,3,3,3,3,2,1,3,2,4,3,3,3,3,4,3,2,3,4,3,3,3,3,3,2
挙げて,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
済ます,すます,スマス,2,3,3,2,3,4,4,4,4,2,3,2,3,3,3,1,3,1,3,2,3,1,2,3,3,2,3,2,3,3,3,2,3,1,1,2,3,1,1,3,3,4,3,3,3,4,2,3,3,4,3,3,4,3,2,3,3,3,2,3,3,4,2,3,1,2,1,3,1,2,2
自尊心,じそんしん,ジソンシン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,3,1,2,1,2,2,2,2,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
荒北,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
葉っぱ,はっぱ,ハッパ,2,4,4,4,3,4,5,3,3,4,4,4,4,4,4,1,3,1,3,3,3,3,2,3,3,2,2,3,2,2,2,3,2,3,3,2,3,1,2,3,3,4,3,3,3,3,2,2,3,2,3,2,2,4,2,4,4,3,3,4,3,3,3,3,1,2,2,3,1,4,4
記入,きにゅう,キニュウ,2,3,1,4,3,4,3,3,3,2,2,2,4,3,2,2,2,3,3,4,4,2,2,3,3,2,2,2,3,2,2,2,2,3,3,3,3,1,2,2,2,1,3,2,3,3,3,2,2,2,2,2,1,3,4,3,3,3,3,3,3,3,4,3,1,2,2,2,2,3,3
クルーズ,クルーズ,クルーズ,2,2,3,2,3,4,3,3,3,2,2,4,2,3,2,3,2,1,1,2,3,2,2,2,1,1,1,1,1,1,1,1,1,3,3,2,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,3,1,3,2,3
つーか,つーか,ツーカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,3,3,4,2,3,4,3,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
デーモン,デーモン,デーモン,2,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,2,1,1,2,2,2,2,3,1,1,1,1,1,2,2,3,1,3,3,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,3,3,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,2,2,3
中間,ちゅうかん,チュウカン,2,4,4,3,3,4,3,3,3,4,4,3,4,4,4,4,2,4,3,4,3,2,2,3,3,3,3,3,4,3,3,3,2,3,3,4,3,2,3,2,2,1,2,3,3,3,4,3,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,1,3,3,3,4,3,4
千秋,せんしゅう,センシュウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,4,2,1,1,3,1,1,2,3,3,5,3,1,1,1,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1
取り下げる,とりさげる,トリサゲル,2,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,2,1,2,2,2,3,2,3,3,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,3,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2
大久保,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,2,3,2,1,1,3,1,1,3,1,2,1,1,1,1,2,1,3,3,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,2
広大,こうだい,コウダイ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,3,3,3,2,4,3,3,2,3,3,3,3,2,1,3,2,3,1,2,3,3,2,4,3,3,3,3,2,1,3,2,3,3,3,3,3,3,3,2,4,1,3,3,3,3,3,3
意義,いぎ,イギ,2,3,3,4,4,4,3,3,3,3,3,2,4,4,2,3,2,4,4,4,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,4,2,2,3,2,2,1,2,2,2,2,4,2,3,2,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3
抹殺,まっさつ,マッサツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,2,3,3,2,3,1,3,3,3,1,2,3,3,2,2,1,2,3,3,1,3,2,2,3,3,2,2,2,2,3,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1
故事,こじ,コジ,2,2,2,3,3,4,3,3,3,2,2,2,3,2,3,2,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
泥酔,でいすい,デイスイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,3,3,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1
津浪,つなみ,ツナミ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
海辺,うみべ,ウミベ,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,2,3,2,1,2,1,3,2,3,3,3,2,3,3,3,2,2,1,2,2,2,2,1,2
顔面,がんめん,ガンメン,2,2,2,3,3,4,4,3,3,2,2,2,3,2,3,2,2,3,3,3,2,2,2,3,3,3,3,3,4,3,3,3,3,3,2,2,4,1,3,2,3,1,2,3,3,2,2,4,2,4,4,3,1,2,2,3,2,2,2,2,2,2,3,4,1,4,3,4,2,3,2
黒澤,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
お見合い,おみあい,オミアイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,3,2,2,3,2,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
トースト,トースト,トースト,2,3,3,4,3,4,3,3,3,2,4,3,3,3,3,1,2,1,2,2,2,2,2,3,1,2,1,1,2,2,2,2,3,3,3,2,3,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,3
みね,みね,ミネ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,3,2,3,2,3,3,4,3,4,3,3,3,3,4,2,2,3,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,2,2,3,2
ろくでなし,ろくでなし,ロクデナシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,1,2,1,1,2,2,2,2,2,2,2,1,3,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
均,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,3
変動,へんどう,ヘンドウ,2,2,2,3,3,4,4,3,3,2,3,2,3,2,2,4,2,3,3,4,4,1,2,3,3,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,1,2,2,2,2,3,2,2,2,3,2,1,4,5,2,4,5,4,4,4,4,4,3,1,2,3,2,3,3,4
戸次,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
斧,おの,オノ,2,2,3,2,3,4,3,3,3,2,2,4,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,4,2,2,1,2,2,2,2,3,3,3,2,3,4,2,2,2,3,2,2,2,2,2,2,2,4,4,3,3,2,2,2,3
梁,はり,ハリ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,2,2,2,3,1,1,3,2,2,1,2,1,1,3,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,1,1,1,1,1,1,3,2,1,2,2,2,3,2,2
横浜,よこはま,ヨコハマ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,4,1,3,3,2,1,1,4,1,1,3,1,1,2,2,1,2,4,1,4,3,2,2,1,3,2,2,4,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,5,3,4
野蛮,やばん,ヤバン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,3,3,3,3,2,3,3,3,2,2,3,3,2,3,1,2,3,3,1,2,2,2,2,3,2,3,2,2,2,1,2,2,2,2,2,2,4,2,2,2,3,3,2,2,3,2,2,1
電子,でんし,デンシ,2,4,4,4,4,5,4,3,3,4,4,5,4,4,4,4,2,2,3,4,5,2,2,3,3,3,2,3,4,2,2,3,2,4,4,4,2,3,3,2,2,1,2,3,3,2,3,3,2,2,2,2,1,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4
しとめる,しとめる,シトメル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,3,2,3,3,2,4,3,2,4,4,3,3,1,1,1,2,1,2,3,3,1,2,2,2,2,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,2,4,1,3,1,3,2,2,2
バスルーム,バスルーム,バスルーム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,1,1,1,1,3,1,2,1,2,3,3,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,1,2,3,2,1,2,2,2,2,2,2,2,2,1,1,3,1,2,1,2,2
光子,こうし,コウシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,3,2,2,2,3,1,1,2,1,1,1,1,2,1,2,1,2,3,4,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2
及ぼす,およぼす,オヨボス,2,2,1,3,3,4,3,3,3,2,2,2,2,2,2,3,2,1,4,4,4,1,2,3,3,3,2,2,3,2,3,2,3,1,1,3,2,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,4,4,3,4,4,4,4,4,4,3,3,4,3,2,3,3,3,3
大金持ち,おおがねもち,オオガネモチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,3,2,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
天馬,てんば,テンバ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,2,2,2,2,1,3,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
身代わり,みがわり,ミガワリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,3,2,3,3,2,3,2,2,3,3,2,2,3,3,1,1,1,2,3,3,1,3,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,1,2
アド,アド,アド,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,2,1,2,1,1,3,1,2,3,2,2,1,1,2,3,1,2,1,2,1,1,2,3,2,2,1,2,2,4,2,2,2,3,3,1,3,3,1,2,2,1
お座り,おすわり,オスワリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,2,1,2,2,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
キュー,キュー,キュー,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,3,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,3,3,2,2,2,2,1,3,3,2,3,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
ムース,ムース,ムース,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2
倩,つらつら,ツラツラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1
北斗,ほくと,ホクト,2,2,3,2,3,4,3,3,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2,3,3,1,1,1,2,1,2,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,2,2,2,2,3,1,1,2,3,2,3,2,4
半ば,なかば,ナカバ,2,3,2,2,4,4,3,3,3,3,3,3,4,3,2,4,2,1,3,4,3,3,2,3,3,4,2,3,4,2,2,3,4,2,2,3,3,1,4,2,2,1,3,3,3,3,4,4,3,4,4,3,3,4,3,4,3,4,4,3,3,3,3,4,3,4,3,4,4,3,3
同い年,おないどし,オナイドシ,2,4,4,3,3,4,3,4,3,4,4,4,4,4,4,1,2,1,2,2,2,3,2,3,3,2,2,3,2,2,2,3,3,2,2,2,3,1,2,3,3,4,3,3,3,3,2,3,2,3,2,3,1,3,2,3,3,3,2,3,4,3,2,3,3,2,2,3,2,2,2
干す,ほす,ホス,2,3,3,4,3,4,3,3,3,2,4,4,4,3,4,1,3,1,3,3,3,3,2,3,3,3,2,3,3,2,2,3,3,1,1,1,3,1,3,2,3,4,3,3,3,3,3,3,3,3,3,3,2,3,2,4,3,3,3,3,3,4,3,3,3,3,1,3,1,3,3
消毒,しょうどく,ショウドク,2,4,4,3,4,4,3,3,3,4,3,3,3,4,3,2,2,2,2,3,3,2,2,3,3,2,2,3,2,2,2,3,2,3,3,2,3,1,2,2,2,4,3,2,3,3,1,2,2,2,1,2,1,3,2,3,3,3,2,4,3,3,3,3,1,2,2,3,2,3,3
涼しい,すずしい,スズシイ,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,1,3,1,3,3,4,2,2,3,3,3,3,4,4,3,3,4,3,1,1,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,4,3,1,3,2,4,1,3,3
神々,かみがみ,カミガミ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,3,1,2,3,3,1,4,2,3,4,4,2,2,4,4,1,1,1,3,2,3,1,2,2,2,1,4,2,3,2,1,1,1,2,3,2,2,2,2,2,2,2,2,4,1,3,1,3,1,3,3
若造,わかぞう,ワカゾウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,3,1,2,1,1,3,3,3,2,2,3,3,1,3,1,2,3,3,1,3,2,2,3,1,2,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1
薪,まき,マキ,2,3,3,4,3,4,4,3,3,2,4,3,4,4,2,2,2,4,3,3,3,4,2,3,3,3,2,3,3,2,2,3,2,3,3,2,2,3,4,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,1,3,2,3,2,3,3
雇用,こよう,コヨウ,2,3,3,3,3,4,3,3,3,4,3,3,3,3,4,4,2,1,4,4,4,2,2,3,3,2,1,1,2,1,1,1,1,3,3,4,2,2,1,1,1,1,2,2,1,2,3,2,2,1,2,2,1,4,3,4,3,3,3,3,3,3,4,3,1,2,4,2,4,4,4
インパクト,インパクト,インパクト,2,3,3,3,4,4,3,3,3,3,3,3,4,3,3,3,3,1,3,3,3,2,2,3,1,2,1,1,2,3,3,3,2,1,2,3,2,2,1,3,3,1,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,4,4,3,1,2,3,3,2,3,4
