word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
虎,10245,4252,5258,2714,2215,9061,9121,6100,1827,3627,-1,3187,2184,2310,1330,3396,2310,2144,1284,7210,8273,8425,-1,15915,3139,7330,7382,1549,1533,2308,1774,-1,2867,5858,2873,8511
買取,10246,-1,17615,-1,17132,-1,1991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
喰らう,10247,-1,-1,10063,-1,-1,-1,-1,7552,6418,-1,-1,10339,-1,-1,4955,5178,4829,16550,3134,-1,-1,5332,-1,11818,4444,1683,17018,17745,-1,7894,3989,5956,-1,13553,21078
軍縮,10248,-1,14224,-1,-1,23028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13700,16900,-1,-1,-1,-1,-1,16572,-1
ポップコーン,10250,8120,-1,17784,-1,-1,18060,23143,9308,7996,-1,-1,-1,-1,-1,-1,-1,24543,14806,-1,9761,9765,-1,-1,-1,20493,5836,-1,-1,21721,9695,-1,-1,22540,-1,9424
ハーゲンダッツ,10251,6881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
白身,10252,6059,-1,-1,-1,-1,-1,-1,21410,16294,-1,16724,-1,22403,-1,20528,22403,21007,-1,-1,-1,-1,-1,-1,-1,-1,-1,15244,17597,12894,21993,-1,-1,16901,-1,14510
社外,10253,-1,16312,-1,-1,21941,8672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23364,-1,-1,-1,-1,-1,20803,7476
高市,10254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19611,20216,-1,-1,-1,-1,-1,-1,14917
ケテル,10255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
まぶた,10256,13446,-1,18845,3058,11299,9953,9746,16661,13720,-1,14081,8533,13551,7398,1810,19142,17937,7120,6080,-1,24988,3525,-1,3705,17359,1935,13340,10797,3989,17234,-1,8132,2258,-1,18180
マザー,10257,-1,10089,14306,-1,14868,6655,23801,8646,5338,-1,-1,-1,-1,-1,15930,5798,5414,18870,-1,6925,7236,-1,4635,24060,21175,6336,-1,-1,11634,8991,-1,13345,24737,11352,-1
算数,10258,2809,-1,13191,-1,21013,10473,18194,12811,10926,-1,11207,-1,21175,14714,21832,21175,19844,14130,16972,13132,11858,10235,19719,-1,17250,-1,-1,-1,20706,13053,-1,-1,16482,20360,3433
カジュアル,10259,16266,23244,-1,-1,14658,5145,21399,18460,15495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22279,19954,-1,-1,-1,-1,7498,-1,-1,22669,19059,-1,22143,19056,24877,8269
斬新,10260,16266,14137,11704,16488,-1,8114,10240,8211,7112,6264,7286,-1,14349,7774,21835,14349,13455,7479,19802,14216,12638,16236,-1,-1,13531,-1,23724,22205,15144,8534,-1,20300,13856,17245,9983
自我,10261,-1,17022,22946,5123,11460,13240,7227,18172,15077,-1,15470,10153,9812,12126,7862,9812,9201,11663,8534,12305,13090,6489,-1,6021,11178,-1,8930,10310,7256,12698,449,5386,6769,14291,14365
十字,10263,20704,2175,19511,5842,8197,15226,17639,22365,4522,-1,4639,11114,4451,13633,2470,4451,4162,13102,9938,3555,3749,-1,-1,11734,17609,-1,16731,18616,4698,22981,-1,3581,5095,11072,15723
編集者,10264,-1,-1,8743,16237,14168,7963,5487,8506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3620,5739,24680,-1,-1,22508,-1,8846,-1,-1,-1,-1,5247
途切れる,10265,10047,-1,15357,-1,14050,8879,16809,14599,12134,1909,12444,5622,9577,14687,4046,9577,8978,14103,4751,-1,-1,5579,-1,5074,10411,9339,15363,16551,3883,15083,-1,4413,3001,17265,13879
めでたい,10267,1355,-1,4069,-1,7288,9996,7854,6501,659,1224,685,7413,1490,967,3437,1490,1380,929,5500,-1,-1,8662,-1,13526,6279,1600,3101,2816,2656,6763,-1,4095,1610,-1,13082
電機,10268,7460,4876,13589,-1,18597,10572,9527,-1,19942,-1,-1,23455,-1,-1,17830,-1,-1,-1,-1,12051,14869,-1,-1,-1,-1,24761,18627,-1,-1,-1,-1,-1,-1,10177,11963
こまめ,10269,11455,-1,-1,-1,16315,10961,-1,-1,-1,5721,-1,-1,21820,14948,18997,21820,20461,14360,21762,-1,-1,-1,-1,-1,-1,4868,-1,-1,13272,-1,2906,-1,13479,-1,19167
岐阜,10270,-1,1604,18130,14435,-1,14744,15684,-1,-1,-1,-1,11210,-1,-1,13048,-1,-1,22343,-1,-1,-1,18714,5997,14725,-1,-1,11723,9102,-1,-1,-1,9792,-1,1053,15578
連合会,10271,-1,-1,-1,-1,-1,7837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16236,10461,-1,-1,-1,-1,-1,-1,9832
斉藤,10273,-1,8400,4503,-1,-1,23005,3185,8181,-1,-1,-1,13569,-1,-1,-1,18616,17449,2961,8865,20040,23544,16035,7716,14645,23407,-1,-1,-1,-1,8503,-1,9797,-1,3492,23334
ニ,10274,-1,1919,-1,-1,-1,-1,-1,-1,7306,-1,-1,-1,-1,-1,-1,9129,8551,19885,-1,5426,4454,-1,13570,-1,3738,-1,-1,-1,-1,-1,296,2082,-1,3899,-1
プラチナ,10275,8967,11742,9374,-1,-1,7678,19718,15028,14177,-1,-1,23330,-1,-1,16646,1120,1039,-1,11877,14420,15058,-1,5994,-1,21795,4989,-1,-1,12238,15537,4718,19593,20612,8988,24534
スムージー,10276,10047,-1,-1,-1,-1,6713,18761,15420,13045,-1,-1,-1,-1,-1,-1,12233,11471,-1,-1,14978,16251,-1,-1,-1,-1,15959,-1,-1,-1,15931,-1,-1,-1,-1,19221
区画,10277,11455,2532,18042,14407,11064,9022,20181,11692,9367,-1,9610,12120,15700,13787,8473,15700,14712,13247,10300,5476,5589,-1,-1,12683,12914,-1,4300,4845,4458,12119,-1,8989,8262,2621,9265
西村,10278,-1,6862,13003,13280,-1,24070,7812,11363,-1,-1,-1,9558,-1,-1,14754,-1,-1,700,7528,5603,7049,-1,5724,10322,-1,-1,-1,-1,-1,11778,-1,13236,-1,3441,19956
う〜ん,10279,-1,-1,-1,-1,-1,-1,-1,-1,2591,-1,-1,-1,-1,-1,-1,2282,2118,1179,-1,-1,12527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
おし,10280,5687,6601,4882,5814,19708,11770,-1,6399,9240,-1,9479,5803,10955,8910,9327,10955,10279,22614,8031,11274,18974,5261,16934,18031,14756,15100,1142,2868,7917,6663,-1,11003,5887,18136,8085
踊れる,10281,-1,-1,8245,-1,-1,-1,-1,6632,5656,-1,-1,-1,-1,-1,-1,11877,11142,11548,16538,-1,-1,13369,-1,-1,-1,-1,-1,-1,-1,6898,-1,-1,-1,-1,23889
パフ,10282,20704,-1,5717,-1,-1,-1,-1,12510,-1,-1,-1,-1,8266,22310,-1,8266,7732,21454,-1,20335,18502,-1,-1,-1,17110,17361,6390,17918,-1,12956,-1,-1,-1,-1,-1
クリーナー,10283,16266,-1,-1,-1,-1,14795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17924,-1,-1,19502,-1,-1,-1,-1,14582,-1,-1,-1,-1,-1,-1,-1,-1,4535
ほのか,10284,13446,-1,4308,-1,19967,16497,9533,11351,15795,2954,16208,10738,5995,3337,7452,5995,5602,3217,9087,-1,-1,21744,23698,8720,16471,1635,10563,9492,6799,11768,-1,6372,4554,19035,24584
衝撃的,10285,-1,-1,24046,-1,23595,7348,23222,9296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12003,-1,-1,17508,-1,23092,20788,-1,-1,-1,-1,9690,-1,-1,-1,-1,9085
リン,10286,11455,2803,1813,-1,-1,17001,-1,1035,2005,-1,-1,3693,2404,922,7988,2685,2498,868,4596,4276,4089,-1,1608,-1,7014,-1,4679,8857,-1,1087,-1,2774,-1,3151,10170
おかげさま,10287,-1,-1,-1,-1,-1,9132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11212,-1,-1,-1,17861,-1,-1,-1,-1,-1,-1,-1,-1,-1
ム,10288,-1,6085,-1,-1,-1,-1,-1,-1,4733,-1,-1,-1,-1,-1,-1,6386,5972,2071,-1,6300,6161,-1,24178,-1,-1,8029,-1,-1,-1,-1,-1,8344,-1,-1,-1
なれ,10289,6059,5064,-1,-1,-1,10003,24076,-1,13792,-1,14156,-1,11030,8914,-1,21013,19690,18218,18276,615,624,-1,-1,4935,10738,5983,-1,-1,6528,-1,6887,14834,5454,-1,20993
後ろ側,10290,-1,-1,-1,-1,-1,22541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22019,-1,-1,-1,21069,-1,-1
有名人,10291,-1,-1,8130,-1,19002,7136,7248,4429,-1,-1,-1,13304,-1,-1,-1,-1,-1,-1,11082,-1,-1,18899,-1,14035,6738,-1,-1,24081,-1,4629,-1,-1,-1,7979,6626
ファンディング,10292,7460,17848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
送り込む,10294,-1,21710,5319,-1,12513,13125,8905,7111,5904,2129,6053,11235,4318,14787,8762,4318,4031,14203,6397,-1,-1,2567,-1,10901,5221,-1,20657,19910,3797,7396,-1,6818,3923,8202,10281
北条,10295,-1,3328,10693,-1,-1,24874,4274,9421,-1,-1,-1,5553,-1,-1,13507,5232,4881,6102,4196,-1,-1,-1,9478,6203,-1,-1,3293,4043,-1,9800,-1,3992,-1,3069,21845
区切る,10296,6059,-1,-1,-1,15334,9466,21463,-1,-1,3506,-1,13324,-1,14369,10459,-1,24587,13795,13825,-1,-1,12781,-1,9993,-1,-1,7123,6774,7296,-1,-1,11244,9019,16574,9470
ジャジャン,10298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15337,-1,-1,-1,-1,-1,-1,-1,-1,-1
雅,10299,-1,8128,4551,7902,-1,17097,907,14889,19306,14426,19826,7142,-1,14310,11986,-1,-1,15706,5200,-1,-1,-1,23631,2061,22073,10108,5961,3011,21835,2711,-1,5374,18732,3841,24859
北川,10300,-1,13053,10598,23950,-1,-1,7973,-1,-1,-1,-1,9174,-1,-1,21963,18857,17680,7598,-1,-1,-1,-1,13619,9849,-1,-1,-1,-1,-1,-1,-1,15051,-1,6751,-1
居住,10301,13446,2091,-1,6648,5550,5877,-1,18392,6941,-1,7110,8230,17676,-1,5941,17676,16569,-1,-1,6586,7349,-1,-1,14125,-1,-1,3745,2948,5826,15611,3358,8012,13867,2710,16360
フ,10302,-1,7396,-1,-1,-1,-1,-1,-1,3902,-1,-1,-1,-1,-1,-1,2298,2133,3036,-1,2344,2869,-1,13400,-1,-1,-1,-1,-1,-1,-1,-1,3951,-1,23676,-1
容認,10303,16266,10688,-1,24326,18729,10165,-1,16785,14096,-1,14469,20274,21919,-1,15339,21919,20550,-1,16384,13500,12191,24821,-1,21965,-1,-1,-1,22373,14663,17319,4379,20957,14782,13818,23882
丈,10304,20704,10144,2650,1218,14475,9770,-1,6963,10484,-1,10750,3169,15631,6797,3320,15631,14651,6538,14873,5229,6602,7765,-1,-1,84,4111,2110,2465,8975,6992,-1,3475,9158,5972,12746
法定,10305,-1,8517,-1,-1,10387,6153,-1,-1,24223,-1,24872,-1,-1,-1,-1,-1,-1,-1,-1,23404,-1,-1,-1,-1,-1,-1,9951,8487,-1,-1,-1,-1,-1,11153,15203
クラッカー,10306,6059,-1,17467,-1,-1,-1,13047,7912,7541,-1,-1,-1,-1,-1,24305,7316,6852,10805,20591,11294,12173,-1,-1,-1,18433,4971,-1,-1,21959,8261,-1,-1,14175,-1,9379
係数,10307,-1,6001,10577,-1,14294,15864,15051,24587,19124,-1,19636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24377,-1,-1,-1,-1,14530,14694,-1,-1,-1,-1,21407,9415,-1
水瓶座,10308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
エンティティ,10309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ユーザ,10310,-1,7820,-1,-1,-1,6091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23155,-1,-1,-1,-1,-1,22021,-1,-1,-1,-1,-1,-1,-1,9691,6972
ナンピン,10311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
清軍,10312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
爆,10314,-1,16511,12469,14764,-1,-1,22256,8758,16908,1908,17356,17881,-1,21480,17165,-1,-1,20648,-1,15162,17684,-1,-1,12867,10314,10574,1726,4540,24985,9094,-1,-1,19456,13111,-1
俯瞰,10315,10047,-1,-1,17508,-1,14373,-1,-1,-1,-1,-1,-1,-1,-1,21477,-1,-1,-1,14272,-1,-1,18365,-1,-1,-1,-1,11494,17297,12504,-1,-1,21543,11404,-1,8074
開き,10316,10047,4759,17995,-1,18563,9435,-1,-1,12561,6362,12884,12837,16683,9930,-1,16683,15627,9555,12948,9415,9976,5184,-1,-1,15865,18738,6580,9567,11350,-1,-1,12258,8632,18263,12197
夢見る,10317,-1,-1,6164,-1,12240,9112,5031,4998,5502,2507,5636,9844,8968,5535,-1,8968,8396,5337,5048,-1,-1,4964,-1,8284,4003,23675,-1,-1,8299,5215,3304,10042,5021,10378,10623
或いは,10318,2319,12083,3737,-1,412,1689,3888,4461,3988,318,4089,5585,3768,5258,531,3768,3516,5068,18024,6934,8219,11111,8916,593,3235,477,428,21576,-1,4665,-1,7356,-1,12353,11779
知名度,10319,-1,-1,22787,-1,-1,5274,17893,18082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15712,-1,-1,-1,-1,-1,20763,-1,-1,-1,-1,17991,-1,-1,-1,7716,11225
憎む,10320,16266,-1,3808,-1,11233,12242,3590,3652,2984,1186,3072,3383,3494,9253,2993,3494,3260,8902,4944,-1,-1,11502,-1,2973,4454,15536,12234,8198,4773,3819,3238,3694,3061,13763,6020
招待状,10322,-1,-1,8345,18820,-1,9692,9086,6483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24012,-1,-1,-1,-1,18064,10015,-1,-1,-1,-1,6740,8616,-1,-1,-1,19878
人脈,10325,20704,17744,18369,-1,22129,9450,13170,14733,11748,-1,12047,-1,24776,-1,19621,24776,23219,-1,22693,21001,19381,-1,-1,-1,24462,-1,-1,-1,9799,14963,-1,15545,14702,19941,10556
参考書,10326,-1,-1,20968,12539,-1,7953,24557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11231,-1,-1,13160,-1,-1,20754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
反復,10327,13446,11060,-1,12743,18232,11722,-1,-1,21540,-1,22116,16903,22801,21062,12700,22801,21374,20246,17868,19787,16317,11923,-1,18449,-1,-1,8005,6979,14272,-1,-1,17380,10991,14878,11259
食い止める,10328,20704,-1,5549,-1,20939,11831,11965,8736,7537,3188,7722,19988,4402,15428,13064,4402,4115,14820,11095,-1,-1,24729,-1,21601,5168,18276,-1,-1,6868,9082,4279,13140,8149,20670,19900
転がす,10329,6453,-1,15884,-1,18393,17079,14835,16534,12801,2559,13134,10508,12615,8220,5976,12615,11829,7907,3985,-1,-1,1504,-1,7547,12115,13009,20111,21519,5052,17103,-1,5858,2595,-1,13876
プリンター,10330,5116,14185,-1,-1,12642,5207,-1,19202,14465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9291,11248,-1,-1,-1,-1,11001,18735,13022,24294,19765,-1,-1,23129,18977,14754
連日,10331,20704,14287,14852,6556,15983,6016,14571,22037,17958,-1,18442,8900,15146,12760,6683,15146,14197,12271,11050,-1,-1,18092,-1,9837,14766,-1,-1,-1,7619,22705,-1,10026,7341,18254,13978
基幹,10333,20704,6687,-1,-1,19613,12428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22395,23247,-1,-1,-1,-1,-1,-1,11951,-1,-1,3285,-1,-1,7504,-1
函館,10335,-1,4419,23015,-1,-1,16805,-1,23922,-1,-1,-1,12854,-1,-1,18260,-1,-1,24732,-1,-1,-1,-1,9592,14586,-1,-1,24358,16703,-1,24566,-1,17922,-1,3528,-1
カタログ,10336,6453,7857,23429,-1,13799,4029,21914,16113,13475,-1,-1,20918,-1,-1,15683,-1,-1,14097,-1,14182,13731,-1,16827,22592,-1,5147,-1,-1,18047,16632,-1,21651,17059,7353,7533
攻防,10337,20704,10427,12562,-1,-1,19472,23189,24818,18171,-1,18659,17446,6600,-1,13091,6600,6174,-1,9837,-1,-1,19188,-1,-1,12762,-1,-1,-1,5320,-1,-1,11855,9220,10361,14312
サイレン,10338,20704,23707,4328,-1,-1,20413,2520,4526,13725,-1,-1,9634,-1,-1,7237,24389,22871,6838,17460,7340,8487,-1,-1,10121,7009,2779,-1,-1,21160,4727,-1,11084,14054,21483,9861
決裁,10339,-1,-1,-1,-1,-1,23902,-1,-1,-1,-1,-1,-1,-1,-1,22624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19734,-1,-1,-1,-1,-1,18418
ワーキング,10340,7460,13011,-1,-1,-1,8408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
さらっ,10341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13818,12957,8098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16144,-1,-1,-1
広め,10342,8120,10704,-1,-1,-1,16232,-1,-1,-1,8782,-1,-1,-1,-1,-1,-1,-1,-1,-1,7854,8516,13659,-1,-1,-1,-1,-1,-1,13281,-1,7425,-1,-1,-1,19721
バタバタ,10344,-1,-1,14303,-1,-1,12526,-1,14668,12575,-1,-1,13115,-1,-1,-1,16087,15075,8105,8728,19531,18041,6091,-1,-1,11404,1654,-1,-1,-1,15163,-1,10240,-1,-1,10707
心地,10345,20704,-1,12940,1538,23674,10236,10815,9716,10039,-1,10296,5708,11946,5311,3683,11946,11204,5121,2325,7941,8082,482,-1,6106,12234,22971,3922,4481,5626,8999,-1,4736,2690,18475,13250
何色,10346,2944,-1,-1,-1,-1,18080,-1,-1,11333,-1,11629,-1,15415,8495,-1,15415,14453,8177,-1,12989,14338,10230,-1,-1,13482,-1,-1,-1,19300,-1,-1,-1,18763,-1,-1
ハブ,10348,5383,10517,11353,-1,22730,15001,14718,14004,15668,-1,-1,-1,-1,-1,-1,22481,21080,9422,19737,10573,12659,-1,14327,-1,16021,12205,24206,-1,-1,14485,5736,-1,20241,10891,6468
遊具,10349,20704,18584,-1,-1,-1,11517,-1,-1,23910,-1,24546,-1,-1,-1,-1,-1,-1,-1,16134,-1,-1,21396,-1,-1,-1,-1,-1,-1,20164,-1,1543,-1,14348,14497,10955
こむ,10350,11455,-1,2143,-1,8116,6510,3559,3196,6629,701,6793,426,3954,6482,1682,21025,19702,16833,787,-1,-1,544,-1,1720,20412,1195,597,1112,3151,3367,4418,7607,2213,5524,3638
評論家,10351,-1,-1,17659,9270,-1,10565,14848,17224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2402,13581,-1,-1,7085,6213,-1,17776,-1,-1,-1,-1,4619
年数,10354,11455,12843,-1,11869,12257,4606,-1,-1,23427,-1,24050,-1,-1,-1,22312,-1,-1,-1,-1,21087,24172,-1,-1,-1,-1,-1,8708,7974,17566,-1,-1,24281,19010,14867,14504
看護,10355,1267,3769,14599,4958,3308,3173,11098,17120,2366,-1,2437,2320,11530,5287,2447,11530,10813,5097,21485,2287,2559,7279,21045,14178,-1,-1,12265,9381,13028,17296,8583,3022,6005,2332,7993
おろし,10356,10047,18444,13715,4076,18660,10346,-1,10617,-1,5704,-1,-1,-1,14282,21929,-1,24330,20554,6165,-1,-1,16469,-1,-1,-1,11890,22818,21083,13951,11040,-1,-1,14317,14013,10449
大阪市,10357,-1,-1,-1,23157,13520,6332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3161,-1,-1,-1,11544,8838,-1,-1,-1,-1,-1,-1,-1
掲示板,10358,-1,-1,12145,-1,12089,1801,9299,12738,-1,-1,-1,14868,-1,-1,-1,-1,-1,-1,6617,-1,-1,7611,-1,17260,17788,-1,-1,17481,-1,13196,-1,-1,-1,6440,4753
次長,10359,-1,7037,10833,-1,22848,-1,7946,9415,8164,-1,8370,9017,24490,-1,13857,24490,22959,-1,-1,7594,7574,-1,-1,9380,-1,-1,21336,-1,-1,9792,-1,18489,-1,8111,18550
後藤,10360,-1,5359,3427,-1,-1,19680,3429,4854,-1,-1,-1,5970,-1,-1,12281,-1,-1,1958,-1,-1,-1,-1,4756,6903,22836,-1,8979,11722,-1,5065,-1,7044,-1,2901,12673
電線,10361,5383,15214,-1,7922,21665,15388,-1,17844,14748,-1,15136,17650,13580,-1,12585,13580,12732,-1,-1,10584,11314,23193,-1,19297,-1,-1,8666,7822,-1,18304,-1,22360,21802,15325,11964
展示会,10362,-1,-1,21305,-1,-1,3976,14772,14024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14522,-1,-1,-1,-1,8041
新曲,10363,13446,7038,12240,-1,24549,7692,16327,9105,7821,-1,8014,-1,19395,9342,-1,19395,18178,8987,23019,14247,15685,13243,4341,-1,12228,-1,-1,-1,-1,9483,-1,-1,21942,7617,21400
突撃,10364,-1,6105,6190,10385,-1,15737,17177,7237,6182,-1,6339,6991,6788,7821,5361,6788,6349,7526,5708,6558,7021,10631,11773,7122,5496,24830,-1,-1,2090,7541,5273,4974,4570,5852,13348
大山,10366,-1,5968,9356,6051,-1,14884,5209,8858,16212,-1,16640,7270,-1,16960,14942,-1,-1,9354,16281,-1,-1,-1,11146,7480,-1,-1,7352,8918,-1,9010,-1,13438,24431,4486,10032
北九州市,10367,-1,-1,-1,-1,-1,15657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
佳林,10368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
グレード,10369,11455,5845,9196,-1,22441,6348,-1,-1,24897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15309,20648,18667,20876,-1,-1,8155,-1,-1,11390,-1,-1,-1,20443,4747,9856
現に,10370,20704,24548,8411,-1,6545,8940,9867,15818,13360,1516,13707,4548,6881,12145,2968,6881,6437,11680,6701,19435,18273,7212,23523,3844,7146,18187,14937,11824,4918,16333,-1,5103,4676,-1,7606
んと,10371,-1,-1,-1,-1,-1,-1,-1,-1,9343,-1,-1,-1,-1,-1,-1,7277,6815,4244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11469,-1,-1,-1
たるみ,10373,-1,-1,-1,-1,-1,12921,-1,-1,-1,-1,-1,-1,-1,-1,20368,-1,-1,-1,-1,-1,-1,24492,-1,-1,-1,15172,-1,-1,-1,-1,-1,-1,-1,-1,-1
立ち止まる,10375,10047,-1,7821,-1,7369,8105,9311,10028,8667,790,8887,3078,5263,4862,2270,5263,4911,4685,3009,-1,-1,9794,-1,3069,6439,-1,-1,-1,2538,10429,-1,2375,1963,-1,13967
取り方,10376,-1,-1,22719,-1,16761,13858,23426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18397,-1,-1,-1,-1,-1,22571,-1,-1,-1,-1,-1,-1,-1,-1,-1,9298
追っかける,10377,-1,-1,4871,-1,-1,-1,9799,13278,10763,-1,-1,8834,-1,-1,-1,5175,4826,10186,14329,-1,-1,16410,-1,8090,6781,13826,-1,-1,-1,13817,-1,14755,-1,-1,18793
土壌,10379,13446,5274,-1,13000,8755,7894,17898,18252,14594,-1,14980,19241,-1,-1,14428,-1,-1,-1,22962,12725,14370,-1,19233,14176,-1,-1,4484,4760,11749,18812,4786,20120,19414,8151,16672
罰則,10380,-1,15699,-1,-1,14990,10704,-1,-1,22884,-1,23498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18516,-1,-1,-1,-1,-1,18521,13980,-1,-1,-1,16868,17315,15166
ファー,10382,-1,7860,14304,-1,19952,-1,14190,8819,5567,-1,-1,9846,-1,-1,17717,23363,21901,14171,14359,4794,5294,-1,10557,11275,16759,8535,-1,-1,7896,9180,-1,18069,21688,7333,13573
ス,10384,-1,2097,-1,-1,-1,-1,-1,-1,6928,-1,-1,-1,-1,-1,-1,10613,9955,13600,-1,819,941,-1,7719,-1,-1,-1,-1,-1,-1,-1,2223,5014,-1,11383,-1
フー,10385,16266,8226,3962,-1,-1,-1,6839,2173,3838,-1,-1,16580,14296,14679,22084,5862,5474,8677,20446,10444,11977,-1,1228,11391,10045,-1,17825,-1,17410,2275,-1,14762,22727,10225,11735
小麦粉,10386,-1,-1,13184,-1,13035,13055,10277,7469,-1,-1,-1,21577,-1,-1,-1,-1,-1,-1,19463,-1,-1,17957,10766,23542,14758,-1,4200,4024,-1,7771,-1,-1,-1,18791,11179
定め,10387,-1,1283,11597,-1,9391,7657,-1,16562,12989,-1,13327,16957,15130,16568,-1,15130,14182,15915,13565,5461,5793,11420,-1,-1,11099,8413,10741,10873,18078,17091,-1,11661,13932,18689,10892
