word,hiragana,katakana,WIKIPEDIA_V2_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
主砲,しゅほう,シュホウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1
面白い,おもしろい,オモシロイ,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
潜,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,1,2,1,1,2,2,1,3,2,2,1,2,4,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
倒産,とうさん,トウサン,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,1,3,3,3,3,2,2,2,2,1,2,2,1,2,2,1,3,2,3,1,2,2,2,2,1,3,2,2,3,3,1,2,1,1,2,2,3,2,3,3,3,2,3,3,4,3,2,2,1,2,3,1,3,3
本殿,ほんでん,ホンデン,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2
ホラー,ホラー,ホラー,3,2,3,3,3,4,3,3,3,3,3,2,2,2,3,3,3,1,1,2,3,2,2,3,1,2,1,1,2,2,2,3,2,3,3,3,1,3,2,2,3,1,3,3,3,3,2,3,2,3,3,3,4,2,2,3,2,2,2,2,2,2,3,3,2,1,2,3,3,3,4
脱,だつ,ダツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,1,3,2,2,2,2,2,3,1,2,3,1,1,2,2,4,4,3,4,1,2,2,2,1,2,2,3,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,3,3,2,2
貫く,つらぬく,ツラヌク,3,2,1,3,3,4,3,3,3,2,3,2,2,2,2,2,4,1,4,3,3,3,3,3,3,4,4,2,4,4,4,3,4,1,1,2,4,1,4,4,4,4,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,2,4,3,4,4,2,4,3,3
背後,はいご,ハイゴ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,4,4,4,3,3,3,3,3,4,3,3,5,3,4,3,4,4,4,3,3,1,4,3,3,3,3,4,3,3,4,5,4,4,4,4,1,3,3,2,3,3,4,3,3,3,3,5,3,4,5,3,4,3,3
キット,キット,キット,3,3,3,3,3,5,3,3,3,4,3,3,2,3,3,3,1,1,2,3,3,1,3,3,1,3,1,1,2,1,1,1,1,4,4,3,1,2,3,1,2,1,2,2,2,1,1,1,2,1,1,1,3,2,3,2,2,2,2,4,2,2,4,2,3,4,2,3,2,4,3
探索,たんさく,タンサク,3,2,2,2,4,4,3,3,3,2,2,2,3,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,4,2,3,3,2,2,3,4,3,3,3,1,4,5,2,4,4,3,4,4,4,3,4,3,4,3,3,3,4,3
入植,にゅうしょく,ニュウショク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,3,3,1,2,1,1,1,1,1,1,1
胡,こ,コ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,3,1,5,4,1,2,1,1,1,5,5,5,2,5,5,2,1,2,2,4,4,3,3,4,5,4,3,3,4,4,2,5,4,1,1,1,1,1,1,1,1,1,1,1,2,4,2,5,1,4,4
神道,しんとう,シントウ,3,2,3,2,3,4,3,3,3,2,4,2,2,2,3,3,1,3,2,3,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,2,4,2,2,2,1,1,2,1,3,2,2,2,2
三好,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,3,1,1,1,3,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1
管制,かんせい,カンセイ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,2,1,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1
さやか,さやか,サヤカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,4,3,1,1,2,1,1,1,1,1,3,3,3,3,2,1,3,2,1,1,1,2,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1
中旬,ちゅうじゅん,チュウジュン,3,3,3,3,4,4,3,3,4,3,3,2,4,4,3,3,1,2,1,3,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,2,1,3,2,1,1,1,1,1,3,2,3,2,2,2,2,2,2,3,2,1,1,2,3,2,2,3
妄想,もうそう,モウソウ,3,2,2,3,3,4,3,3,4,2,3,2,3,3,2,2,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,4,4,4,4,3,5,1,3,3,3,3,4,4,4,3,3,4,3,4,4,3,2,2,1,2,2,2,2,2,2,2,4,3,3,1,4,4,4,4,3
吉村,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,1,1,3,1,1,2,1,1,1,1,1,1,2,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2
けど,けど,ケド,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,4,1,5,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5
お前,おまえ,オマエ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,3,5,5,5,1,5,1,1,4,5,5,5,5,5,5,4,5,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5
ゆる,ゆる,ユル,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,3,1,2,2,1,4,3,1,1,3,1,1,1,1,1,1,3,2,2,2,3,1,4,3,2,1,2,3,3,3,3,2,2,2,3,4,4,1,1,1,1,1,1,1,1,1,3,2,3,1,3,3,2,2,2
ばら,ばら,バラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,3,2,3,2,4,3,3,3,4,2,2,3,2,2,2,2,2,1,4,3,2,3,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,4,2,4,3,4,2,3,3,2,2
バーン,バーン,バーン,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,3,1,1,1,2,2,3,3,1,3,1,1,2,3,3,3,1,3,3,2,1,3,3,2,2,1,2,1,1,1,1,1,2,1,1,3,4,2,3,2,2,2,2,2,2,2,2,4,3,1,3,2,2,3,3
助け,たすけ,タスケ,3,2,3,2,3,4,3,3,3,3,3,2,3,3,2,4,4,1,4,3,3,1,5,5,4,4,4,4,1,4,4,4,4,5,5,4,4,1,1,4,4,3,3,4,3,3,3,4,4,3,3,4,2,3,3,4,3,4,4,3,3,3,3,4,5,4,4,4,4,3,4
ビーチ,ビーチ,ビーチ,3,2,2,3,3,4,3,3,3,2,2,2,3,2,2,3,2,1,2,3,4,2,4,4,1,2,1,1,2,2,2,3,2,4,4,3,1,4,2,2,2,1,2,2,2,2,1,2,3,2,1,3,3,3,2,4,3,3,2,3,3,3,3,2,4,1,2,3,3,3,4
右側,みぎがわ,ミギガワ,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,2,4,4,3,3,2,3,3,3,3,2,2,4,2,2,2,2,3,3,3,4,1,3,2,2,1,3,3,2,3,4,3,3,2,4,3,1,4,4,4,4,5,5,4,5,4,3,3,3,1,3,3,3,4,4
野外,やがい,ヤガイ,3,3,3,3,3,4,3,3,3,3,2,2,4,3,3,3,1,2,2,3,3,2,2,2,2,2,1,2,2,1,1,2,2,2,2,3,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,3,2,3,3,3,2,3,3,3,3,2,2,1,2,3,2,2,2
巨乳,きょにゅう,キョニュウ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,1,1,2,2,2,3,3,1,2,3,1,2,2,3,3,2,2,1,4,1,1,2,2,1,2,2,3,2,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2,1,3,4,3,2,1
おはよう,おはよう,オハヨウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,4,3,3,5,5,5,5,3,4,5,4,4,5,5,5,5,5,3,4,3,3,4,5,4,5,5,5,5,3,4,4,4,4,5,5,2,3,2,2,2,4,2,2,2,3,1,5,4,4,4,1,3,4
いっぱい,いっぱい,イッパイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,4,4,4,5,4,4,4,4,4,5,5,4,4,5,5,4,4,4,5,1,4,5,5,4,5,5,5,5,4,4,5,5,4,5,5,5,4,5,4,5,5,5,5,5,4,4,4,3,5,4,5,5,5
礼拝,れいはい,レイハイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,3,3,1,2,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,1,2,2,2,2,2,2,4,2,3,2,1,3,2,3,1,3
作動,さどう,サドウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,3,3,3,3,3,3,2,3,3,3,2,2,4,4,3,3,1,2,3,3,1,3,3,3,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,2,2
佐倉,さくら,サクラ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,2,3,1,2,1,1,2,2,2,4,1,1,1,3,1,4,2,2,2,1,2,2,3,2,2,1,1,2,1,5,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,3
ジェイ,ジェイ,ジェイ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,1,1,2,1,2,4,1,1,3,1,1,2,1,1,1,4,4,4,3,1,4,2,1,1,1,1,1,2,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,4,1,2,3,1,2,2
闘士,とうし,トウシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,4,4,4,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,4,1,2,2,1,1,1
軍用,ぐんよう,グンヨウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,2,2,2,2,1,1,3,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
望月,もちづき,モチヅキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,4,3,1,1,2,1,1,2,1,1,2,4,1,2,2,1,3,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1
弦楽,げんがく,ゲンガク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1
淡い,あわい,アワイ,3,2,2,3,3,4,3,3,3,2,3,3,2,2,2,2,2,1,3,3,2,3,2,2,2,3,2,3,4,2,2,3,3,1,1,2,3,1,4,2,2,1,2,3,4,2,3,4,3,4,3,2,3,2,2,3,2,2,2,2,2,2,3,4,2,1,4,2,4,2,2
結婚式,けっこんしき,ケッコンシキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,1,4,4,4,1,1,3,1,1,1,1,1,1,3,1,1,3,3,2,3,3,3,1,4,3,3,4,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,3,3
葬儀,そうぎ,ソウギ,3,3,3,4,3,4,3,3,3,2,2,4,4,3,2,3,3,3,3,3,4,3,3,4,4,3,2,2,3,2,2,2,2,4,4,3,1,2,3,2,2,1,3,2,2,3,3,2,2,2,2,2,1,4,2,2,4,3,5,4,4,3,3,2,3,3,3,3,2,1,2
磁気,じき,ジキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,2,1,2,2,2,2,2,1,2,2,2,3,2,3,3,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,3,3,2,3,3,3,3,1,2,1,3,2,1,3,2
団長,だんちょう,ダンチョウ,3,2,2,2,3,4,3,3,3,2,3,3,2,2,2,2,4,2,2,2,2,4,3,3,3,3,5,3,2,5,5,3,1,2,3,2,2,2,3,3,3,1,2,2,2,2,1,2,3,1,3,4,1,3,2,3,3,3,2,3,3,3,2,4,3,1,3,3,2,3,2
別れ,わかれ,ワカレ,3,2,2,2,3,4,3,3,3,2,2,3,3,2,2,3,3,1,4,3,3,1,4,4,4,4,4,4,1,4,4,4,4,5,5,4,4,1,1,3,3,3,4,4,3,4,3,4,4,4,3,3,2,4,2,4,5,4,4,3,3,3,3,4,4,3,4,4,4,3,3
早川,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,3,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
母音,ぼいん,ボイン,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,1,2,2,2,1,1,1,2,1,3,2,2,1,1,2,1,2,1,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,5,5,2,4,5,5,4,4,4,2,2,1,1,1,1,2,2,2
ディスコグラフィー,ディスコグラフィー,ディスコグラフィー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
わたる,わたる,ワタル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,5,5,3,4,3,3,4,4,4,4,5,3,3,3,3,1,1,2,3,2,5,3,3,3,3,3,3,3,4,3,4,2,3,3,4,4,4,5,5,4,5,4,4,4,4,4,3,4,4,3,4,3,4
藤岡,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2
樋口,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,3,2
探る,さぐる,サグル,3,3,3,3,4,4,3,4,3,4,2,2,4,3,3,2,4,1,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,1,1,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,2,4,4,3
おもい,おもい,オモイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,5,5,5,4,4,2,5,3,5,5,5,5,5,2,2,4,4,3,5,1,5,5,5,4,5,5,4,5,5,5,2,5,5,3,3,5,4,5,4,4,4,4,4,4,4,5,4,4,2,3,5,3,3
寺田,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2
絶望,ぜつぼう,ゼツボウ,3,3,3,3,4,4,4,4,3,2,3,2,3,3,3,3,4,4,3,3,3,3,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,1,4,4,4,3,4,4,4,4,3,4,4,4,4,4,1,3,3,3,3,3,2,3,3,3,3,4,3,4,4,4,4,4,3
所管,しょかん,ショカン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3
恵子,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,3,2,1,1,3,1,1,2,1,1,4,2,1,1,2,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2
東南アジア,とうなんアジア,トウナンアジア,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,4,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1
サクラ,サクラ,サクラ,3,4,4,2,3,4,3,3,3,4,2,2,2,2,4,2,4,1,1,2,3,1,2,2,1,2,3,4,1,4,4,1,4,1,1,3,1,3,1,2,2,1,2,2,2,2,2,1,2,2,1,4,4,4,2,3,4,3,5,3,3,3,2,1,2,3,3,3,1,2,2
山村,さんそん,サンソン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,3,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,3,2,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1
てつ,てつ,テツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,4,3,4,3,3,4,4,4,3,4,4,4,3,4,4,4,2,3,2,4,3,2,4,2,2,2,2,4,4,2,4,2,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,2,4,2,4
食べ物,たべもの,タベモノ,3,4,4,4,3,4,3,3,4,5,4,4,4,4,4,3,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,5,4,4,4,4,4,5,4,4,4,1,4,4,4,4,4
くださる,くださる,クダサル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,3,5,1,4,5,4,3,4,4,4,4,3,3,4,3,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5
砲塔,ほうとう,ホウトウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,3,2,1,1,2,1
爆破,ばくは,バクハ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,2,2,3,4,4,4,2,3,2,3,3,3,2,2,4,4,3,2,1,2,3,3,1,3,3,3,3,1,2,3,2,2,3,1,2,1,2,2,2,2,2,2,2,2,3,4,3,3,3,2,3,2
リス,リス,リス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,4,4,1,3,1,1,3,2,2,3,2,3,3,3,1,2,4,3,3,1,2,2,3,2,1,2,3,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,3,2
糖,とう,トウ,3,4,3,4,3,4,3,3,3,2,3,4,4,2,4,3,2,2,2,3,2,2,4,2,2,3,2,2,2,2,2,2,3,2,3,3,1,3,1,4,4,3,2,2,2,4,2,1,2,1,2,3,5,3,2,3,3,2,2,2,2,2,3,2,2,3,2,3,2,2,2
現す,あらわす,アラワス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,2,3,3,1,3,1,1,4,4,4,2,3,1,1,2,3,1,2,2,3,1,2,2,3,2,3,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,3,4,4,2,1,2,2
淵,ふち,フチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,1,3,2,3,2,2
公的,こうてき,コウテキ,3,2,2,2,3,4,3,4,3,2,3,2,3,3,2,3,1,2,3,4,3,1,1,2,2,2,1,1,2,1,1,1,2,2,2,4,1,1,2,1,1,1,1,2,1,1,3,2,2,1,2,2,1,3,3,3,3,3,2,3,3,3,3,2,2,1,2,3,2,2,3
鳥類,ちょうるい,チョウルイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1
エンジニア,エンジニア,エンジニア,3,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,2,1,2,2,4,2,3,3,1,1,1,1,2,1,1,2,1,3,3,3,1,3,1,1,2,1,2,1,1,2,3,1,2,1,1,2,3,2,2,3,2,2,2,2,2,4,3,1,3,1,3,3,1,3,3
勧める,すすめる,ススメル,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,2,3,1,4,5,5,3,4,4,4,3,3,3,4,3,3,3,3,1,1,2,3,1,3,3,3,1,4,4,3,4,4,4,3,4,3,3,4,4,3,5,4,4,3,4,4,4,5,4,3,4,4,2,4,3,4
直す,なおす,ナオス,3,5,5,5,4,5,5,5,4,4,4,5,5,4,5,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,5,4,4
本当,ほんとう,ホントウ,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
拉致,らち,ラチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,3,3,3,3,3,3,2,2,1,3,2,2,2,3,3,3,4,3,1,2,2,3,1,3,3,3,3,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,2,3
稼働,かどう,カドウ,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,2,1,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,2,1,2,2,3,4,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,4,2,2,2,4,3,3,2,4,2,3,3,3,3
隠れる,かくれる,カクレル,3,4,4,3,4,4,4,3,4,3,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,1,1,2,4,1,4,4,5,5,4,5,4,4,4,5,5,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4,3,4,2,4,4,4
特色,とくしょく,トクショク,3,2,2,2,3,4,3,3,4,2,2,2,2,2,2,3,1,4,4,3,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,2,2,1,2,1,1,3,4,3,3,3,4,3,3,3,2,2,1,1,2,2,2,3,2
難易,なんい,ナンイ,3,3,3,3,3,4,3,3,3,4,3,2,2,4,2,3,1,1,1,2,1,1,1,2,2,1,2,3,2,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,3,3,3,3,3,3,3,4,1,1,2,3,3,1,1
託す,たくす,タクス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,4,3,3,1,3,1,1,1,4,4,2,3,1,1,2,2,1,3,1,4,3,4,4,3,4,3,3,4,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,2,2
発祥,はっしょう,ハッショウ,3,3,3,2,3,4,3,3,3,4,2,2,3,2,3,3,1,2,2,2,3,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,3,2,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2,2
