word,hiragana,katakana,RSPEER_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
高知,こうち,コウチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,2
︎,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dl,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
life,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
◇,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1
あんなに,あんなに,アンナニ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,4,1,1,3,5,1,4,3,4,4,4,4,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1
お礼,おれい,オレイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,4,4,1,1,4,1,1,1,1,1,1,4,1,1,3,4,1,4,4,4,5,5,4,4,4,4,5,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,2,3,3
お笑い,おわらい,オワライ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,2,1,1,3,2,3,2,1,1,3,2,2,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,2
かし,かし,カシ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,4,2,4,2,4,3,3,2,2,2,3,2,2,4,2,2,2,2,2,2,3,2,2,3,2,4,2,2,3,2,2,3,2,2,2,2,4,4,3,5,4,4,3,4,4,4,2,4,2,1,2,4,2,2,2
がり,がり,ガリ,3,3,3,2,4,4,3,3,3,3,3,2,3,2,3,2,2,1,1,2,2,1,2,2,2,2,2,3,1,2,3,2,2,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,3,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2
くま,くま,クマ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,3,3,4,3,2,4,2,3,4,4,3,3,3,3,4,2,3,2,2,4,2,1,2,2,3,2,3,2,2,2,3,3,4,3,2,4,3,3,3,4,4,3,4,4,3,1,2,4,3,4,3
ご存知,ごぞんじ,ゴゾンジ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,3,1,1,3,1,1,1,1,1,1,3,1,1,4,4,1,3,2,4,2,3,3,2,3,3,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,4,4
すなわち,すなわち,スナワチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,5,5,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,4,3,5,4,4,1,3,3,3,3,5,3,4,3,4,4,4,5,5,3,4,4,4,4,4,4,3,1,3,2,4,1,4,4,4
せろ,せろ,セロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
たけ,たけ,タケ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,3,3,3,2,2,2,4,3,4,2,2,3,2,2,2,3,2,3,4,2,1,2,2,3,2,2,2,2,2,2,4,3,3,2,4,3,3,3,3,4,3,3,2,3,1,2,2,3,3,3
だす,だす,ダス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,5,5,3,5,4,4,5,5,5,5,5,4,4,4,5,1,1,3,5,1,5,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,3,5,5,3,4,4
だんだん,だんだん,ダンダン,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,3,4,4,4,3,3,3,3,3,4,3,4,4,3,3,4,4,3,3,4,5,1,4,3,4,4,4,4,4,4,4,4,4,3,4,5,5,4,5,4,4,5,5,4,4,3,4,3,1,4,4,2,4,4
つながっ,つながっ,ツナガッ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
はっ,はっ,ハッ,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,5,1,3,2,2,1,5,5,5,4,5,5,4,5,5,5,5,3,3,3,1,1,1,5,4,5,5,5,5,2,4,5,4,4,1,5,2,2,3,2,4,2,2,2,2,3,1,5,4,4,1,2,4,4
ぶん,ぶん,ブン,3,2,2,3,3,4,3,3,3,2,3,3,2,2,2,3,3,5,4,5,2,5,3,3,5,4,5,5,5,3,3,3,4,2,2,3,5,3,5,3,5,3,3,4,3,3,3,4,4,3,2,4,2,2,2,2,2,2,2,2,2,5,2,3,5,3,2,3,4,4
ますます,ますます,マスマス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,3,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,3,3,5,4,3,4,4,3,1,4,4,2,3,3
らい,らい,ライ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,2,3,3,4,4,3,3,3,3,4,4,2,2,3,3,5,5,3,3,1,4,2,3,2,3,4,3,2,2,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,2,4,4,3,2,3,3,2
れれ,れれ,レレ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
アカ,アカ,アカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2
イラン,イラン,イラン,3,2,2,3,3,4,3,3,3,2,3,2,2,2,3,4,2,1,3,3,3,2,2,1,1,2,1,1,2,1,1,1,1,3,4,4,1,4,2,1,1,1,1,1,1,3,1,1,1,1,2,2,3,2,4,3,3,3,3,3,3,2,1,2,3,2,1,3,4,4
ウッド,ウッド,ウッド,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,2,1,1,2,3,2,3,3,1,3,1,1,2,2,2,3,1,4,4,3,1,4,2,2,1,1,1,2,1,1,1,3,1,1,4,3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,1,3,2,2
カロリー,カロリー,カロリー,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,2,2,1,3,3,4,2,2,3,1,1,1,1,2,2,2,3,2,2,2,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,4,2,2,1,2,3,2,3,3
クッキー,クッキー,クッキー,3,4,4,4,3,4,3,3,3,3,4,4,3,3,4,2,3,1,3,3,3,3,4,4,1,2,1,1,2,2,2,4,3,4,3,3,3,2,2,3,1,3,3,3,2,2,3,3,3,4,3,4,3,2,3,3,3,2,3,3,3,4,3,4,3,3,4,2,3,4
ケア,ケア,ケア,3,4,4,3,4,4,3,3,4,4,4,3,4,4,4,3,2,1,3,4,4,3,3,3,1,1,1,1,2,2,2,2,2,3,3,3,1,2,3,2,1,3,2,3,2,3,2,3,2,2,2,3,3,3,3,3,4,3,4,3,4,4,2,3,4,2,2,3,3,4
ゴジラ,ゴジラ,ゴジラ,3,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,1,1,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,3,5,4
サイ,サイ,サイ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,4,1,1,2,2,1,4,2,1,2,2,1,2,3,3,3,2,3,3,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,1,2,2,2,2,2,2,3,2,4,5,2,1,3,2,2
シルバー,シルバー,シルバー,3,4,3,4,3,4,3,3,3,4,3,3,4,4,2,3,3,1,3,3,3,2,3,3,1,2,1,1,2,3,3,3,2,3,3,3,1,3,2,2,1,2,2,2,2,2,2,3,2,3,3,4,2,2,2,2,2,2,2,2,2,4,3,3,1,2,2,3,3,3
スカ,スカ,スカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,3,3,1,2,1,1,2,3,3,1,2,1,1,3,1,2,1,3,1,1,2,3,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,3,2,3,1,1,2,3,2,1
スッキリ,スッキリ,スッキリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,3,1,1,1,1,1,2,3,3,3,3,3,2,4,3,1,3,3,3,3,4,3,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,4,3
ストリート,ストリート,ストリート,3,2,2,2,3,4,4,3,3,2,2,2,2,2,2,4,2,1,1,3,3,2,3,3,1,2,1,1,3,2,2,2,2,3,3,3,1,5,2,2,1,2,2,2,2,2,1,3,1,1,2,3,3,3,3,3,3,2,3,3,3,3,2,3,1,2,2,4,3,3
ストレート,ストレート,ストレート,3,3,4,3,3,4,4,5,4,3,3,2,3,4,2,3,3,1,3,3,3,3,3,3,1,2,1,1,3,3,3,3,3,3,3,3,3,2,2,3,1,3,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3
ストーン,ストーン,ストーン,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,3,3,1,1,3,3,2,3,3,1,2,1,1,2,2,2,2,1,3,4,3,2,4,2,2,1,2,2,2,2,1,1,3,1,1,3,3,3,3,3,3,3,2,3,3,3,4,3,3,1,2,2,3,3,3
ソフトバンク,ソフトバンク,ソフトバンク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4
テンション,テンション,テンション,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,2,3,1,3,3,3,3,3,3,1,2,1,1,2,4,4,4,4,2,2,3,4,1,2,3,1,3,4,4,3,2,4,3,4,3,4,5,3,2,3,3,3,2,3,3,3,4,4,3,1,3,4,2,3,4
データベース,データベース,データベース,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,3,2,2,3,1,1,1,1,1,1,1,2,1,3,3,4,1,3,1,2,1,2,2,2,2,2,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,4,3,4
ハンド,ハンド,ハンド,3,4,4,4,3,4,4,3,4,4,2,5,2,3,4,3,3,1,1,3,3,2,2,3,1,2,1,1,3,2,2,3,2,3,3,3,1,2,2,2,1,2,2,3,2,1,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,1,2,3,3,2,4
ファー,ファー,ファー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,3,1,2,3,3,1,3,1,1,2,2,2,2,2,3,3,3,1,2,2,2,1,2,2,3,2,1,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,2,3,2,2
フェイス,フェイス,フェイス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,3,3,1,2,1,1,1,4,4,3,1,3,3,3,2,3,2,2,1,2,2,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,2,3
フレーム,フレーム,フレーム,3,3,3,2,3,4,3,3,3,2,4,2,2,3,2,3,2,1,3,3,4,2,3,3,1,2,1,1,3,1,1,2,2,3,3,3,2,2,2,2,1,2,2,2,1,2,2,3,2,3,2,4,5,5,3,4,4,3,4,4,4,4,3,2,1,3,2,3,4,3
ブル,ブル,ブル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,2,1,3,3,1,2,1,1,2,3,3,2,2,2,2,3,1,3,1,3,1,3,3,4,3,2,2,4,3,2,2,4,1,1,1,1,1,1,1,1,1,3,3,3,1,2,2,3,3,3
ヘンリー,ヘンリー,ヘンリー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,2,2,4,3,1,3,1,1,2,2,2,1,1,4,4,2,2,5,3,1,1,1,1,1,2,2,1,2,1,1,2,3,1,1,2,1,1,1,1,1,1,1,2,4,1,3,1,3,2,2
ミク,ミク,ミク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,2
メガ,メガ,メガ,3,3,3,3,3,4,4,3,3,2,2,2,4,3,3,3,4,1,1,2,2,1,2,3,1,2,1,1,2,2,2,3,2,4,4,2,1,2,1,3,1,2,2,2,2,2,1,3,1,1,3,2,3,3,2,3,5,2,3,3,3,3,2,2,1,2,2,3,3,2
モニター,モニター,モニター,3,4,3,2,5,4,3,3,4,2,3,3,4,4,3,3,3,1,3,3,4,3,3,3,1,3,1,1,3,3,3,2,3,4,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3
ロケット,ロケット,ロケット,3,2,2,2,3,4,3,3,4,2,2,3,2,2,2,4,4,1,2,3,3,3,3,4,1,3,1,1,3,3,3,3,3,3,4,3,2,3,3,3,1,2,2,3,2,2,2,3,2,2,3,4,2,2,3,2,2,2,2,2,2,3,2,3,4,3,3,4,4,4
ワイド,ワイド,ワイド,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,3,3,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,4,3,3,2,2,1,2,2,4,2,2
一生懸命,いっしょうけんめい,イッショウケンメイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,4,4,1,1,3,1,1,1,1,1,1,4,1,1,4,5,1,3,4,3,4,4,4,4,4,4,4,4,3,4,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1
三浦,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,2,4,3,1,1,3,1,1,3,1,1,3,2,1,2,3,2,3,3,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,4,1,2
交際,こうさい,コウサイ,3,3,2,3,3,5,3,3,3,3,3,3,2,2,3,3,3,4,3,3,4,3,4,4,4,3,2,3,3,2,2,3,3,3,3,3,3,1,3,2,1,4,3,3,3,3,3,2,3,2,3,1,3,2,3,5,3,2,3,3,3,3,2,4,1,3,3,3,2,2
介,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,1,1,1,4,4,3,1,5,1,1,3,3,3,3,4,2,2,3,1,1,3,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,3,1
付く,つく,ツク,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,5,5,5,4,4,4,5,4,5,5,5,4,4,4,5,4,4,3,5,1,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,5,4,5,5
侵略,しんりゃく,シンリャク,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,1,2,2,2,2,3,2,3,2,2,3,1,3,3,3,3,3,2,3,3,3,3,3,3,4,3,2,3,3,3
内側,うちがわ,ウチガワ,3,4,3,4,3,4,3,3,4,3,4,4,3,3,4,3,3,4,4,4,4,3,3,3,3,4,3,3,4,3,3,3,4,4,4,3,4,1,4,3,4,3,4,4,3,4,4,3,4,4,3,2,3,3,4,3,3,4,3,3,3,4,4,3,1,4,4,3,4,4
出品,しゅっぴん,シュッピン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,4,4,3,2,2,2,2,2,3,2,2,2,3,1,2,2,3,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,4,2,2,1,2,1,3,2,3
南部,なんぶ,ナンブ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,3,4,3,3,4,3,3,3,2,4,3,2,2,4,2,3,3,3,1,4,3,2,1,2,2,2,2,3,2,2,1,2,4,1,3,3,3,3,3,4,3,3,3,3,3,4,1,3,2,4,3,3
原子力,げんしりょく,ゲンシリョク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3
同級生,どうきゅうせい,ドウキュウセイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,4,3,1,1,3,1,1,1,1,1,1,3,1,1,3,3,2,3,3,3,4,4,4,4,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,2
在日,ざいにち,ザイニチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,3,1,1,1,1,1,3,1,2
地面,じめん,ジメン,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,4,4,4,3,3,4,4,4,4,4,3,5,4,4,3,4,4,4,3,4,1,4,4,3,3,4,4,3,4,5,4,4,5,4,1,3,3,4,5,3,4,3,3,3,3,5,4,4,5,4,3,4,4
域,いき,イキ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,4,2,3,3,3,3,2,3,3,3,3,2,2,3,2,3,2,3,2,2,3,2,1,3,3,1,2,3,3,2,3,3,3,3,4,2,4,3,4,3,3,3,4,4,3,3,3,3,3,1,3,3,4,3,3
増し,まし,マシ,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,2,1,4,3,3,4,2,2,4,4,4,4,1,2,2,2,2,4,2,3,2,1,3,4,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,2,3,3,3,3,4,2,1,3,4,1,2,2
夢中,むちゅう,ムチュウ,3,4,4,3,3,4,4,4,3,4,2,3,4,3,4,2,4,5,4,3,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,3,5,1,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,2,4,3,3,3,4,3,3,3,4,4,3,4,4,2,3,3
大震災,だいしんさい,ダイシンサイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4
委託,いたく,イタク,3,4,4,4,3,4,4,3,3,4,3,3,4,4,4,4,2,2,3,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,1,2,2,2,2,2,2,3,2,2,1,1,3,4,2,3,3,3,3,3,3,4,2,1,3,2,1,4,2,3
実写,じっしゃ,ジッシャ,3,2,2,3,3,4,3,4,3,3,3,2,2,3,2,3,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,3,1,3,3,2,3,3,3,3,1,1,1,1,1,3,4,3
寿命,じゅみょう,ジュミョウ,3,3,4,2,3,4,3,3,3,4,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,3,3,3,4,3,1,4,4,4,5,4,3,4,4,4,3,4,3,4,3,3,3,4,3
射精,しゃせい,シャセイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,1,1,2,1,1,1,5,1,1,2,5,1,2,1,1,1,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,5,2,1,1
山梨,やまなし,ヤマナシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1
幸,さち,サチ,3,3,3,2,3,4,3,3,3,4,2,2,2,2,3,3,4,5,3,2,2,4,3,2,2,4,2,2,3,2,2,2,4,2,2,3,2,2,3,2,1,2,2,3,2,2,2,2,2,1,3,2,3,2,3,3,3,2,3,4,3,2,2,3,4,3,2,4,3,2
幻想,げんそう,ゲンソウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,2,3,3,3,3,2,3,4,2,2,3,3,3,3,3,3,1,3,2,1,3,3,3,3,4,3,3,3,3,3,1,2,3,2,2,2,2,2,2,2,3,3,3,3,3,4,3,3,2
性的,せいてき,セイテキ,3,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,1,3,3,3,3,2,3,4,4,3,1,2,3,1,1,2,3,3,3,3,4,1,3,1,1,2,3,2,2,3,2,1,3,3,2,1,2,3,2,2,2,2,2,2,2,3,2,3,1,3,3,3,2,3
手順,てじゅん,テジュン,3,3,2,4,4,4,3,3,3,3,2,3,4,3,3,3,2,3,4,4,4,2,3,3,3,2,3,2,3,3,3,2,3,4,4,3,3,2,2,2,3,2,3,3,2,3,3,3,3,3,3,1,4,4,3,4,4,4,4,4,4,4,3,3,1,3,3,2,4,4
拾っ,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
捉え,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
書け,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
東大,とうだい,トウダイ,3,4,4,3,3,4,3,4,4,5,3,4,4,4,4,3,3,1,3,3,3,3,2,1,1,3,2,2,3,2,2,2,1,1,1,3,1,1,3,1,1,3,2,2,3,3,1,1,1,1,1,1,3,3,3,3,4,4,3,4,4,3,1,2,1,2,1,3,2,3
歌手,かしゅ,カシュ,3,3,3,2,3,4,3,3,4,4,3,2,2,3,3,4,3,2,3,3,3,3,4,4,4,3,3,2,3,3,3,2,2,3,3,3,2,5,3,2,1,3,2,2,3,3,2,2,2,1,2,1,3,3,4,3,3,3,3,5,3,4,2,4,3,2,2,5,2,2
水分,すいぶん,スイブン,3,4,4,4,3,4,3,3,4,4,3,4,4,3,4,3,2,2,4,4,4,3,3,3,3,2,3,3,2,3,3,3,2,3,2,3,3,1,2,3,1,3,3,3,2,2,3,2,3,3,3,2,4,3,4,3,3,3,3,3,4,3,3,3,1,3,3,3,3,4
流通,りゅうつう,リュウツウ,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,4,2,2,3,4,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,4,2,3,2,2,1,2,2,2,2,4,2,2,2,2,2,1,3,3,3,3,3,4,3,3,3,3,3,2,1,2,2,4,3,3
片,かた,カタ,3,2,2,2,3,4,3,3,3,3,3,2,2,2,2,3,3,5,2,3,2,2,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,2,4,2,3,3,3,2,3,2,3,3,3,4,3,3,3,3,3,4,3,3,3,2,3,4,4,3,3,3,3,2
