word,hiragana,katakana,NETFLIX_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
案内人,あんないにん,アンナイニン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
消しゴム,けしゴム,ケシゴム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1
烏丸,うがん,ウガン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1
無価値,むかち,ムカチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
独裁,どくさい,ドクサイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,2,3,1,3,2,2,1,3,2,2,1,1,3,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,2
発電,はつでん,ハツデン,2,3,3,2,3,4,3,3,4,3,2,3,2,3,2,4,2,1,3,4,1,2,3,1,3,2,2,2,3,2,2,2,1,4,4,4,2,2,1,2,2,1,3,4,4,4,5,3,3,4,3,3,4,3,2,1,3,4,2,4,3,4
硬直,こうちょく,コウチョク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,1,2,3,2,1,3,2,2,1,4,2,2,2,3,1,3,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,4,3,3,2,4,2,1,1
祈願,きがん,キガン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,2,2,2,1,2,2,1,3,3,1,2,3,2,1,1,2,2,1,2,2,2,1,3,3,3,2,3,3,2,3,3,3,2,3,2,1,2,2,2,2,3,2
私人,しじん,シジン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
突っかかる,つっかかる,ツッカカル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
繭,まゆ,マユ,2,2,3,2,3,4,3,3,3,3,2,2,2,2,3,1,3,2,1,1,4,2,2,1,1,2,3,3,2,2,3,3,2,2,2,2,3,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,2,2,2,2
肉汁,にくじゅう,ニクジュウ,2,2,3,2,3,4,3,3,3,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,3,1,1,1,2,1,1,2
船酔い,ふなよい,フナヨイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,3,2,2,3,3,2,2,2,2,1,1,1,1,1,2,1,1,2,2,3,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1
色使い,いろづかい,イロヅカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
色白,いろじろ,イロジロ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,2,3,1,2,3,1,1,2,1,2,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1
退社,たいしゃ,タイシャ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,1
頭取,とうどり,トウドリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,3,2,2,1,2,3,1,1,2,1,1,1,1,3,3,2,1,1,3,1,3,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1
養父,ようふ,ヨウフ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,3,1,1
駆け込む,かけこむ,カケコム,2,2,3,2,3,4,3,3,3,2,3,2,4,2,3,1,2,1,2,2,2,2,2,4,2,2,1,1,3,1,1,1,3,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,3,1,2,2
アフリカ人,アフリカじん,アフリカジン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
アラ,アラ,アラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,4,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,3,2,2,1,1,2,2
イチジク,イチジク,イチジク,2,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,3,2,3,3,3,2,3,3,3,2,1,2,1,1,1,1,1,1,2
いんぺい,いんぺい,インペイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,1,1,2,3,2,2,2,2,2,2,2,2,1,3,1,2,2,3,2,2,2
うらやむ,うらやむ,ウラヤム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,2,2,2,3,2,2,2,3,2,1,1,1,2,1,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,1,1
ゲロゲロ,ゲロゲロ,ゲロゲロ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
さげる,さげる,サゲル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,4,4,4,2,4,5,4,4,4,4,5,4,4,4,3,1,1,3,4,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,5,3,2,5
ジーニー,ジーニー,ジーニー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
しかと,しかと,シカト,2,3,3,2,3,4,3,3,3,3,3,2,2,3,3,1,3,1,1,1,2,2,2,4,2,2,3,3,3,3,3,2,2,1,1,1,1,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,3,1,1,1
すぐれる,すぐれる,スグレル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,4,3,2,2,4,4,3,4,3,4,2,2,2,3,1,1,1,2,1,4,2,2,3,5,4,4,3,4,4,4,3,4,3,4,5,4,4,3,2,4,2,4,2
せんこう,せんこう,センコウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,4,2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,3,2,2,2,3,3,1,3,5,5,2,4,4,3,4,4,4,4,2,3,4,3,4,3,4,3,3
せんする,せんする,センスル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
ダコタ,ダコタ,ダコタ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
チャンプ,チャンプ,チャンプ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
ちょいちょい,ちょいちょい,チョイチョイ,2,3,3,4,4,4,4,4,3,3,3,4,3,3,4,1,2,1,1,2,3,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,4,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,3
ちょっとずつ,ちょっとずつ,チョットズツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
ねじる,ねじる,ネジル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,4,3,2,2,3,2,2,2,2,2,2,2,3,3,3,2,1,4,1,3,3
バーニング,バーニング,バーニング,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
パウエル,パウエル,パウエル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
ミッシー,ミッシー,ミッシー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
もって,もって,モッテ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,3,4,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1
やーい,やーい,ヤーイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
りっぱ,りっぱ,リッパ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,4,4,2,2,5,4,3,4,4,5,4,4,4,4,4,4,2,5,1,4,4,2,3,2,4,3,4,4,4,5,4,4,4,3,4,4,4,2,4,4,2,2,4
レプリカ,レプリカ,レプリカ,2,2,2,2,4,4,3,3,3,2,3,2,3,3,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,3,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,2,2,2,2,2
ワークショップ,ワークショップ,ワークショップ,2,4,4,4,5,4,4,3,3,4,4,4,5,4,4,2,1,1,2,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,2,1,3,4,2,3,4,3,3,3,3,3,1,1,1,1,2,1,2,3,3
ワンツー,ワンツー,ワンツー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
一新,いっしん,イッシン,2,2,1,3,3,4,3,3,3,2,2,2,2,2,2,3,1,3,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,3,1,2
七つ,ななつ,ナナツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,3,1
上から目線,うえからめせん,ウエカラメセン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
不和,ふわ,フワ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2,3,2,2,3,3,2,3,3,3,2,1,1,1,2,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,3
代理母,だいりはは,ダイリハハ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
低温,ていおん,テイオン,2,2,2,3,3,4,3,3,4,3,3,2,2,2,3,3,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,3,2,3,2,2,2,2,2,2,2,2,3,2,1,1,2,1,2,2,2
体面,たいめん,タイメン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1
健吾,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
元帥,げんすい,ゲンスイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,2,2,1,2,3,3,1,2,3,3,1,1,3,3,1,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,3,2,1
前触れ,まえぶれ,マエブレ,2,2,2,2,3,4,3,4,3,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,3,1,1,1
勉,べん,ベン,2,2,3,2,3,4,3,3,3,2,2,2,4,2,3,2,3,3,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1
半蔵,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,3,1,1,2,3,3,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1
卓郎,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
呪縛,じゅばく,ジュバク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,3,2,2,3,3,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,1,2,1
堕ちる,おちる,オチル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,3,3,2,3,1,1,1,5,1,2,2,3,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,2,2,2
太刀,たち,タチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,5,2,2,2,1,2,3,3,1,3,3,3,5,3,5,5,2,2,2,3,2,2,5,4,1,2,1,1,1,1,1,1,1,2,4,3,5,3,2,3,2,5,5
奇策,きさく,キサク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
小町,こまち,コマチ,2,3,3,2,3,4,3,3,3,2,4,2,2,3,3,2,3,3,1,2,2,2,2,1,2,2,1,4,2,1,1,4,3,1,1,2,2,2,2,1,3,2,3,1,1,1,1,1,1,1,1,1,2,3,1,1,3,2,2,2,1,2
州兵,しゅうへい,シュウヘイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
市販,しはん,シハン,2,3,3,3,4,4,3,3,3,3,2,3,3,3,3,3,1,1,3,4,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,3,2,1,1,1,2,1,2,3,3,4,3,3,3,3,3,3,3,2,2,1,2,3,2,3,3,3
往生際,おうじょうぎわ,オウジョウギワ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
後味,あとあじ,アトアジ,2,3,3,2,4,4,3,4,3,3,3,2,2,3,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2
悲劇的,ひげきてき,ヒゲキテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
意味深,いみしん,イミシン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
感化,かんか,カンカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1
感服,かんぷく,カンプク,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1
憎める,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
押し切る,おしきる,オシキル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,3,2,2,2,2,2,2,2,1,3,3,2,1,3,2,2,2
振り払う,ふりはらう,フリハラウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,2,3,2,2,3,2,2,2,3,1,1,1,3,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,3,1,4,1,1,1
救急箱,きゅうきゅうばこ,キュウキュウバコ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
斬撃,ざんげき,ザンゲキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,2,3,3,1,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,3,1,1,1
是能,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
月本,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
月面,げつめん,ゲツメン,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,3,1,2,2,1,2,2,2,4,2,2,2,2,2,1,5,2,2,2,2,3,2
根回し,ねまわし,ネマワシ,2,3,3,3,3,4,4,4,4,2,2,2,3,3,3,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,3,1,2,1,2,1,3,2
梶本,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
河童,かっぱ,カッパ,2,3,4,3,3,4,4,3,3,3,4,3,2,3,3,1,2,3,2,2,1,2,2,2,2,2,2,3,2,2,2,3,1,1,1,2,1,1,2,2,2,3,2,3,3,2,3,3,2,3,3,3,3,2,2,1,3,2,2,2,2,2
無重力,むじゅうりょく,ムジュウリョク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
物証,ぶっしょう,ブッショウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
狂人,きょうじん,キョウジン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,1,2,3,1,1,3,1,1,1,2,3,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1
狩野,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,1,1
異端児,いたんじ,イタンジ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
締結,ていけつ,テイケツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,3,4,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,3,1,1,2,1,1,1,3,2,1,2,2,2,1,2,2,2,4,3,2,3,2,3,2,4,3,3
薬剤,やくざい,ヤクザイ,2,2,3,2,3,4,3,3,3,2,2,3,4,3,2,3,1,2,3,3,2,2,2,1,2,1,2,1,2,2,2,1,1,3,3,2,2,1,1,1,2,1,3,2,1,2,2,2,2,2,2,2,4,4,2,1,2,2,1,2,2,2
警察署長,けいさつしょちょう,ケイサツショチョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
通える,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
鉱石,こうせき,コウセキ,2,4,4,2,3,4,3,3,3,2,2,5,2,4,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,3,1,1,1,2,2,1,1,1,2,2,1,3,2,1,2,2,2,2,2,2,2,2,3,4,1,2,2,2,2,2,2
隠密,おんみつ,オンミツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,4,2,2,3,1,3,3,3,1,2,3,3,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1
雑貨店,ざっかてん,ザッカテン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
