word,hiragana,katakana,BCCWJ_SUW_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
片側,かたがわ,カタガワ,2,2,3,2,3,4,3,3,3,2,3,2,2,2,3,3,1,3,2,2,1,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2
家中,うちじゅう,ウチジュウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,2,2,2,2,3,1,2,3,1,1,2,2,3,2,2,1,1,3,1,1,2,2,2,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,2,2,2,1
学長,がくちょう,ガクチョウ,2,3,4,2,3,4,3,3,3,4,3,2,2,4,3,3,2,1,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,3,3,3,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,3,2,2
憲兵,けんぺい,ケンペイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,3,3,1,2,3,3,1,3,2,3,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1
出撃,しゅつげき,シュツゲキ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,4,1,2,2,2,3,3,3,3,3,1,3,3,3,1,2,2,3,2,2,1,3,3,1,2,2,2,2,2,2,3,2,3,4,1,1,1,1,1,1,3,1,1,1,2,3,3,5,3,3,2,3,3,2
嘱託,しょくたく,ショクタク,2,2,3,2,3,4,3,3,3,2,3,3,2,3,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,2,2,2,2,1,1,1,1,1,1,2,1,1
スカーフ,スカーフ,スカーフ,2,2,1,3,3,4,3,3,3,2,2,3,2,2,2,1,2,1,2,2,2,2,3,1,2,1,1,2,2,2,2,1,3,3,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2
住み着く,すみつく,スミツク,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,3,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,1,3,2,1,1,1,2,2,2,1
ツルミ,つるみ,ツルミ,2,2,3,2,3,4,3,3,3,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1
トースト,トースト,トースト,2,3,3,4,3,4,3,3,3,2,4,3,3,3,3,1,2,1,2,2,2,2,3,1,2,1,1,2,2,2,2,3,3,3,2,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,3
ニシゴウ,にしごう,ニシゴウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ハチオウジ,ハチオウジ,ハチオウジ,2,4,4,3,3,4,3,3,3,4,4,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,3,4,3,4,4,3,1,1,1,1,1,1,1,1,1
ヘンリー,ヘンリー,ヘンリー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,2,2,4,3,1,3,1,1,2,2,2,1,1,4,4,2,2,5,3,1,1,1,1,1,2,2,1,2,1,1,2,3,1,1,2,1,1,1,1,1,1,1,2,4,1,3,3,1,3,2,2
膀胱,ぼうこう,ボウコウ,2,3,3,2,3,4,3,3,3,2,2,2,4,2,3,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1
メリー,めりー,メリー,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,1,4,1,1,1,1,2,3,3,3,1,4,4,2,1,4,2,2,1,1,1,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2
ゆき,ゆき,ユキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,2,4,5,4,2,4,4,2,5,4,2,2,5,3,4,2,3,3,3,5,3,3,2,2,3,3,2,2,3,2,4,4,4,2,3,2,2,2,2,2,2,2,3,4,4,1,3,4,4,4,3,2
律,りつ,リツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,4,3,2,2,3,3,5,3,3,3,5,4,2,2,3,1,2,2,2,1,1,1,2,2,2,1,1,1,1,4,3,2,3,2,2,2,2,2,2,2,2,2,3,1,3,2,2,3,1,1
利得,りとく,リトク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,1,3,3,3,3,3,3,2,1,1,1,1,1,1,2,1,1
浅蜊,あさり,アサリ,2,3,3,2,3,4,3,3,4,3,3,3,2,3,3,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,2,3,3,3,2,2,2,1,1,2,2,1,1,2
鮑,あわび,アワビ,2,3,3,2,3,4,3,3,3,3,2,3,2,3,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,5,3,3,3,2,1,1,1,1,1,2,1,1,1
安置,あんち,アンチ,2,2,3,2,3,4,4,3,3,2,3,2,2,3,2,3,1,3,1,2,1,2,2,2,2,1,1,2,1,2,1,1,3,3,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,4,2,2,2,1,2,2,1,2,2,2,2,2,2
糸口,いとぐち,イトグチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,5,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,2,1
稲荷,いなり,イナリ,2,3,3,3,3,4,3,3,3,3,3,4,4,2,4,3,2,3,1,2,2,1,2,1,3,3,2,2,3,3,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2
掛け替え,かけがえ,カケガエ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,3,3,2,3,3,3,2,2,2,1,2,2,3,1,2,2
笹,ささ,ササ,2,3,3,2,3,4,4,3,3,2,3,2,2,2,3,2,3,4,2,2,3,1,2,2,2,2,4,2,2,2,3,2,2,1,2,2,1,3,2,1,2,3,2,2,1,2,3,3,2,3,4,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2
山麓,さんろく,サンロク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1
障壁,しょうへき,ショウヘキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,4,2,1,2,2,2,2,1,2
脊椎,せきつい,セキツイ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1
先般,せんぱん,センパン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2
唾液,だえき,ダエキ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,4,2,2,1,5,1,2,1,1,2,3,2,2,1,3,2,4,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,3,2,4,1,2,2
中佐,ちゅうさ,チュウサ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,3,3,3,3,4,2,2,4,4,2,2,4,4,2,2,2,3,2,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,3,1,3,1,1
中盤,ちゅうばん,チュウバン,2,2,2,2,3,4,3,3,3,3,2,3,3,2,2,3,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,3,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,3,2,2,3,2,2,2,3,2,2,1,1,3,2,3,3,2
同書,どうしょ,ドウショ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
長持ち,ながもち,ナガモチ,2,3,3,2,3,4,4,3,3,2,3,4,2,2,3,1,1,1,1,3,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,3,1,1,1,3,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,2
袴,はかま,ハカマ,2,2,2,2,3,4,4,3,3,2,2,2,2,2,2,2,1,4,2,2,1,1,1,1,3,1,2,3,1,1,3,2,1,1,2,2,1,3,1,3,1,2,1,1,1,2,1,2,1,1,2,2,1,3,2,2,2,2,2,2,3,2,1,1,3,2,2,2,1,2
尾行,びこう,ビコウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,2,1,3,3,3,3,3,3,3,1,3,2,2,2,3,1,3,2,3,3,3,2,3,3,3,1,3,3,1,3,1,3,1,1,1
メンタル,メンタル,メンタル,2,2,3,2,3,4,3,3,3,3,2,2,2,2,3,2,2,1,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,3,3,2,2,2,2,2,2,2,3,2,4,3,3,3,3,3,2,3,3,3,3,2,2,1,2,3,3,1,3,3
紋,もん,モン,2,2,3,2,3,4,3,3,3,2,2,4,2,2,2,3,2,4,1,2,2,2,2,2,3,2,1,3,2,3,5,2,5,5,2,1,1,3,2,5,2,2,2,2,4,2,2,5,2,2,5,2,1,2,2,2,3,2,2,2,2,3,2,4,3,2,2,3,5,5
アカシ,アカシ,アカシ,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
インテル,インテル,インテル,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,2,2,2,2,2,2,1,1,1,1,2,1,3,1,2
思い描く,おもいえがく,オモイエガク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,2,3,2,2,2,2,3,2,2,2,3,1,1,1,3,1,2,2,3,3,3,2,2,3,3,2,3,4,2,1,3,3,3,3,3,2,4,3,3,2,3,2,1,3,1,3,1,3,2
キャピタル,キャピタル,キャピタル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,4,2,2,2,2,1,2,1,1,2,1,2,3,2
驚愕,きょうがく,キョウガク,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,2,3,2,2,1,2,2,2,3,2,1,4,2,2,1,3,2,2,2,2,1,3,2,1,1,3,2,1,2,4,2,3,4,2,1,1,1,1,1,1,1,1,1,1,3,4,2,1,4,3,3,2,2,2
共犯,きょうはん,キョウハン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,3,3,3,3,2,2,3,2,2,2,2,4,4,2,2,1,2,2,3,3,2,2,3,1,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,2,3,1,2,2,2,2,1,1
月給,げっきゅう,ゲッキュウ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,3,2,2,1,1,2,2,2,1,2,3,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,3,2,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,2,1,1,2,2,1,1,2,2
コーディネーター,コーディネーター,コーディネーター,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,5,2,2,1,1,1,3,2,1,2,2,2
サガミ,サガミ,サガミ,2,3,3,2,3,4,3,3,4,2,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
真宗,しんしゅう,シンシュウ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,3,3,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
辞職,じしょく,ジショク,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,2,2,1,2,2,3,3,3,2,1,1,2,1,1,1,1,3,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,3,1,2
炭鉱,たんこう,タンコウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,3,3,2
飛び散る,とびちる,トビチル,2,2,1,3,3,4,3,3,3,2,2,3,2,2,2,1,2,1,3,2,2,2,2,2,3,2,2,3,2,2,2,3,1,1,1,4,1,3,2,1,2,3,2,2,2,3,2,4,3,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,3,1,4,1,3,2
マサキ,マサキ,マサキ,2,3,2,2,4,4,4,3,3,2,2,3,4,3,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2
窓際,まどぎわ,マドギワ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,1,2,4,1,2,2,2,2,2,2,2,1,3,1,1,2,3,2,2,2,3,1,3,2,2,1,2,1,2,2,2,4,2,2,2,2,3,2,1,3,2,3,1,1,1
未練,みれん,ミレン,2,2,2,3,3,4,4,3,3,2,3,2,2,2,2,1,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,1,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,2,3,1,4,3
リュウマエ,りゅうまえ,リュウマエ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
生憎,あいにく,アイニク,2,2,1,2,3,4,3,3,3,2,2,2,2,2,2,1,3,4,3,3,3,3,3,3,2,3,3,4,3,3,3,3,2,3,2,2,1,3,3,4,3,2,2,4,2,2,2,2,3,2,4,2,2,2,2,2,1,2,2,2,2,3,3,3,2,2,3,1,2,2
温か,あたたか,アタタカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,3,2,1,2,2,3,3,3,2,3,1,2,3,1,2,3,2,2,2,3,3,4,3,2,3,2,1,2,2,2,2,2,2,2,2,3,1,1,2,1,4,1,1,1
荒々しい,あらあらしい,アラアラシイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,2,1,3,2,2,1,3,1,1,1,1,1,3,1,4,2,3,2,2,2,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1
浮き世,うきよ,ウキヨ,2,2,2,3,3,4,3,3,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,2,2,1,1,1,1,2,1,1,1
売り出す,うりだす,ウリダス,2,2,2,3,3,4,3,3,3,2,3,3,3,2,3,1,2,1,2,3,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,3,2,2,3,2,2,2,2,2,2,1,3,2,3,3,3,2,3,3,3,2,2,2,1,2,1,2,2,2,2
食い込む,くいこむ,クイコム,2,3,2,4,3,4,5,3,3,2,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,1,3,2,3,2,3,1,1,1,4,1,3,2,3,2,3,2,2,2,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,4,1,2,2
ケネディ,ケネディ,ケネディ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,3,1,1,2,1,1,2,1,1,1,1,2,3,2,1,4,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,3,1,2,2,1,3,3,2
顕在,けんざい,ケンザイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,1,2,1,1,1,1,2,1,1,1
サオリ,サオリ,サオリ,2,3,2,4,3,4,3,3,3,2,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
仕業,しわざ,シワザ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,2,4,4,4,4,3,4,3,4,4,4,4,3,4,4,2,2,1,3,4,1,4,4,4,4,2,3,4,3,3,4,3,1,2,1,1,1,1,1,1,1,2,3,4,1,3,3,3,2,2,2
頗る,すこぶる,スコブル,2,2,2,2,3,4,3,3,3,3,3,2,2,3,2,1,2,1,3,1,1,1,1,1,3,2,2,3,2,2,2,2,1,1,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1
続出,ぞくしゅつ,ゾクシュツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,3,2,2,1,2,2,2,2,2,2
大砲,たいほう,タイホウ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,1,3,3,3,1,2,3,3,2,2,1,3,2,1,2,2,2,2,2,2,3,2,1,3,1,1,1,2,1,1,1,1,1,1,2,3,3,3,3,2,2,3,3,3
トランス,トランス,トランス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,2,3,1,2,1,1,2,1,1,1,1,2,2,3,4,3,2,2,1,1,1,2,1,2,1,2,1,1,2,3,2,3,2,2,2,2,2,2,2,3,2,2,1,2,3,2,3,2,3
ドリル,ドリル,ドリル,2,2,1,4,3,4,3,3,3,2,3,2,2,2,3,2,3,1,2,2,2,3,3,1,2,1,1,2,2,2,3,2,3,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,3
張り上げる,はりあげる,ハリアゲル,2,2,2,3,3,4,4,3,3,3,2,2,2,2,2,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,1,3,2
バニラ,バニラ,バニラ,2,4,4,4,3,4,3,3,3,4,4,4,2,3,4,2,2,1,1,2,2,3,3,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,3,3,2,3,2,2,2,2,2,2,3,2,2,1,1,2,2,2,1,3
ウメダ,うめだ,ウメダ,2,3,4,2,3,4,3,3,3,4,3,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1
おでん,おでん,オデン,2,3,3,2,3,4,3,3,3,3,3,4,2,2,3,1,3,1,2,2,3,2,2,2,2,3,3,2,3,3,3,2,2,2,2,1,1,2,2,1,3,2,2,3,1,1,1,1,1,2,3,2,1,2,2,2,2,2,2,2,3,2,2,1,2,3,2,2,2,3
カサイ,カサイ,カサイ,2,2,3,2,3,4,3,3,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
カズミ,カズミ,カズミ,2,2,2,4,3,4,3,3,3,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
此の間,このあいだ,コノアイダ,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1,3,1,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,3,2,1,2,3,4,3,4,4,4,4,5,3,3,3,2,1,1,1,1,3,1,1,1
サトコ,サトコ,サトコ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
三味,さみ,サミ,2,2,3,2,3,4,4,3,3,2,2,2,2,2,3,2,1,2,1,1,2,1,1,2,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,4,3,3,3,3,3,5,2,1,1,1,2,1,2,1,1,1
照会,しょうかい,ショウカイ,2,2,1,3,3,4,3,3,3,2,2,2,3,2,2,2,2,2,1,3,2,2,2,2,2,1,1,2,1,1,1,1,3,3,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,3,2,2,2,2,2,2,2,3,1,2,1,1,2,1,1,1,2
続,ぞく,ゾク,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,3,5,1,2,2,2,2,2,3,1,2,3,1,1,2,2,5,4,3,2,4,2,4,4,2,2,4,2,3,1,2,2,1,1,3,1,2,2,1,1,1,1,1,1,3,2,2,3,2,3,2,4,2,2
テール,テール,テール,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,3,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,3,3,3,2,3,2,2,4,2,2,2,3,3,2,1,3,3,2,2,2,3
ヘリ,ヘリ,ヘリ,2,3,3,2,4,4,3,3,5,3,2,2,3,3,2,2,3,1,2,2,1,4,4,1,3,1,1,2,3,3,3,3,4,4,3,1,1,1,3,1,3,2,3,3,1,2,2,2,1,3,4,1,1,2,1,1,1,1,1,1,3,2,4,1,3,3,3,3,3,2
ボイス,ボイス,ボイス,2,2,2,2,3,4,3,3,3,2,3,3,3,3,2,3,2,1,2,3,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,3,2,2,3,2,2,2,1,1,2,2,2,1,2,3,4,4,2,4,3,4,3,3,3,3,2,2,3,2,3,2,3,4,3
