word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
犬,いぬ,イヌ,4,5,4,5,5,4,4,4,5,5,4,5,5,5,4,5,5,5,4,4,5,5,5,3,5,4,3,4,4,4,5,1,4,4,4,4
スペース,スペース,スペース,4,4,4,3,1,3,4,3,3,4,1,1,3,1,1,3,2,3,3,3,3,3,3,4,3,3,4,2,2,4,3,1,4,3,4,4
麺,めん,メン,4,4,3,3,1,3,3,3,3,4,1,4,2,3,3,4,3,3,3,2,2,2,2,1,1,2,3,2,3,3,3,1,2,3,3,3
パウダー,パウダー,パウダー,4,3,1,1,1,2,3,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,3,1,1,1,2,1,1,2,2,1,1,2,1,3
かっこ,かっこ,カッコ,4,2,2,4,2,2,2,4,3,4,4,2,2,2,2,2,4,4,4,3,3,3,1,1,2,3,1,2,2,2,3,3,3,3,3,3
局,つぼね,ツボネ,4,4,5,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,3,5,5,2,2,4,3,2,4,4,3,4,1,4,3,5,4
ブラシ,ブラシ,ブラシ,4,3,2,1,1,2,3,1,2,3,1,1,2,1,1,3,2,2,2,2,3,3,1,1,1,2,3,2,2,2,2,3,2,3,2,4
ダブル,ダブル,ダブル,4,4,4,4,1,3,4,3,3,4,1,1,2,1,1,3,3,4,3,2,3,3,1,4,2,3,4,3,2,3,3,1,3,3,3,4
自宅,じたく,ジタク,4,4,4,4,4,4,5,4,4,4,1,4,4,2,3,4,2,3,3,3,4,4,3,1,4,3,2,2,3,4,4,1,4,4,4,4
マッサージ,マッサージ,マッサージ,4,4,2,3,1,3,4,2,3,4,1,1,2,1,1,3,2,2,3,3,3,3,5,2,2,2,4,2,2,3,3,1,3,4,2,3
会長,かいちょう,カイチョウ,4,4,5,4,3,3,4,4,5,5,1,5,4,4,5,3,4,4,5,5,3,3,4,4,4,3,1,3,3,4,5,1,4,5,5,4
はいる,はいる,ハイル,4,5,5,4,1,5,5,5,3,2,5,5,5,5,5,5,2,2,3,5,1,1,5,1,5,4,4,4,4,5,3,3,4,5,5,4
継続,けいぞく,ケイゾク,4,3,4,3,3,4,4,3,3,3,1,3,2,2,2,3,2,2,2,3,3,3,4,1,2,3,1,4,4,3,3,4,3,3,4,4
アドバイス,アドバイス,アドバイス,4,3,3,3,1,3,4,3,3,4,1,1,2,1,1,2,3,3,4,3,4,4,3,1,2,3,4,1,1,3,3,3,3,4,3,4
笑い声,わらいごえ,ワライゴエ,4,3,1,5,1,2,2,5,5,3,1,2,4,2,5,4,2,2,5,3,3,4,3,1,4,4,1,1,1,4,5,4,4,4,1,4
よっ,よっ,ヨッ,4,3,5,1,1,1,1,1,1,3,1,3,1,4,4,1,4,4,4,1,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1
ドイツ,ドイツ,ドイツ,4,4,5,3,3,4,4,3,4,1,1,1,4,1,1,4,3,3,3,3,4,4,1,5,4,2,4,5,5,1,4,3,4,1,5,4
プレイ,プレイ,プレイ,4,1,4,3,1,1,4,2,3,4,1,1,1,1,1,1,2,2,4,4,3,3,1,3,3,3,4,1,2,1,3,4,3,1,4,3
掛ける,かける,カケル,4,5,2,4,1,5,5,4,3,4,5,5,4,5,5,5,4,4,4,4,1,1,4,1,4,5,5,4,4,5,3,4,4,5,4,5
賃金,ちんぎん,チンギン,4,2,3,1,2,3,3,2,2,3,1,3,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,4,4,2,2,1,2,2,3,2
年生,ねんせい,ネンセイ,4,1,1,4,3,1,4,4,4,1,1,1,4,1,1,1,1,1,1,3,1,1,3,1,3,2,1,1,2,1,4,1,1,1,4,4
弾く,はじく,ハジク,4,4,2,3,1,3,3,4,4,4,4,4,4,3,4,3,3,4,4,4,1,1,4,1,4,3,4,3,3,4,4,4,4,4,3,3
半,はん,ハン,4,5,4,4,5,4,4,4,4,4,1,4,5,4,4,5,4,4,4,3,4,4,4,2,4,3,1,4,4,4,4,1,4,4,4,4
アート,アート,アート,4,4,4,2,1,3,4,3,3,4,1,1,1,1,1,2,2,2,3,2,3,3,1,5,1,2,3,2,2,3,3,1,2,3,4,4
冬,ふゆ,フユ,4,4,4,4,5,4,4,4,4,4,1,4,4,3,4,5,3,3,4,4,4,4,3,4,4,4,3,5,5,4,4,1,4,4,4,4
失礼,しつれい,シツレイ,4,5,1,5,4,3,4,5,5,5,1,5,4,5,5,5,5,5,5,4,5,5,5,1,4,5,2,2,2,5,5,4,4,5,1,4
交流,こうりゅう,コウリュウ,4,4,4,3,2,4,4,3,3,3,1,3,2,4,4,3,4,4,4,3,2,3,2,2,2,3,1,3,3,4,3,4,3,3,4,4
減少,げんしょう,ゲンショウ,4,2,4,2,3,4,4,2,2,3,1,3,2,2,1,3,2,2,1,2,3,3,2,1,2,2,1,3,3,3,2,4,3,2,4,4
電力,でんりょく,デンリョク,4,2,4,2,2,3,4,2,3,3,1,3,2,2,1,2,2,2,1,2,4,4,2,3,2,2,1,3,3,2,3,4,2,2,4,4
世,せい,セイ,4,3,5,4,5,4,4,4,4,4,5,4,5,4,3,5,4,4,3,4,4,4,3,3,4,4,5,5,5,4,4,4,4,4,5,4
解放,かいほう,カイホウ,4,2,4,4,4,3,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,3,3,4,4,4,4,4,4,5
さー,さー,サー,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,4,4,4,1,3,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1
調子,ちょうし,チョウシ,4,4,3,5,5,4,4,4,5,5,1,5,4,5,5,5,5,5,5,5,5,5,5,1,4,4,2,4,4,4,5,5,4,5,3,4
破壊,はかい,ハカイ,4,1,4,5,4,3,4,4,4,4,1,4,4,5,4,4,5,5,4,4,5,5,4,2,4,4,1,4,4,5,4,5,4,4,4,5
てー,てー,テー,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,1,3,3,1,1,1,1,1,1,1,1,1,3,2,1,1,1
不,ぶ,ブ,4,4,5,4,4,5,4,4,4,5,5,5,4,5,5,5,5,5,5,3,5,5,4,3,3,3,1,4,5,5,5,3,5,5,4,4
飛行機,ひこうき,ヒコウキ,4,1,1,4,4,3,4,4,4,1,1,1,4,1,1,1,1,1,1,3,1,1,3,2,4,3,2,4,4,3,4,3,1,3,3,5
かた,かた,カタ,4,2,3,3,5,4,3,4,3,3,3,4,4,4,4,5,3,3,3,3,3,3,5,2,5,4,4,5,5,5,3,4,4,5,3,3
かん,かん,カン,4,3,4,4,5,3,2,4,4,4,3,4,4,2,5,5,4,4,4,3,3,3,5,3,4,4,4,5,5,5,4,4,3,2,4,3
アイス,アイス,アイス,4,5,4,4,1,3,4,1,4,4,1,1,2,1,1,4,4,4,4,4,4,4,1,3,1,3,4,3,1,4,4,1,3,4,3,3
出せる,-,-,4,1,2,4,1,3,1,1,4,4,1,1,4,1,1,1,4,4,4,4,1,1,5,1,1,1,1,2,2,1,4,4,4,1,3,4
母,はは,ハハ,4,5,5,5,5,5,4,5,5,5,3,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,4
玉,ぎょく,ギョク,4,4,4,4,5,3,3,4,4,4,1,4,4,5,4,5,5,5,4,4,3,3,4,2,4,4,4,5,5,4,4,1,4,4,4,4
うれしい,うれしい,ウレシイ,4,5,1,5,1,4,5,5,5,5,5,5,4,5,5,4,5,5,5,4,1,1,5,1,4,5,5,3,3,5,5,3,4,5,2,4
笑顔,えがお,エガオ,4,3,2,4,4,4,4,4,4,4,1,4,4,4,4,5,4,4,4,5,4,4,4,1,4,4,2,1,2,5,4,4,5,5,3,4
連れる,つれる,ツレル,4,5,1,5,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,5,5,4,3,3,5,5,4,5,5,4,4
神奈川県,かながわけん,カナガワケン,4,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,3,3,1,1,1,1,1,1,2
図,ず,ズ,4,4,4,3,4,5,4,5,3,4,5,4,4,3,3,4,3,4,3,3,4,4,2,2,5,3,1,5,5,4,3,3,4,4,4,4
個別,こべつ,コベツ,4,4,3,2,1,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,3,2,3,2,2,3,4
規制,きせい,キセイ,4,3,4,2,1,4,4,2,3,3,1,3,2,2,2,3,2,2,2,2,3,3,2,2,2,2,1,4,4,2,3,1,2,2,4,4
バッテリー,バッテリー,バッテリー,4,3,3,3,1,2,4,2,3,3,1,1,2,1,1,2,2,2,2,2,4,4,2,2,2,2,4,1,1,2,3,4,2,2,3,4
勢い,いきおい,イキオイ,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,1,4,4,3,4,4,5,4,3,5,5,3,4
我が,わが,ワガ,4,3,3,5,1,5,4,4,4,5,5,5,4,5,4,4,5,5,4,4,5,5,4,1,4,4,4,4,4,5,4,5,4,5,3,4
まったく,まったく,マッタク,4,5,3,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,5,3,4,5,5,4,5,5,3,4
目黒,めぐろ,メグロ,4,1,3,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,3,2
底,てい,テイ,4,4,3,4,5,4,3,5,4,4,3,4,5,4,4,5,4,4,4,4,4,4,4,1,5,4,5,5,5,4,4,3,4,4,3,4
目立つ,めだつ,メダツ,4,4,3,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,2,3,4,4,4,3,4,4,4,4
ストーリー,ストーリー,ストーリー,4,4,4,3,1,3,4,3,3,3,1,1,2,1,1,3,3,3,3,2,3,3,3,5,2,2,4,1,2,3,3,1,3,3,4,4
人数,にんずう,ニンズウ,4,5,4,3,4,3,4,3,3,4,1,4,4,4,4,4,4,4,4,4,3,3,3,1,3,4,1,3,3,4,3,3,4,4,4,4
かつ,かつ,カツ,4,5,4,4,4,4,4,5,4,3,2,5,4,5,5,5,3,3,3,4,3,3,4,5,2,5,5,5,5,5,4,2,4,5,4,4
ゴミ,ゴミ,ゴミ,4,1,2,4,1,1,1,4,4,4,1,1,3,2,1,4,4,4,4,3,4,4,1,1,3,4,5,1,1,1,4,4,3,1,3,4
保障,ほしょう,ホショウ,4,2,4,2,2,4,4,2,2,3,1,3,2,2,2,3,2,2,2,2,4,4,2,1,2,2,1,3,3,3,2,1,3,2,4,3
崩れる,くずれる,クズレル,4,4,1,3,1,3,4,3,4,4,4,4,4,4,3,4,4,4,3,4,1,1,4,1,4,4,3,3,3,4,4,3,4,4,2,4
スタイル,スタイル,スタイル,4,4,4,3,1,4,4,3,4,4,1,1,3,1,1,4,3,3,4,3,3,3,4,4,3,3,4,3,3,4,4,3,4,4,4,4
最悪,さいあく,サイアク,4,4,3,4,2,3,4,4,5,5,1,5,3,4,4,4,4,4,4,4,5,5,4,1,3,4,2,1,1,4,5,4,4,4,3,4
内閣,ないかく,ナイカク,4,2,5,2,3,4,3,2,2,2,1,2,3,1,1,3,1,1,1,1,2,2,1,2,3,1,1,4,4,1,2,1,3,1,4,2
通う,かよう,カヨウ,4,4,4,4,1,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,3,3,3,4,4,1,4,4,4,4
とんでも,とんでも,トンデモ,4,4,1,4,1,3,3,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,4,2,2,4,4,1,4,4,2,4
ずーっと,ずーっと,ズーット,4,1,1,3,1,2,2,3,3,3,1,1,2,1,1,1,3,3,3,3,3,3,5,1,2,3,1,1,1,1,3,3,2,1,1,4
こちら側,-,-,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
十,じゅう,ジュウ,4,5,5,5,5,5,4,4,4,3,4,3,5,1,1,5,3,3,3,5,4,4,5,2,5,4,4,5,5,5,5,4,5,4,5,5
インド,インド,インド,4,4,5,3,3,4,4,3,4,1,1,1,4,1,1,4,3,3,2,2,4,4,1,5,4,2,4,5,5,1,4,3,4,1,4,3
救う,すくう,スクウ,4,3,3,5,1,3,4,5,5,5,5,5,4,5,4,4,5,5,4,4,1,1,4,1,4,4,4,4,4,4,5,4,4,4,4,4
駿,-,-,4,1,2,4,3,1,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,3,5
感想,かんそう,カンソウ,4,4,2,3,4,3,4,3,4,4,1,4,3,3,4,4,3,3,4,4,3,3,4,1,3,3,1,2,2,4,4,1,4,4,2,4
渡る,わたる,ワタル,4,4,3,4,1,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,1,1,3,2,5,4,4,4,4,4,4,4,4,4,4,4
今野,-,-,4,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
面倒,めんどう,メンドウ,4,5,2,4,4,3,4,4,4,5,1,4,4,4,5,4,4,5,5,4,4,4,4,1,4,4,3,3,3,5,4,4,4,5,3,3
テープ,テープ,テープ,4,4,4,3,1,3,3,3,4,4,1,1,4,1,1,4,3,3,3,2,4,4,1,2,3,2,4,3,3,2,4,1,3,3,3,4
表面,ひょうめん,ヒョウメン,4,3,4,3,4,4,4,3,3,3,1,3,4,3,3,4,3,3,3,3,3,3,4,1,4,3,1,5,5,4,3,1,4,4,4,4
あんま,あんま,アンマ,4,1,1,3,3,1,1,3,3,3,1,1,2,2,2,2,3,3,4,3,2,3,3,1,2,3,4,1,1,2,3,1,2,2,1,4
自転車,じてんしゃ,ジテンシャ,4,1,1,4,4,4,4,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,2,3,4,3,1,3,3,2,4,1,1,4,4,5
秋,とき,トキ,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,5,4,4,4,5,3,3,3,5,4,5,3,5,5,4,4,1,4,4,4,4
フランス,フランス,フランス,4,4,5,3,4,4,4,3,4,1,1,1,4,1,1,4,3,3,3,2,4,4,2,5,4,3,4,5,5,1,4,3,4,1,5,4
忙しい,せわしい,セワシイ,4,5,1,5,1,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,4,1,4,4,3,3,3,4,5,4,4,5,2,4
トレンド,トレンド,トレンド,4,2,2,1,1,2,4,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,2,2
割と,わりと,ワリト,4,5,1,1,1,2,4,3,1,2,4,3,1,3,3,3,2,2,3,2,1,2,3,1,2,3,4,1,1,4,1,1,3,4,1,2
えーっと,えーっと,エーット,4,1,1,3,1,1,1,1,3,3,1,1,2,1,1,1,3,3,4,4,3,3,4,1,1,3,1,1,1,1,3,4,2,1,1,3
ついに,ついに,ツイニ,4,3,4,5,1,4,4,4,4,4,5,4,4,5,4,5,5,5,4,4,4,4,3,2,5,4,5,3,3,4,4,4,4,4,3,4
財政,ざいせい,ザイセイ,4,2,4,2,2,4,3,2,2,3,1,3,2,1,1,3,1,1,2,1,3,3,1,3,2,1,1,3,4,3,2,1,3,2,4,3
チョコレート,チョコレート,チョコレート,4,4,3,3,1,2,4,3,3,3,1,1,3,1,1,3,3,3,3,3,4,4,3,3,3,3,4,2,2,3,3,1,3,3,3,3
議会,ぎかい,ギカイ,4,4,5,2,3,3,4,2,3,4,1,4,3,2,2,3,2,2,2,1,4,4,2,4,3,2,1,4,4,3,3,1,3,2,4,4
資格,しかく,シカク,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,2,4,4,4,4,4,4,4,4,3
プロセス,プロセス,プロセス,4,2,4,2,1,3,4,1,3,3,1,1,2,1,1,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2,4,3,2,3,4
だり,だり,ダリ,4,1,3,4,1,1,4,2,4,4,1,1,4,1,1,1,3,4,4,4,4,4,1,1,2,2,3,4,4,1,4,3,4,1,3,4
珍しい,めずらしい,メズラシイ,4,4,3,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,1,1,4,1,4,4,4,3,4,5,4,4,4,5,4,4
でかい,でかい,デカイ,4,5,1,4,1,3,3,4,3,4,4,4,3,5,4,4,5,5,4,4,1,1,1,1,4,4,5,1,2,4,3,1,3,4,1,4
床,しょう,ショウ,4,4,4,3,5,4,4,4,4,4,2,4,5,3,4,5,3,4,4,4,4,4,5,2,5,3,3,5,4,5,4,1,5,5,4,4
かっこいい,かっこいい,カッコイイ,4,1,1,4,1,3,2,4,4,1,1,1,2,1,1,1,1,1,1,3,1,1,4,1,2,4,1,1,1,1,3,1,1,1,1,4
なになに,なになに,ナニナニ,4,4,1,1,4,1,1,2,1,3,4,3,1,3,4,2,3,3,4,1,1,1,1,1,2,3,4,1,1,2,1,3,2,2,1,2
事前,じぜん,ジゼン,4,4,4,3,2,3,5,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,1,2,3,4,3,4,3,4,3,4
食べ物,たべもの,タベモノ,4,4,3,4,1,4,4,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,1,3,4,2,4,4,4,4,1,4,4,3,4
教科書,きょうかしょ,キョウカショ,4,1,1,3,3,3,3,3,3,1,1,1,3,1,1,1,1,1,1,3,1,1,3,2,3,3,1,3,3,1,3,1,1,1,3,4
通知,つうち,ツウチ,4,4,3,2,3,3,4,2,3,3,1,3,2,2,4,3,2,2,4,1,3,3,2,1,2,2,1,2,3,2,3,4,2,2,3,4
出,しゅつ,シュツ,4,2,5,4,5,2,2,5,3,3,4,3,4,3,3,2,3,3,3,3,5,5,4,5,1,4,5,5,4,3,4,4,3,3,4,3
ケーブル,ケーブル,ケーブル,4,3,4,2,1,3,4,2,3,3,1,1,2,1,1,2,2,2,2,2,3,3,2,3,2,2,3,2,2,2,3,5,2,2,4,5
高める,たかめる,タカメル,4,2,3,3,1,4,4,3,3,3,4,3,3,4,3,3,4,4,3,4,1,1,4,1,3,3,1,4,4,4,3,3,3,4,3,4
金額,きんがく,キンガク,4,4,3,3,3,4,5,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,1,4,4,4,3,3,3,3,3,4
香港,ホンコン,ホンコン,4,3,4,3,2,3,3,2,3,1,1,1,3,2,2,3,2,2,2,1,3,3,1,5,3,2,2,2,2,1,3,3,3,1,4,4
湯,ゆ,ユ,4,4,4,3,5,3,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,2,4,3,1,4,4,4,3,1,4,4,4,4
スキル,スキル,スキル,4,3,3,4,1,2,4,3,3,3,1,1,2,1,1,2,3,3,3,2,3,3,1,3,2,3,5,1,1,5,3,4,4,3,3,4
振り返る,ふりかえる,フリカエル,4,3,2,3,1,4,4,3,3,4,5,4,4,3,3,4,3,3,3,4,1,1,3,1,5,3,3,2,2,5,3,3,5,5,3,4
至る,いたる,イタル,4,4,4,4,1,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,2,2,4,1,5,4,4,5,5,4,3,4,4,4,5,4
岩,いわ,イワ,4,3,4,4,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,3,4,4,4,4,1,4,3,4,4
成果,せいか,セイカ,4,4,4,4,3,4,4,3,4,4,1,4,3,4,3,3,4,4,3,3,4,4,3,1,3,4,5,3,3,4,4,5,4,4,3,4
油,あぶら,アブラ,4,4,3,3,4,3,3,3,4,4,3,4,4,4,3,4,4,4,3,3,3,3,3,2,4,3,2,5,5,4,4,5,4,4,3,4
ふっ,ふっ,フッ,4,4,1,1,1,2,1,1,1,4,4,5,1,5,5,1,5,5,4,1,2,2,1,1,1,1,1,1,1,4,1,3,4,5,1,1
ジャンプ,ジャンプ,ジャンプ,4,4,4,4,1,2,3,3,4,4,1,1,2,1,1,3,4,4,4,3,4,4,3,4,2,3,4,3,2,3,4,3,3,3,4,4
っつう,っつう,ッツウ,4,1,1,4,1,1,4,1,3,5,1,1,1,1,1,1,5,5,5,3,1,1,1,1,1,3,4,1,1,1,3,1,5,1,1,2
縫う,ぬう,ヌウ,4,4,1,3,1,2,3,3,3,3,4,3,3,2,2,3,2,2,2,3,1,1,2,1,4,4,4,4,3,3,3,1,3,3,2,2
土地,とち,トチ,4,4,5,4,5,4,4,4,4,4,1,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,3,5,5,4,4,4,4,4,4,4
入り,いり,イリ,4,4,5,4,1,3,4,1,4,4,4,4,4,3,3,1,3,3,3,4,4,4,4,1,1,4,2,4,4,4,4,1,4,3,5,4
感動,かんどう,カンドウ,4,4,3,4,4,3,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,3,4,4,4,4,4,4,3,4
ぼく,ぼく,ボク,4,5,3,4,5,5,3,5,4,4,3,2,5,3,2,5,3,3,2,5,5,5,5,3,5,3,5,5,4,5,4,4,5,5,3,3
外側,そとがわ,ソトガワ,4,4,3,2,3,3,3,2,3,3,1,3,3,3,2,4,3,3,2,3,3,3,4,1,3,3,1,4,4,3,3,1,3,3,3,4
スライド,スライド,スライド,4,3,3,2,1,2,3,1,2,2,1,1,2,1,1,2,1,1,1,2,3,3,3,2,2,1,4,2,2,2,2,3,2,3,3,4
ラジオ,ラジオ,ラジオ,4,4,5,3,1,3,4,3,4,4,1,1,4,1,1,4,3,3,3,2,4,4,1,5,3,3,4,3,3,2,4,3,3,3,5,4
イ,い,イ,4,1,3,1,1,2,2,1,1,2,1,1,1,1,4,1,2,2,2,1,5,5,1,5,1,4,1,1,1,1,1,5,3,1,3,1
当たり,あたり,アタリ,4,3,4,3,1,4,4,4,3,3,4,3,3,3,4,5,3,3,4,3,3,3,3,1,5,4,5,3,3,3,3,3,3,3,4,3
やら,やら,ヤラ,4,4,3,4,1,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,4,4,1,1,4,4,5,3,3,1,3,5,5,1,1,3
どー,どー,ドー,4,1,1,3,1,1,1,1,3,3,1,1,3,1,1,1,3,3,4,4,2,3,1,1,1,1,1,1,1,1,3,1,3,1,2,3
観察,かんさつ,カンサツ,4,4,4,3,4,4,4,3,3,4,1,4,4,3,4,4,3,3,4,4,4,4,4,2,4,3,1,4,4,4,3,3,4,4,4,4
マシン,マシン,マシン,4,3,4,4,1,3,4,1,4,4,1,1,3,1,1,3,4,4,3,2,5,4,1,3,1,3,4,2,1,3,3,3,3,3,4,3
無くなる,なくなる,ナクナル,4,5,2,3,1,4,5,5,2,2,5,4,2,4,5,5,3,3,3,4,1,1,4,1,5,5,5,4,2,5,2,4,3,5,3,4
定義,ていぎ,テイギ,4,3,5,2,3,3,4,2,3,3,1,3,2,2,2,3,2,2,3,3,3,3,2,5,2,2,1,3,3,3,3,3,3,3,4,4
バス,バス,バス,4,5,5,4,1,4,5,4,4,4,1,1,4,1,1,4,3,4,4,3,4,4,1,5,4,3,4,4,4,3,4,1,4,4,5,4
願い,ねがい,ネガイ,4,3,3,4,1,3,4,1,4,5,4,5,4,5,4,1,5,5,4,4,5,5,4,1,1,4,2,3,3,4,4,4,4,5,3,4
解釈,かいしゃく,カイシャク,4,3,4,2,4,4,4,3,3,3,1,3,4,2,3,4,2,2,3,3,3,3,3,3,4,3,1,4,4,3,3,1,4,4,4,4
まぁまぁ,まぁまぁ,マァマァ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,2,4,1,1,1,1,1,1,1,1,3,2,1,1,1
要求,ようきゅう,ヨウキュウ,4,3,4,4,4,4,4,4,4,4,1,4,4,3,3,4,3,3,3,4,5,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4
お菓子,おかし,オカシ,4,1,1,4,1,1,3,4,4,1,1,1,3,1,1,1,1,1,1,4,5,5,4,1,3,4,1,2,2,1,4,2,1,1,2,4
じゃう,じゃう,ジャウ,4,1,1,4,1,1,2,4,4,4,1,1,3,1,1,1,4,5,4,4,1,1,1,1,3,3,4,1,1,1,4,3,4,1,1,4
配置,はいち,ハイチ,4,3,4,3,3,3,4,3,3,4,1,4,3,3,3,4,3,3,3,3,4,4,3,2,3,3,1,4,4,4,3,4,4,3,4,4
昭和,しょうわ,ショウワ,4,4,5,3,4,5,4,4,2,1,1,1,4,1,2,4,1,1,2,2,2,2,2,3,4,2,1,5,5,1,2,1,4,1,5,4
パック,パック,パック,4,4,3,3,1,3,4,2,4,4,1,1,2,1,1,3,2,2,3,3,3,3,1,2,3,2,4,2,2,3,4,1,3,3,4,4
モード,モード,モード,4,3,4,4,1,3,4,3,3,3,1,1,2,1,1,3,3,3,4,3,4,4,1,4,3,3,4,1,2,4,3,5,3,4,4,4
格好,かっこう,カッコウ,4,5,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,1,4,4,3,2,2,5,4,4,4,5,3,4
米国,べいこく,ベイコク,4,1,4,1,3,4,4,2,4,1,1,1,3,2,1,3,2,2,1,1,4,4,1,4,3,1,1,2,5,1,4,1,3,1,4,4
道路,どうろ,ドウロ,4,4,5,3,4,4,4,3,4,4,1,4,4,3,3,4,3,3,3,3,4,4,3,5,4,3,1,4,4,3,4,1,4,3,5,4
ターン,ターン,ターン,4,4,3,5,1,2,3,2,3,3,1,1,2,1,1,3,3,3,3,2,3,3,1,2,2,3,4,2,2,3,3,1,3,3,3,5
丁寧,ていねい,テイネイ,4,4,2,3,4,3,5,3,3,3,5,3,4,3,3,4,3,3,3,4,3,3,4,1,4,3,3,4,4,4,3,4,4,4,2,4
信仰,しんこう,シンコウ,4,2,4,2,4,3,4,2,3,4,1,4,4,3,3,4,3,3,3,3,4,4,2,3,4,2,1,4,4,4,3,3,4,3,4,3
用いる,もちいる,モチイル,4,2,4,3,1,5,4,2,2,3,4,3,4,3,2,4,3,3,3,3,1,1,3,1,4,3,2,5,5,4,2,4,4,4,5,4
症状,しょうじょう,ショウジョウ,4,4,4,3,3,4,5,4,4,4,1,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,1,4,4,3,4,3,3,3,3,4
精神,せいしん,セイシン,4,4,4,4,5,4,4,3,4,5,1,4,5,4,4,5,4,4,4,4,5,5,4,2,4,4,2,4,4,4,4,4,5,4,4,4
光る,ひかる,ヒカル,4,4,2,4,1,4,3,4,4,4,5,4,4,4,4,5,4,4,4,4,1,1,4,3,5,4,3,3,3,4,4,3,4,4,2,4
指示,しじ,シジ,4,4,4,4,3,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,5,4,4,4,4,4,4
万,ばん,バン,4,5,5,5,5,5,4,5,5,2,1,2,5,2,2,5,2,2,2,4,5,5,4,1,5,4,3,5,5,5,5,3,5,4,5,5
