word,hiragana,katakana,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3,RSPEER
地獄,じごく,ジゴク,4,4,4,4,4,4,5,4,4,4,3,3,3,4,3,5,5,4,4,3,4,5,5,5,4,5,4,5,5,5,4,4,5,5,4,5,3,4,5,4,5,5,5,5,4,4,4,4,5,5,2,3,3,3,3,3,3,3,3,5,4,4,5,5,4,4,4,4,4,4
自殺,じさつ,ジサツ,4,4,3,3,4,4,4,4,2,4,3,3,4,4,4,5,5,4,4,4,5,5,5,5,5,4,3,5,4,4,3,4,5,5,4,3,3,5,3,3,4,4,4,5,4,4,3,3,3,4,1,4,2,4,5,3,3,3,3,3,4,3,5,4,4,4,4,4,4,4
ジャケット,ジャケット,ジャケット,4,4,3,3,4,4,4,4,3,4,3,4,3,4,4,2,1,4,4,4,3,3,3,1,3,1,1,4,2,2,2,2,4,4,3,3,3,3,2,4,3,3,3,3,3,3,3,2,1,2,4,3,2,3,3,3,2,3,3,3,4,3,3,1,3,3,4,2,3,4
救う,すくう,スクウ,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,5,1,4,4,4,5,5,5,5,5,5,4,4,5,5,4,5,1,1,3,4,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,3,3,3,3,3,4,5,5,5,5,5,4,4,4,3
スクリーン,スクリーン,スクリーン,4,3,3,4,4,4,4,4,4,3,3,4,4,3,3,2,1,3,3,4,2,3,3,1,4,1,1,3,3,3,2,2,3,3,4,2,3,4,2,1,2,2,2,3,3,3,2,2,2,2,4,3,4,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3
ストレート,ストレート,ストレート,4,4,3,3,5,4,5,5,3,3,3,4,4,2,3,4,1,3,3,3,3,3,3,1,3,1,1,3,4,4,4,3,3,3,3,3,3,3,3,1,3,4,3,3,3,4,3,4,4,4,5,3,3,3,3,3,3,3,3,3,4,3,3,1,3,4,3,4,4,3
ストーン,ストーン,ストーン,4,4,3,3,4,4,4,4,4,3,3,3,3,4,4,4,1,1,3,4,2,3,4,1,2,1,1,2,2,2,2,1,4,4,3,2,5,2,2,1,2,2,2,2,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,2,2,3,4,3,3
スライド,スライド,スライド,4,3,3,4,5,4,5,4,4,3,3,4,4,4,3,2,1,2,3,4,1,2,2,1,2,1,1,3,1,1,1,3,3,3,4,4,2,2,1,1,2,2,2,2,2,3,2,3,2,2,4,4,4,3,4,5,5,4,4,3,3,2,2,3,3,3,3,4,4,3
セイ,セイ,セイ,4,3,4,3,4,4,4,4,4,2,4,3,3,4,3,3,1,1,2,2,1,3,4,1,4,2,3,3,5,5,4,3,2,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,4,2,2,2,4,4,3,3,3,3,3,2,2,3
正式,せいしき,セイシキ,4,3,3,5,4,4,4,4,3,3,3,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,3,1,4,4,3,4,4,4,4,4,4,4,4,4,4,1,4,3,4,4,3,4,3,3,3,4,4,4,5,4,4,5,4,4,4
世間,せけん,セケン,4,4,3,4,4,4,4,4,4,3,4,3,4,3,3,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,3,4,4,4,4,1,5,4,5,5,4,4,5,5,4,4,4,4,4,1,4,3,4,4,5,3,4,4,4,4,4,4,1,5,4,3,4,4,4
設置,せっち,セッチ,4,2,4,5,4,4,4,4,3,4,3,4,4,3,5,3,3,4,5,5,3,4,4,4,3,3,3,3,3,3,3,3,4,4,5,3,3,3,3,1,4,4,3,3,4,4,4,4,3,3,1,4,4,4,4,3,5,3,4,3,5,4,4,5,4,4,5,5,5,5
繊維,せんい,センイ,4,4,4,3,4,5,4,4,4,3,3,4,3,4,4,3,2,3,4,4,3,2,3,3,2,2,1,3,2,2,1,2,3,3,4,3,3,2,1,1,3,2,2,2,3,2,2,2,2,2,1,3,3,4,3,3,4,3,3,3,4,3,2,1,2,2,3,2,3,3
線香,せんこう,センコウ,4,4,3,3,4,5,4,4,3,3,4,3,3,4,1,2,4,2,2,2,2,2,2,2,3,2,3,3,2,2,3,2,1,2,2,2,1,2,1,1,3,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,4,2,2,2,2,2,2,1,2,3,1,1,2,2
先端,せんたん,センタン,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,3,3,2,3,3,4,3,2,4,3,3,2,5,3,3,3,5,1,4,2,1,2,4,3,1,3,4,3,5,4,2,1,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4,3
選定,せんてい,センテイ,4,1,3,5,4,4,4,4,2,2,3,5,4,2,4,1,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,1,2,2,2,2,3,2,2,2,3,2,1,4,4,2,3,3,3,3,5,3,3,3,2,4,2,2,4,3,3,3
全面,ぜんめん,ゼンメン,4,3,4,4,5,4,4,4,4,2,4,4,3,4,4,2,3,2,4,3,2,2,3,3,3,3,3,4,3,3,3,2,3,3,4,2,1,2,2,1,3,2,2,2,3,3,2,2,3,3,1,3,3,3,5,3,4,3,3,3,3,3,2,1,3,3,4,3,3,4
創発,そうはつ,ソウハツ,4,3,4,4,4,4,4,4,2,3,3,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
損,そん,ソン,4,4,3,4,4,4,4,4,3,4,4,4,4,3,2,4,5,4,4,4,4,3,3,5,4,3,3,4,3,4,3,3,3,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,2,4,4,4
タダ,タダ,タダ,4,4,3,3,4,4,4,4,2,5,3,3,4,3,1,4,1,1,2,1,3,4,4,1,2,1,1,3,3,4,5,4,4,4,3,1,1,2,4,3,4,4,4,4,3,3,4,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,1,4,3,4
但し,ただし,タダシ,4,3,4,4,4,5,4,4,3,3,4,4,4,3,3,5,1,5,5,5,4,4,4,4,2,5,4,5,5,5,4,2,3,2,3,3,5,2,5,5,5,5,3,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,1,4,5,2,1,4,4,2,3
点てる,たてる,タテル,4,4,3,3,4,4,4,4,2,4,4,3,3,4,1,2,1,1,1,1,1,2,2,1,5,1,1,1,2,2,2,4,1,1,2,1,1,1,1,1,2,1,1,2,3,3,3,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,2,3,2
タナハラ,たなはら,タナハラ,4,4,3,3,4,4,4,4,4,2,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
タピオカ,タピオカ,タピオカ,4,4,3,3,4,4,4,4,3,4,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,2
頼る,たよる,タヨル,4,3,3,4,4,4,4,4,3,3,4,4,3,4,2,4,1,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,1,1,3,4,1,4,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,3,4,4,3
鱈子,たらこ,タラコ,4,4,3,3,5,4,4,4,4,3,3,3,4,3,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,3,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1
ダメージ,ダメージ,ダメージ,4,4,3,4,5,4,5,4,4,2,3,4,4,3,3,5,1,3,3,4,3,3,3,1,3,1,1,3,4,4,4,4,3,3,3,4,1,3,4,1,3,4,4,3,3,4,5,4,5,4,5,2,3,3,2,2,2,2,2,2,4,5,3,5,4,4,4,4,4,4
チエ,チエ,チエ,4,3,4,3,4,4,4,4,3,3,4,3,3,4,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1
注射,ちゅうしゃ,チュウシャ,4,4,3,3,5,5,4,4,4,3,3,4,3,4,3,3,3,3,4,4,3,4,4,4,3,3,2,4,3,3,2,2,4,4,3,4,1,3,2,1,3,3,3,3,2,2,2,2,1,3,1,4,2,4,4,3,3,3,3,5,3,2,4,1,3,3,2,2,3,3
抽選,ちゅうせん,チュウセン,4,3,4,4,4,4,4,4,4,3,3,4,4,3,3,3,1,4,4,4,3,2,2,2,1,2,3,1,2,2,3,2,2,1,3,2,2,1,2,1,3,2,3,2,2,1,2,1,1,2,1,3,2,3,3,3,3,3,3,3,4,2,2,1,1,2,3,3,3,3
チラン,チラン,チラン,4,3,4,3,4,4,4,4,3,4,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ツイスト,ツイスト,ツイスト,4,1,5,3,4,4,4,4,2,2,5,3,2,4,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
摘む,つむ,ツム,4,3,3,3,5,4,4,4,4,4,4,3,3,4,1,2,1,3,3,2,4,2,3,3,3,3,2,5,3,3,2,4,2,2,1,5,1,5,3,4,2,3,2,2,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,2,4,2,1,3,4,3,3,2,1
定着,ていちゃく,テイチャク,4,3,4,4,4,5,4,4,3,2,3,4,4,3,4,2,2,3,4,4,2,2,2,2,3,3,2,3,3,3,2,2,2,2,4,2,1,2,2,1,2,2,3,1,4,3,2,2,2,3,1,4,4,4,4,3,3,5,4,3,3,3,2,1,3,3,4,3,3,3
撤収,てっしゅう,テッシュウ,4,2,3,5,4,4,5,4,3,3,3,3,4,3,2,3,1,1,2,2,3,3,3,3,2,3,2,2,3,3,2,3,3,3,2,2,1,2,3,3,3,3,3,3,1,2,3,2,1,3,1,1,1,2,1,1,1,1,1,1,2,3,3,1,2,3,2,3,2,2
手元,てもと,テモト,4,3,4,4,4,4,4,4,4,3,3,4,4,3,2,3,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,4,1,3,3,1,3,4,3,3,4,4,4,4,4,3,1,4,4,3,4,4,5,4,4,4,4,4,3,3,4,4,2,4,4,3
ディベート,ディベート,ディベート,4,1,3,5,4,4,4,4,2,2,3,5,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,3,3,3,3,3,3,2,1,1,1,1,1,1,2,2,1
でぶ,でぶ,デブ,4,4,4,3,4,5,4,4,3,4,4,3,3,4,1,1,1,2,3,2,3,1,1,4,2,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,3,3,1,1,1,2,1,1,1,1
電動,でんどう,デンドウ,4,3,4,3,4,4,4,4,2,4,5,3,3,4,4,2,1,1,3,3,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,3,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,3,2,3,3,3,2,4,3,3,3,2,2,1,2,2,4,4,3,3
登場,とうじょう,トウジョウ,4,3,4,4,4,4,5,4,3,4,4,4,4,4,5,5,4,4,5,5,4,5,5,5,4,4,4,5,4,4,4,4,4,4,5,4,2,4,4,4,4,4,5,4,5,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,5,5,5,5
東名,とうめい,トウメイ,4,4,3,3,4,4,4,5,3,3,3,3,3,4,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,3,2,3,3,3,2,1,1,1,1,1,2,1,1,2
灯油,とうゆ,トウユ,4,4,3,3,4,4,5,4,2,5,3,3,3,4,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2
解ける,とける,トケル,4,4,3,3,4,4,4,4,4,4,4,3,3,4,1,4,1,3,3,3,4,4,4,4,4,4,4,1,4,5,4,4,1,1,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,3,3,3,4,4,3,4,4,2,3,3,2
年上,としうえ,トシウエ,4,4,3,4,5,4,4,4,4,4,3,3,4,3,3,3,4,3,3,3,4,4,4,4,4,3,4,4,3,3,4,4,3,3,3,4,1,4,3,5,4,4,4,4,4,4,3,4,4,4,1,3,3,4,3,3,3,3,5,3,3,4,4,1,4,4,3,3,3,3
とっぽい,とっぽい,トッポイ,4,1,3,3,5,4,4,4,4,2,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
整える,ととのえる,トトノエル,4,3,4,4,5,4,4,4,4,3,3,4,4,3,2,3,1,5,4,5,3,4,4,4,4,3,3,4,3,3,3,4,1,1,3,5,1,4,4,4,4,4,4,3,5,5,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,3,4,4,2
トモキ,ともき,トモキ,4,1,4,5,4,4,5,4,4,2,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
取り皿,とりざら,トリザラ,4,4,3,3,4,4,4,4,4,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1
トリッパ,トリッパ,トリッパ,4,4,3,3,4,4,4,4,2,2,5,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
どうこう,どうこう,ドウコウ,4,4,4,4,4,4,5,4,4,3,4,3,4,3,3,3,4,2,2,3,4,2,3,3,2,3,3,3,3,3,3,4,2,2,2,3,1,4,3,3,3,3,3,3,2,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,4,2,4,2,4,3,2,3,2
動作,どうさ,ドウサ,4,3,4,4,5,4,4,4,3,2,4,4,4,2,4,2,4,4,4,5,2,3,3,3,4,3,3,4,3,3,3,4,3,3,4,4,2,4,3,1,2,4,3,2,5,4,3,4,4,3,1,5,5,4,5,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4
退かす,どかす,ドカス,4,4,4,3,5,4,4,4,3,4,4,3,3,4,1,2,1,1,1,1,1,2,3,3,1,2,2,2,2,3,3,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,3,3,2,2,4,2,1,2,2,2,4,2,2,2,1,3,2,1,1,3,1,3,2,1
ドンマイ,ドンマイ,ドンマイ,4,4,3,3,4,4,4,4,4,3,3,3,3,4,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,3,2,2,3,1,1,2,1,1,4,3,1,1,1,1,1,1,4,1,1,2,2,1,1,1,2,1,1,1,1
中継ぎ,なかつぎ,ナカツギ,4,4,3,3,4,4,4,4,2,5,3,3,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
ナガサキ,ナガサキ,ナガサキ,4,4,3,3,4,4,4,4,4,3,4,3,4,4,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,5,4,4,4,4,1,1,1,1,1,1,1,1,1
倣う,ならう,ナラウ,4,1,3,3,5,4,4,4,4,2,3,3,2,4,1,2,1,3,3,2,1,2,2,2,2,2,2,3,2,2,2,3,1,1,1,1,1,2,2,1,2,2,2,2,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,2,1,3,3,2,2,2,1
煮,に,ニ,4,4,3,3,4,4,4,4,4,3,4,3,3,4,2,5,5,5,3,2,5,5,2,2,5,5,3,1,5,5,3,5,2,2,3,1,5,1,2,3,2,5,2,5,5,5,5,5,5,5,5,3,2,3,3,3,2,3,3,3,3,2,5,5,2,2,5,5,2,3
ニシヒロ,にしひろ,ニシヒロ,4,4,3,3,4,4,4,4,2,5,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
入道,にゅうどう,ニュウドウ,4,2,5,3,4,4,4,4,4,3,3,3,4,3,2,2,3,1,2,1,2,1,1,1,3,2,1,3,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1
糊,のり,ノリ,4,3,4,3,5,4,4,4,4,3,3,4,4,4,3,3,3,3,3,2,1,3,3,3,2,2,3,4,2,2,3,2,1,2,3,2,1,2,2,1,3,2,3,3,3,1,2,2,1,3,4,3,2,3,3,3,4,3,3,3,4,2,2,1,2,2,4,2,3,3
葉,は,ハ,4,4,3,3,5,4,4,4,4,4,3,3,3,4,5,4,5,5,5,4,3,4,4,4,5,5,4,5,5,5,4,4,3,4,4,4,3,4,3,3,3,4,4,3,4,4,4,3,3,5,5,4,3,4,4,4,3,4,4,4,4,4,4,5,5,4,5,4,4,5
配布,はいふ,ハイフ,4,3,4,5,4,4,5,4,4,2,3,4,3,4,4,2,2,3,4,4,2,2,2,2,1,1,2,2,1,1,2,2,2,2,4,3,1,2,2,1,2,2,2,2,3,2,2,2,3,2,1,4,4,3,4,5,4,4,4,4,4,3,2,1,2,2,4,4,4,4
墓参り,はかまいり,ハカマイリ,4,4,3,3,4,4,4,4,2,4,4,3,2,4,1,3,1,2,2,3,3,2,2,2,2,2,3,2,2,2,3,2,1,1,2,1,1,2,2,1,3,2,2,3,2,2,2,2,2,3,1,3,2,3,3,3,4,3,3,3,2,2,2,1,2,2,1,1,2,2
白墨,はくぼく,ハクボク,4,1,3,3,5,4,4,4,4,2,3,3,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
発注,はっちゅう,ハッチュウ,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,3,1,2,3,3,3,2,2,2,2,1,2,2,1,1,2,2,2,2,3,2,1,1,2,3,3,2,2,3,2,2,2,2,1,2,1,3,2,4,3,3,4,3,3,3,3,3,2,1,2,3,3,3,3,3
ハヤセ,ハヤセ,ハヤセ,4,3,4,3,4,4,4,5,3,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
払い戻し,はらいもどし,ハライモドシ,4,1,5,3,4,4,4,4,2,2,3,5,4,2,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
ハルナ,ハルナ,ハルナ,4,3,5,3,4,4,5,4,3,2,4,3,3,4,1,1,1,1,2,1,1,1,1,1,1,4,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1
反射,はんしゃ,ハンシャ,4,4,4,4,4,5,4,4,4,3,3,4,4,4,3,3,4,2,4,3,2,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,1,3,3,1,3,3,3,2,3,4,3,4,3,3,1,4,5,3,4,4,4,4,4,4,3,4,3,1,4,4,3,4,3,3
反則,はんそく,ハンソク,4,4,3,3,4,4,5,4,2,3,3,3,3,4,3,3,1,2,2,2,2,3,3,3,2,4,3,2,4,4,3,3,2,2,2,4,1,1,3,1,3,3,3,3,1,3,3,4,4,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,2,4,3,2,2,2
犯人,はんにん,ハンニン,4,4,3,4,4,4,4,4,2,4,3,3,4,3,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,2,5,4,5,5,5,4,5,4,4,4,4,4,5,1,4,3,4,4,4,3,4,4,4,4,4,5,5,5,5,4,3,3,4
バイキング,バイキング,バイキング,4,4,3,4,4,4,4,5,4,3,3,3,4,4,1,2,1,1,2,3,1,2,3,1,1,1,1,1,2,2,2,2,3,3,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,2,3,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2
バット,バット,バット,4,4,3,3,4,4,5,4,3,3,3,3,4,3,3,3,1,3,3,2,1,3,4,1,3,1,1,3,3,3,3,2,4,4,3,1,3,1,3,1,3,3,3,3,2,2,3,2,2,3,1,3,2,3,3,3,3,4,3,5,3,3,3,1,3,3,3,2,3,3
バドミントン,バドミントン,バドミントン,4,3,4,3,4,4,4,4,4,2,3,3,3,4,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,4,3,3,3,3,3,3,2,1,1,1,1,2,3,1,1,2
バレエ,バレエ,バレエ,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,2,1,2,3,3,3,3,3,1,2,1,1,2,1,1,2,3,3,3,3,1,4,1,2,1,2,1,2,2,3,1,1,1,1,3,3,3,2,4,3,3,3,3,3,5,3,1,3,1,2,3,3,1,2,3
バーニー,バーニー,バーニー,4,4,3,3,4,4,4,4,4,2,3,3,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ぱちんこ,ぱちんこ,パチンコ,4,4,3,3,4,4,4,4,4,3,3,3,4,3,1,1,1,3,3,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,5,4,4,3,4,4,4,4,1,1,1,1,2,1,1,1,1
ぱんぱん,ぱんぱん,パンパン,4,3,4,4,4,4,4,4,3,3,4,4,4,3,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,3,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,3,1,1,1,2,1,3,2,2,2,2,5,2,2,2,1,1,2,3,1,1,1,1
パート,パート,パート,4,4,3,4,4,4,4,4,3,4,3,4,3,4,4,3,1,4,4,4,3,3,3,1,2,1,1,3,3,3,3,3,3,3,4,1,3,2,3,4,4,3,3,3,4,3,2,2,2,4,4,4,4,4,4,5,3,5,4,4,4,2,3,1,3,3,4,4,4,4
日差し,ひざし,ヒザシ,4,4,3,4,4,5,4,4,4,3,3,4,3,4,1,2,1,4,3,3,1,2,2,2,2,2,3,3,1,1,3,3,2,2,3,3,1,2,2,4,2,3,2,2,1,3,3,4,3,2,1,3,2,3,3,3,2,3,3,3,3,3,2,3,3,4,1,2,2,2
引っ越し,ひっこし,ヒッコシ,4,4,3,3,4,4,4,4,4,3,4,3,3,4,3,3,1,3,3,4,2,3,4,4,3,2,3,1,2,3,4,3,3,3,3,3,1,1,3,1,4,2,3,3,2,1,1,1,1,3,1,4,3,5,5,4,3,4,4,4,4,3,3,1,3,3,1,3,3,4
ヒデト,ひでと,ヒデト,4,4,3,3,4,4,4,4,3,4,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
人前,ひとまえ,ヒトマエ,4,4,4,3,4,4,4,4,3,4,3,3,4,4,1,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,1,2,2,1,3,3,3,2,2,3,2,3,3,3,1,3,2,3,3,3,3,5,3,3,2,3,3,1,3,4,2,3,3,3
日焼け,ひやけ,ヒヤケ,4,4,3,3,4,4,4,4,4,4,3,3,4,3,1,2,1,2,3,4,2,3,3,3,2,2,3,3,2,2,3,2,3,3,3,3,1,2,2,1,3,3,3,2,1,3,2,2,2,3,1,3,2,3,3,3,4,3,3,3,3,3,3,1,3,3,1,1,4,3
