word,hiragana,katakana,CC100_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
助成金,じょせいきん,ジョセイキン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3
相変わらず,あいかわらず,アイカワラズ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,4,1,1,4,1,1,1,1,1,1,4,1,1,4,4,1,4,4,5,5,5,4,5,4,4,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,2,3,3
意気,いき,イキ,3,3,3,3,3,4,3,4,3,3,4,2,3,3,3,3,3,4,2,3,2,2,4,4,3,4,4,4,4,4,4,3,3,3,2,5,1,2,3,1,2,3,2,2,2,2,3,3,2,3,4,3,2,4,3,4,3,4,3,4,4,4,2,3,4,5,4,2,2,3
ミュージカル,ミュージカル,ミュージカル,3,2,3,2,3,4,3,3,3,2,3,3,2,3,2,4,2,1,2,2,2,3,3,1,2,1,1,2,2,2,1,2,3,2,3,1,5,2,2,1,2,1,1,2,2,1,2,1,1,2,3,4,2,4,3,3,3,3,3,3,3,1,3,1,1,3,2,4,3,3
景観,けいかん,ケイカン,3,2,2,3,3,4,3,3,3,2,3,2,2,2,3,3,1,2,3,3,1,2,2,2,2,1,1,2,1,1,1,2,1,1,3,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,3,3,3,3,3,2,3,3,3,3,2,1,1,2,2,2,3,3,2
沈む,しずむ,シズム,3,4,4,4,3,4,4,3,4,3,4,4,2,3,4,2,4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,1,2,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,3,3,4,3,3,3,3,4,4,4,4,2,4,3,4,3
直接的,ちょくせつてき,チョクセツテキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,3,3,1,2,2,1,2,3,2,1,4,3,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,3,3
アウトドア,アウトドア,アウトドア,3,3,3,3,3,4,3,3,3,2,3,4,2,2,3,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,3,3,2,3,3,3,2,3,3,3,3,2,2,3,1,2,2,2,3,3
力強い,ちからづよい,チカラヅヨイ,3,2,3,2,3,4,3,3,3,3,2,3,2,2,2,2,3,1,3,3,2,3,3,3,3,3,3,4,3,3,3,4,1,1,2,4,1,3,3,1,3,4,3,3,4,4,4,4,4,3,1,2,2,3,2,2,2,2,2,2,3,4,3,1,4,2,4,2,3,3
多様化,たようか,タヨウカ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2
ポール,ポール,ポール,3,3,2,3,3,5,3,3,4,4,2,2,3,2,3,4,2,1,3,3,2,4,4,1,3,1,1,3,2,2,2,1,4,4,4,1,5,3,2,1,2,2,3,2,3,2,2,1,1,2,3,3,2,3,3,3,4,3,3,3,3,2,4,5,3,4,1,4,3,3
野生,やせい,ヤセイ,3,3,3,2,3,4,4,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,1,2,3,1,2,3,3,2,2,3,3,2,2,3,1,3,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,3
ごろ,ごろ,ゴロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,2,5,3,3,1,4,1,2,1,2,2,3,3,2,2,4,1,2,5,3,1,4,3,3,4,4,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,2,4,3,3
取り,とり,トリ,3,3,3,3,4,4,4,4,3,3,3,3,4,4,3,4,4,1,3,3,1,4,3,4,3,2,4,1,2,2,3,3,4,4,4,3,1,1,4,3,4,4,4,4,3,3,4,3,3,2,1,3,3,3,3,3,3,3,3,3,4,3,3,1,2,4,3,3,4,3
勃起,ぼっき,ボッキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,2,1,1,2,1,1,1,4,2,2,2,5,1,2,1,1,1,2,2,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,3,3,4,2,1,1
酸,さん,サン,3,3,3,2,3,4,3,3,3,3,3,4,2,3,3,4,2,3,2,4,2,2,2,2,2,3,2,2,3,3,2,5,3,3,3,2,2,2,3,5,2,2,3,5,5,5,2,5,2,2,5,2,2,3,2,2,2,2,2,2,4,2,2,3,2,4,2,4,3,3
各々,おのおの,オノオノ,3,2,2,3,4,4,3,3,3,2,2,2,3,3,2,3,2,1,3,3,1,2,2,2,2,3,2,3,2,2,2,3,2,2,3,1,1,2,2,1,2,3,3,2,2,3,2,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,1,1,3,1,3,3,2,2
只今,ただいま,タダイマ,3,3,3,3,3,4,4,3,3,3,3,3,3,2,3,1,5,4,4,4,5,4,4,4,2,4,5,4,4,4,2,4,2,2,2,2,2,4,5,4,5,2,2,5,2,4,2,2,4,2,5,3,4,3,3,3,3,3,3,3,4,4,4,1,2,2,4,2,2,2
本校,ほんこう,ホンコウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,3,1,2,2,3,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,3,2,2,3,4,5,3,3,3,2,1,2,1,1,2,1,3,2,2
マインド,マインド,マインド,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,1,1,1,2,2,2,3,1,1,1,1,1,2,2,2,1,2,2,3,2,3,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,1,2,2,3
体系,たいけい,タイケイ,3,2,2,2,3,4,3,3,3,2,3,2,3,2,2,4,1,3,3,4,1,1,2,2,2,1,1,3,1,1,1,1,1,2,4,2,1,2,1,1,1,1,2,1,4,2,2,1,2,2,1,4,5,3,4,4,5,4,4,4,3,2,1,1,2,3,2,4,3,3
文庫,ぶんこ,ブンコ,3,3,3,2,3,5,3,3,3,4,2,4,2,3,4,4,1,3,2,3,1,1,1,1,3,1,2,4,1,1,2,2,1,1,4,1,2,4,1,1,1,2,2,1,4,4,1,1,2,1,1,3,3,3,3,3,3,3,3,3,4,2,1,1,4,3,3,5,2,2
税込,ぜいこみ,ゼイコミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2
剣,けん,ケン,3,3,3,3,3,4,3,3,5,3,3,2,2,4,3,4,5,4,4,4,4,5,4,4,5,5,3,4,5,5,3,5,4,4,3,4,3,5,4,3,3,4,4,4,4,4,5,3,5,5,4,3,3,3,3,3,2,3,3,3,4,5,5,5,5,4,5,4,4,3
伝達,でんたつ,デンタツ,3,2,1,3,4,4,3,3,3,2,2,2,3,3,2,3,2,2,2,4,2,2,3,3,2,3,2,3,3,3,2,2,3,3,3,2,1,2,2,1,2,2,2,2,3,2,3,2,3,3,1,4,5,3,4,4,3,5,4,4,3,3,2,3,2,3,3,3,3,3
経済学,けいざいがく,ケイザイガク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
色素,しきそ,シキソ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,1,2
焼き,やき,ヤキ,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,1,1,4,1,3,3,3,3,3,4,3,3,3,4,3,2,2,4,2,1,1,3,3,3,2,3,2,1,2,2,2,2,3,2,4,2,4,4,4,4,4,4,4,4,3,3,1,3,4,3,3,3,4
国境,こっきょう,コッキョウ,3,2,2,2,3,4,3,4,3,3,2,2,2,3,2,4,3,3,3,3,2,3,4,4,3,3,1,3,3,3,1,3,4,4,3,1,1,3,2,1,2,2,2,3,4,2,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,4,3,1,3,3,2,4,2,3
境内,けいだい,ケイダイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,3,2,1,1,1,3,1,2,3,1,2,2,3,2,1,2,2,4,3,1,1,2,2,2,2,3,2,1,2,1,2,1,2,2,3,2,2,2,2,2,2,2,1,1,1,3,2,3,3,3,2
原材料,げんざいりょう,ゲンザイリョウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2
言い切る,いいきる,イイキル,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,1,2,1,3,3,3,1,2,3,2,3,3,3,2,2,2,3,1,1,1,2,1,3,3,4,4,4,3,3,3,4,3,4,4,2,2,3,3,3,3,3,2,4,3,3,3,4,1,1,3,1,4,1,2,2
マジック,マジック,マジック,3,2,2,2,3,4,3,3,3,2,2,3,3,2,2,3,4,1,2,3,3,4,4,1,2,1,1,3,3,3,3,2,3,3,3,3,4,2,3,1,3,3,3,3,2,2,3,2,2,3,4,2,2,3,2,2,2,2,2,2,4,4,3,1,3,3,3,3,4,3
木材,もくざい,モクザイ,3,3,3,3,3,4,3,3,3,3,3,4,2,4,3,3,2,3,3,3,2,3,3,3,2,1,2,3,1,2,2,2,2,2,3,1,3,2,1,1,2,2,2,2,3,3,3,2,2,1,1,3,2,3,3,3,4,3,3,3,3,3,3,1,2,3,2,3,3,3
天才,てんさい,テンサイ,3,4,4,4,3,4,3,3,3,4,4,5,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,3,4,4,3,4,4,2,3,2,3,3,3,2,4,3,3,3,4,4,4,4,4,4,4,4,4
渓,たに,タニ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,1,2,2,2,2,1,1,2,1,1,3,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1
本能,ほんのう,ホンノウ,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,3,4,1,3,3,1,3,3,3,3,3,4,3,4,4,4,1,3,2,4,3,3,4,3,3,3,3,4,3,3,4,3,4,2,3,3
戦国,せんごく,センゴク,3,2,2,2,3,4,4,3,3,2,2,3,2,2,2,4,3,2,2,3,2,1,2,2,2,3,2,3,3,3,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,1,1,1,1,2,1,3,3,2,3,3,5,3,3,3,3,2,1,1,3,3,2,4,4,3
再建,さいけん,サイケン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,4,3,3,3,3,2,2,2,3,2,2,2,2,3,3,3,1,2,2,2,1,3,2,2,2,3,2,3,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,4,3,3
魅了,みりょう,ミリョウ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,2,2,2,2,2,2,2,2,3,3,2,4,1,2,2,4,2,3,2,2,3,3,3,3,2,2,1,2,1,3,2,2,3,2,2,2,3,3,3,3,2,2,3,2,2,2
年中,ねんじゅう,ネンジュウ,3,3,4,3,3,4,3,3,3,4,3,4,2,2,4,2,2,4,2,3,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,4,3,3,3,3,2,2,3,2,2,2,2,2,2
ミュージシャン,ミュージシャン,ミュージシャン,3,3,3,3,3,4,4,3,3,3,2,2,2,2,3,4,2,1,2,3,2,3,3,1,1,1,1,2,1,2,2,2,2,2,3,1,4,1,2,4,2,2,2,3,2,1,1,1,1,2,3,3,3,4,3,3,3,3,3,3,3,1,3,1,2,3,2,4,3,2
呼び掛ける,よびかける,ヨビカケル,3,2,2,3,3,4,3,3,3,2,2,3,3,2,2,1,1,1,4,3,1,1,1,3,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,4,1,1,2,1,4,1,2,2
先進国,せんしんこく,センシンコク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
エンターテインメント,エンターテインメント,エンターテインメント,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,4,1,1,1,2,1,1,1,2,1,1,1,1,2,3,3,3,3,3,3,2,3,3,3,3,2,2,1,1,2,2,3,3,2
人体,じんたい,ジンタイ,3,2,3,2,3,4,3,3,3,3,2,3,2,2,2,3,2,3,3,3,2,3,3,3,3,4,2,3,4,4,2,3,3,3,3,3,1,2,3,1,2,3,3,2,3,3,2,3,3,3,1,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3
ご存じ,ごぞんじ,ゴゾンジ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,4,1,1,1,1,1,1,3,1,1,3,3,1,4,4,1,5,4,3,5,4,3,4,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,4,3,1,2,1,1,3,3
シンボル,シンボル,シンボル,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,1,3,3,2,2,3,1,2,1,1,2,2,2,2,2,3,3,3,3,2,2,2,1,2,2,2,2,3,2,3,2,2,2,4,3,3,3,3,3,4,3,3,3,3,2,2,1,2,3,2,4,4,3
入国,にゅうこく,ニュウコク,3,2,2,2,4,4,3,4,3,3,2,2,2,3,2,3,2,2,2,3,2,2,3,3,2,3,3,2,3,3,3,1,3,3,3,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,2,4,3,3,4,3,3,3,3,2,2,1,2,3,1,2,3,4
アメリカン,アメリカン,アメリカン,3,3,3,2,3,4,3,3,3,2,4,3,2,3,3,4,2,1,2,3,2,3,3,1,2,1,1,3,1,2,2,2,3,3,3,1,5,2,1,1,2,1,2,2,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,3,2,2,1,2,3,2,4,3,3
加盟,かめい,カメイ,3,2,1,2,3,4,3,3,3,2,2,2,2,2,2,4,1,2,2,4,1,1,2,2,2,2,1,2,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3,3,2,2,2,2,2,3,2,1,1,2,3,1,4,3,3
月々,つきづき,ツキヅキ,3,2,3,2,3,4,3,3,3,3,3,3,2,3,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2
破る,やぶる,ヤブル,3,3,2,2,4,4,3,3,3,2,3,2,4,2,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,4,3,3,4,4,4,4,2,4,4,4,3
食料,しょくりょう,ショクリョウ,3,3,2,3,3,4,3,3,4,3,3,2,3,3,2,3,3,3,3,4,3,4,4,4,3,4,3,3,4,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,1,4,2,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3
フェス,フェス,フェス,3,3,3,4,3,4,3,4,5,3,3,3,3,4,3,3,2,1,1,1,2,2,3,1,1,1,1,1,1,1,3,3,1,2,1,1,2,1,2,4,2,1,2,2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,3,2,2,1,1,3,2,2,3,3
水曜日,すいようび,スイヨウビ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,2,1,1,1,1,1,1,2,1,1,3,2,3,2,1,1,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,3,3,4
理,り,リ,3,3,3,3,3,4,4,3,3,3,3,2,4,4,3,3,4,4,3,3,2,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,1,2,3,4,2,3,3,3,3,3,4,1,3,2,3,3,3,2,3,3,3,3,4,4,3,4,3,4,4,3,3
紐,ひも,ヒモ,3,4,3,5,4,4,3,3,3,3,4,5,3,4,4,2,2,4,4,4,3,2,2,3,4,2,3,4,2,2,2,3,2,2,2,4,1,4,2,1,2,3,2,2,3,4,2,3,3,2,4,3,3,4,3,3,4,3,3,3,3,4,2,1,4,3,4,2,3,3
健診,けんしん,ケンシン,3,2,2,3,3,4,3,3,3,2,3,2,2,2,2,1,2,1,2,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,4,2,2,2,2,2,1,1,1,1,1,2,1,2,2
ハードディスク,ハードディスク,ハードディスク,3,3,3,3,3,4,3,3,3,2,4,2,3,4,2,2,1,1,3,3,1,2,2,2,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,3,1,2,1,1,2,2,2,4,1
クラフト,クラフト,クラフト,3,3,2,3,3,4,3,3,3,3,3,2,3,3,3,3,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,2,3,2,1,2,2,2,2,2,2,2,3,2,2,1,2,3,1,3,3,3
神話,しんわ,シンワ,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,4,3,3,3,3,2,3,3,3,3,2,2,4,2,2,2,3,3,3,3,2,4,3,3,1,2,3,2,2,4,3,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
文法,ぶんぽう,ブンポウ,3,4,3,4,4,5,4,3,3,4,2,4,4,4,4,3,1,2,2,3,1,2,2,2,2,1,2,2,1,1,2,1,2,2,3,2,3,2,1,1,1,1,1,1,4,1,1,1,1,2,1,5,5,4,4,4,5,5,4,4,3,2,2,1,2,3,2,3,3,3
乗り切る,のりきる,ノリキル,3,2,2,3,3,4,4,3,4,3,2,3,2,2,3,1,3,1,3,3,3,3,3,3,2,2,3,2,2,3,3,2,1,1,2,2,1,2,3,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,2,2,2,3,3,3,1,2,2,3,1,2,3
記,き,キ,3,3,3,4,3,4,3,3,3,2,3,4,4,3,3,4,2,5,2,4,2,2,2,2,4,2,2,4,2,2,2,2,3,3,4,2,4,3,2,5,2,2,4,2,4,2,2,5,4,5,1,4,4,3,4,4,4,4,4,4,4,2,3,4,4,3,2,4,3,4
不当,ふとう,フトウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,2,2,1,3,2,2,2,2,3,3,3,2,1,3,2,1,3,2,2,3,3,2,2,2,2,3,1,1,2,1,1,1,1,1,1,1,3,2,3,1,2,3,2,2,3,3
インストラクター,インストラクター,インストラクター,3,3,3,4,3,4,3,3,3,3,3,3,2,3,3,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,2,3,3,3,3,1,2,1,2,2,1,2,2,2
説得力,せっとくりょく,セットクリョク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,3,3,3,3,3,2,4,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,2
甘える,あまえる,アマエル,3,3,4,3,3,4,4,3,3,3,4,4,3,3,4,1,4,1,3,3,4,3,3,3,3,3,4,4,3,3,4,4,1,1,1,5,1,3,4,4,4,4,4,4,3,4,4,4,4,4,2,3,2,3,3,2,3,2,2,2,3,4,3,3,4,1,4,1,2,3
選び方,えらびかた,エラビカタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2
ブロガー,ブロガー,ブロガー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,2,2
本件,ほんけん,ホンケン,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,2,1,3,3,3,2,3,3,2,1,1,2,1,1,1,1,2,3,4,1,1,2,1,1,3,2,2,3,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,5,1,2,3,1,2,2,2,1,2
調べ,しらべ,シラベ,3,2,1,2,3,4,3,4,3,2,2,2,2,2,2,3,4,1,3,4,1,3,3,3,3,3,3,1,3,3,3,3,5,5,4,3,1,1,4,4,4,4,3,4,3,3,4,3,2,3,2,2,3,2,2,2,2,2,2,2,3,3,3,1,3,5,3,3,3,3
棒,ぼう,ボウ,3,4,4,4,4,4,3,5,4,4,3,5,4,4,4,3,3,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,5,2,4,3,3,3,3,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4
ひょっと,ひょっと,ヒョット,3,3,4,4,3,4,4,3,4,3,4,3,4,4,3,1,4,1,1,3,1,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,2,2,1,2,2,2,2,1,1,1,2,1,3,3,4,3,4,4,3,4,3,3,3,3,4,3,1,4,2,4,1,2,3
申し付ける,もうしつける,モウシツケル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,3,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1
所要,しょよう,ショヨウ,3,2,2,2,4,4,3,3,3,3,2,2,2,3,2,3,1,1,3,3,1,1,2,2,2,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,3,3,2,3,3,3,3,2,1,1,1,2,1,3,1,2
見当たる,みあたる,ミアタル,3,2,3,3,3,4,3,3,3,2,3,3,3,3,2,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,2,1,3,3,3,3,4,3,3,3,4,4,4,4,3,2,2,3,3,2,2,2,2,2,2,3,4,3,4,3,1,4,1,2,3
青空,あおぞら,アオゾラ,3,3,3,4,3,5,3,3,4,4,4,3,2,3,4,2,2,4,3,3,2,2,2,2,3,2,3,3,2,2,3,3,2,2,3,3,2,3,2,4,3,3,2,3,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,1,3,3,3,3,3,2
壁紙,かべがみ,カベガミ,3,3,3,2,3,4,3,3,3,3,3,2,3,3,3,1,1,2,2,2,1,2,3,3,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,3,2,1,1,2
たまたま,たまたま,タマタマ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,4,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,5,4,5,4,5,3,4,3,3,4,3,4,2,4,4
祖父,そふ,ソフ,3,2,2,2,3,4,3,3,3,2,2,3,3,3,2,4,3,4,4,4,3,4,4,4,4,3,4,4,3,3,4,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,1,4,2,4,4,3,3,3,3,3,3,4,4,1,4,3,3,4,2,2
ゴー,ゴー,ゴー,3,4,4,4,3,4,3,4,4,4,3,4,2,3,4,3,4,1,3,3,4,3,4,1,1,1,1,2,3,3,3,2,3,3,3,1,4,3,1,1,3,3,3,4,1,2,3,2,1,4,4,3,3,2,3,3,2,3,3,3,3,3,3,1,3,3,3,2,2,3
一般人,いっぱんじん,イッパンジン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,3,1,1,2,1,1,1,1,1,1,3,1,1,3,3,1,2,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,2,3,2
