word,hiragana,katakana,CC100_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
合体,がったい,ガッタイ,2,2,3,2,3,4,3,3,4,2,3,2,2,3,2,3,4,2,1,3,2,3,3,3,2,4,2,2,4,4,2,2,3,3,2,3,1,2,3,3,3,2,3,3,2,2,2,3,2,2,3,1,2,2,2,2,2,2,2,2,2,3,3,3,4,2,3,2,3,4,3
フィッシュ,フィッシュ,フィッシュ,2,3,3,3,3,4,3,3,3,4,2,2,3,3,3,3,2,1,1,2,1,3,3,1,1,1,1,2,2,2,2,1,3,3,1,1,3,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,4,4,2,2,2,2,3,1,1,1,1,1,3,3
戦線,せんせん,センセン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,4,2,3,2,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,1,1,3,2,2,1,1,2,2,2,2,2,3,2,2,4,1,1,1,2,1,1,1,1,1,1,2,3,2,4,3,2,2,4,2,2
評議員,ひょうぎいん,ヒョウギイン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
調理師,ちょうりし,チョウリシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
防火,ぼうか,ボウカ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,1,1,1,3,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2
直視,ちょくし,チョクシ,2,2,1,2,3,4,3,3,3,2,2,2,3,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,1,2,3,2,1,3,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,3,1,2,2
自給,じきゅう,ジキュウ,2,2,2,3,3,4,3,3,3,2,3,2,3,2,3,2,1,1,1,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,3,3,3,2,2,1,1,1,1,2,1,1,2
締切,しめきり,シメキリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
肉眼,にくがん,ニクガン,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2
坂本,さかもと,サカモト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,1,4,3,1,1,3,1,1,2,2,3,4,3,1,1,3,1,3,3,2,2,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,4,3,3
手先,てさき,テサキ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,3,4,2,2,2,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,1,2,3,3,3,3,3,3,3,2,3,3,3,3,3,1,2,2,3,2,2,2,2,2,2,2,3,3,1,2,2,3,2,2,2
内陸,ないりく,ナイリク,2,2,3,2,3,4,3,3,3,3,2,2,2,3,2,3,1,1,2,3,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,2,2
満面,まんめん,マンメン,2,2,2,2,3,4,3,3,3,3,3,2,2,2,3,1,1,3,2,2,1,1,2,2,3,1,2,3,1,1,2,3,1,1,2,3,1,2,1,1,1,1,2,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,3,1,4,1,1,1
書き直す,かきなおす,カキナオス,2,3,2,3,3,4,3,3,3,3,3,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,3,2,2,2,3,2,2,2,1,2,1,3,3,2,3,3,3,3,3,3,2,2,2,1,2,1,2,1,2,2
新調,しんちょう,シンチョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,3,2,3,1,2,2,1,1,1
ミナミ,ミナミ,ミナミ,2,3,3,2,4,4,3,3,3,3,3,2,3,3,3,1,2,1,1,2,1,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,5,2,2,2,1,2,1,1,2,1,2,1,1
高級車,こうきゅうしゃ,コウキュウシャ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
要綱,ようこう,ヨウコウ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2
総長,そうちょう,ソウチョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,1,1,3,1,2,3,2,1,1,3,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,1,3,2,2
汎用,はんよう,ハンヨウ,2,2,1,2,3,4,3,3,3,2,2,2,3,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,1,4,4,3,3,3,3,2,3,1,1,2,3,2,3,3,2
結び,むすび,ムスビ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,3,1,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,1,1,2,2,1,2,2,2,1,3,2,1,2,1,2,2,3,3,2,3,3,2,3,3,3,2,2,2,1,2,3,2,2,2,3
手探り,てさぐり,テサグリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,3,3,2,2,3,2,2,1,2,2,1,2,1,1,1,2,2,2,1,1,3,2,3,3,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,3,1,3,2
新橋,しんばし,シンバシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,1,3,1,2
キロワット,キロワット,キロワット,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
もとより,もとより,モトヨリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,3,2,2,2,2,3,3,2,4,3,3,2,3,1,1,3,2,1,4,3,3,1,2,3,2,3,3,3,2,2,2,2,4,1,2,1,1,1,1,1,1,1,2,3,2,1,3,2,3,2,2,2
北方,ほっぽう,ホッポウ,2,3,3,2,3,4,3,3,3,2,2,4,2,3,2,4,2,3,3,3,2,2,2,2,3,2,1,3,2,2,1,1,2,2,2,2,1,3,2,2,1,1,2,2,1,3,2,2,1,3,2,1,2,2,2,2,2,3,2,2,2,2,3,2,1,3,2,2,3,1,2
独自性,どくじせい,ドクジセイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
咄嗟,とっさ,トッサ,2,3,3,2,3,4,3,3,3,2,3,3,2,2,3,1,3,4,3,3,1,2,2,2,3,3,3,4,3,3,3,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,3,2,3,3,2,3,2,2,3,2,2,3,4,2,2,2,4,2,3,4,2,4,1,2,1
閉館,へいかん,ヘイカン,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,1
未練,みれん,ミレン,2,2,2,3,3,4,4,3,3,2,3,2,2,2,2,1,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,3,1,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,2,3,1,4,3
山崎,やまざき,ヤマザキ,2,3,3,2,3,4,3,3,4,2,3,3,3,3,2,3,4,1,3,2,4,3,1,1,3,1,1,3,3,3,4,1,1,1,3,1,4,3,2,2,4,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,3,1,4,2,2
監禁,かんきん,カンキン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,3,3,3,3,3,3,2,3,3,3,2,2,4,4,2,3,1,3,2,3,4,3,3,3,3,2,3,2,2,3,3,1,2,1,2,2,2,1,2,2,2,2,3,3,1,3,3,3,2,2,1
余す,あます,アマス,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,3,1,1,1
倫理的,りんりてき,リンリテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
痛風,つうふう,ツウフウ,2,3,3,3,4,4,3,3,3,4,2,4,3,3,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1
パラダイス,パラダイス,パラダイス,2,2,2,2,3,4,4,3,4,2,2,2,2,3,2,2,3,1,1,2,2,2,3,1,1,1,1,2,2,2,3,2,2,2,2,2,4,1,2,2,1,2,2,2,2,2,1,2,2,1,2,3,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,3,2,2
終焉,しゅうえん,シュウエン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,3,1,2,2,1,3,2,3,2,2,2,1,2,3,2,2,2,3,2,2,2,2,2,2,1,2,2,3,3,2,2
ルネサンス,ルネサンス,ルネサンス,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,1,1,2,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,2,1,1,1,1,3,2,2
微か,かすか,カスカ,2,2,3,2,3,4,3,3,3,3,3,2,3,2,2,1,3,1,4,4,2,2,2,2,3,3,3,5,2,2,3,4,2,2,2,3,1,4,3,3,3,3,3,2,3,3,4,2,4,4,2,5,2,3,2,2,2,3,2,2,2,2,4,2,3,4,2,4,1,2,2
ＳＬ,エスエル,エスエル,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
踏切,ふみきり,フミキリ,2,3,3,2,3,4,3,3,3,2,4,3,2,3,2,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,3,2,2
微量,びりょう,ビリョウ,2,2,2,3,3,4,4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1
羽田,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,3,2,1,1,2,1,1,3,1,1,1,4,1,1,2,2,2,2,1,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,1,3
悲観的,ひかんてき,ヒカンテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
歯周,ししゅう,シシュウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
能動的,のうどうてき,ノウドウテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
設問,せつもん,セツモン,2,2,2,3,3,4,3,3,3,2,3,2,3,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,2,3,3,3,3,3,3,2,1,1,1,1,1,2,1,2,3
脱する,だっする,ダッスル,2,2,2,2,3,4,3,3,3,2,3,2,3,2,2,1,2,1,3,2,2,1,2,2,1,2,1,3,2,2,1,2,1,1,1,2,1,2,2,2,4,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,3,1,1,2
圧,あつ,アツ,2,3,3,2,4,4,3,3,3,3,3,2,3,3,3,3,3,4,1,3,2,3,3,3,1,5,3,2,5,5,3,3,2,2,3,1,1,2,2,3,3,2,3,3,2,1,3,2,3,2,3,1,2,3,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,2,2
詰め物,つめもの,ツメモノ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,2,2,1,2,1,1,1,2,1,1,1
潜水艦,せんすいかん,センスイカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3
静止画,せいしが,セイシガ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
消し去る,けしさる,ケシサル,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,2,2,2,1,3,2,1,3,2,2,3,3,2,1,1,1,1,1,1,2,3,3,1,2,3,2,2,2,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,1,1,2
倣う,ならう,ナラウ,2,3,1,2,3,5,3,3,3,4,2,2,2,2,4,1,2,1,3,3,1,2,2,2,2,2,2,3,2,2,2,3,1,1,1,1,1,2,2,2,1,2,2,2,2,3,3,2,2,3,2,4,3,3,3,3,3,3,3,3,3,2,3,2,1,2,1,3,2,2,2
甘やかす,あまやかす,アマヤカス,2,2,3,2,3,4,3,3,3,3,3,2,2,2,3,1,2,1,2,2,3,3,3,3,2,3,3,2,3,3,3,3,1,1,1,4,1,2,3,3,4,3,3,3,3,2,3,3,3,3,3,2,2,1,2,2,2,2,2,2,4,2,3,3,1,2,1,3,1,1,2
パース,パース,パース,2,2,1,2,4,4,3,3,3,2,2,2,4,3,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,3,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,3,2
既読,きどく,キドク,2,3,4,2,3,4,3,3,4,4,4,3,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
リア,リア,リア,2,2,2,2,3,4,3,3,4,2,2,2,2,3,2,4,3,1,2,3,3,4,4,1,3,1,1,3,3,3,4,4,3,3,3,1,3,4,3,3,3,2,3,4,2,2,2,4,2,3,4,4,1,1,1,1,1,1,1,1,1,3,5,4,1,4,4,2,4,4,3
テンプレ,テンプレ,テンプレ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
長袖,ながそで,ナガソデ,2,3,3,2,3,4,3,3,4,3,4,2,2,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,1,2,2
早目,はやめ,ハヤメ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
征服,せいふく,セイフク,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,4,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,1,3,2,3,1,2,2,2,2,3,2,3,3,2,3,1,3,3,3,3,3,2,3,3,3,2,3,3,1,3,3,3,3,3,2
演技力,えんぎりょく,エンギリョク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2
不信,ふしん,フシン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,1,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,3,2,3,3,3,2,3,3,3,2,3,2,1,3,2,2,2,2,2
世界史,せかいし,セカイシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
帰化,きか,キカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,3,3,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1
ゲレンデ,ゲレンデ,ゲレンデ,2,2,2,2,3,4,3,3,4,2,2,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1
軽やか,かろやか,カロヤカ,2,2,2,2,3,4,3,3,4,2,2,2,3,2,2,1,2,1,2,2,1,1,2,2,2,2,1,3,2,2,2,3,1,1,2,3,1,3,2,2,1,2,3,2,2,2,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,3,1,3,1,1,2
エッグ,エッグ,エッグ,2,3,3,3,3,4,3,3,3,3,3,2,2,3,3,2,2,1,1,2,1,2,3,1,2,1,1,2,2,2,2,1,3,3,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3
明け方,あけがた,アケガタ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,1,3,2,2,3,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1
電子化,でんしか,デンシカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
噛み合う,かみあう,カミアウ,2,2,2,3,3,4,3,3,4,2,2,3,3,2,3,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,3,1,2,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,4,2,2,2,3,1,1,1,1,3,1,2,2
戦記,せんき,センキ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,3,3,2
むかつく,むかつく,ムカツク,2,4,4,4,3,4,3,4,3,4,4,4,4,4,3,1,3,1,3,3,4,2,2,4,2,4,4,2,3,3,3,3,1,1,1,3,1,2,2,3,3,3,3,2,2,2,2,2,2,3,3,1,3,2,3,3,3,4,3,3,3,3,3,2,1,2,2,4,1,2,2
多摩,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,2,2,1,1,2,1,1,1,1,1,3,2,2,2,3,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,3,2,3
ぐる,ぐる,グル,2,3,3,3,3,4,4,3,4,3,2,4,2,3,3,1,2,1,2,2,3,2,1,3,3,2,2,3,2,2,1,3,1,1,2,1,1,3,2,2,1,2,2,3,2,1,2,2,2,2,2,4,3,2,3,3,3,3,3,3,3,3,3,2,1,2,2,3,2,2,2
風物,ふうぶつ,フウブツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1
スモール,スモール,スモール,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,3,4,3,3,3,3,2,2,2,1,1,2,1,2,2,2
勤しむ,いそしむ,イソシム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,3,1,1,1
本品,ほんぴん,ホンピン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
窓際,まどぎわ,マドギワ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,1,2,4,1,2,2,2,2,2,2,2,1,3,1,2,1,2,3,2,2,2,3,1,3,2,2,1,2,1,2,2,2,4,2,2,2,2,3,2,1,3,2,3,1,1,1
