word,hiragana,katakana,RSPEER_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ドラフト,ドラフト,ドラフト,2,3,3,2,3,4,3,3,3,2,4,2,2,3,2,4,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,2,1,1,1,4,2,1
ハッキング,ハッキング,ハッキング,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,3,3,3,1,1,1,1,1,1,1,2,2,4,4,2,1,1,1,2,3,1,2,2,2,2,1,1,2,2,1,3,3,1,1,1,1,1,1,1,1,1,2,2,3,5,1,2,1,2,2
ピーチ,ピーチ,ピーチ,2,3,2,4,3,4,3,3,3,2,3,2,3,3,3,2,2,1,1,1,2,3,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,3
フラット,フラット,フラット,2,3,3,3,4,4,3,3,4,3,2,2,4,3,2,2,2,1,2,2,3,1,2,2,1,2,1,1,2,1,1,1,1,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,3,3,4,3,3,3,3,4,3,3,3,2,2,1,2,2,2,3,3
フレア,フレア,フレア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,3,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,3,3,3,1,2,1,2,2,2
プロトコル,プロトコル,プロトコル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,1,2,2,1,1,1,1,1,1,1,2,1,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,1,3,3,3,3,3,3,2,1,2,1,1,1,2,1,2
ベア,ベア,ベア,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,2,3,2,1,3,2,2,2,4,1,1,2,1,1,1,2,1,2,3,3,2,1,2,2,2,1,2,2,2,3,1,3,1,1,1,2,2,3
マウンテン,マウンテン,マウンテン,2,2,2,2,3,4,3,3,3,2,3,3,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,3,3,2,1,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,3,2,3,3,3,2,3,3,3,3,2,2,1,1,1,2,3,2
マンハッタン,マンハッタン,マンハッタン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,3,3,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3,1,2
メカニズム,メカニズム,メカニズム,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,1,3,3,3,1,1,1,1,2,1,1,2,1,1,1,1,2,2,3,2,3,2,1,1,1,1,1,1,1,3,1,2,1,2,2,3,4,4,2,4,3,3,4,4,3,3,1,1,1,2,2,2,2,3
ライナー,ライナー,ライナー,2,2,3,2,3,4,3,4,3,3,2,2,2,3,2,3,2,1,1,2,2,1,2,2,1,1,1,1,1,4,4,1,1,2,2,2,1,3,1,1,2,1,1,1,1,2,1,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,3,3,3
リュウ,リュウ,リュウ,2,3,3,2,3,4,3,3,3,3,3,2,2,2,3,2,3,1,1,3,1,1,3,1,1,2,3,3,1,2,2,3,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,3,1,2,1,2,3,3
一挙,いっきょ,イッキョ,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,2,1,3,3,3,2,1,1,2,2,3,2,1,3,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,3,1,3,3,3,3,2,4,2,2,2,3,2,1,1,2,2,2,1,2
下っ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
下落,げらく,ゲラク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,3,1,2,2,2,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,4,2,2,2,3,1,2,1,1,1,2,2,4
不況,ふきょう,フキョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,4,3,2,2,2,2,2,1,1,2,1,2,1,1,2,2,3,1,1,2,1,1,1,2,1,2,2,3,1,1,1,1,2,1,3,2,4,3,3,3,3,3,4,3,1,2,1,2,1,2,2,2
乗,じょう,ジョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,1,3,2,3,2,3,3,3,2,2,3,2,2,2,2,5,5,2,1,2,3,3,3,1,3,3,4,3,3,3,3,3,3,2,3,4,4,3,4,4,3,4,4,4,2,2,2,3,2,2,3,3,3
人殺し,ひとごろし,ヒトゴロシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,4,4,4,4,3,3,2,4,3,3,2,2,4,4,2,1,1,3,3,3,1,4,3,3,4,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,1,2,2
人的,じんてき,ジンテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,2,2,2,3,2,2,2,2,2,3,1,1,2,2,3,2
位置づけ,いちづけ,イチヅケ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
使い分け,つかいわけ,ツカイワケ,2,2,2,3,3,4,3,3,3,2,2,2,3,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,4,2,3,4,4,3,3,3,2,2,1,1,1,1,1,2,2
値する,あたいする,アタイスル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,2,3,1,1,3,1,1,1,1,1,1,3,1,1,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1
備える,そなえる,ソナエル,2,2,2,3,3,4,3,3,3,3,3,2,3,3,2,3,4,1,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,1,1,2,3,1,4,4,4,1,4,4,4,3,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4
兵隊,へいたい,ヘイタイ,2,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,3,4,3,3,2,3,3,3,3,4,4,2,4,4,4,2,2,3,3,3,2,1,4,3,3,1,2,3,3,4,2,2,3,2,2,3,1,3,2,3,3,4,3,3,3,3,2,3,3,1,3,3,2,3,2
内心,ないしん,ナイシン,2,2,1,2,3,4,3,3,3,2,2,2,3,2,2,1,2,4,3,3,2,2,2,2,2,4,2,3,4,2,2,3,4,2,2,3,3,1,4,2,2,1,3,3,3,2,3,4,3,4,4,3,1,2,2,3,2,2,2,2,2,2,3,4,2,1,4,4,2,2,2
再婚,さいこん,サイコン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,3,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,3,1,2
写し,うつし,ウツシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,1,2,2,3,2,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,2,2
出所,しゅっしょ,シュッショ,2,2,2,3,3,4,3,3,3,2,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,2,2,2,3,1,1,2,2,3,3,2,1,1,2,2,2,1,3,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2
出雲,いずも,イズモ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,2,2,2,1,1,3,1,1,2,3,3,2,2,1,1,2,1,3,3,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,3
分断,ぶんだん,ブンダン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2,3,1,2,2,2,2,3,2,2,2,2,3,1,2,3,2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,3
列島,れっとう,レットウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,3,3,3,5,3,3,3,3,1,1,1,2,1,3,1,2
前川,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,2,1,1,1,1,1,4,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2
包ん,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
原告,げんこく,ゲンコク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,3,2,2,3,3,1,1,1,2,1,1,1,1,3,2,4,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,3,4,2,3,3,2,3,3,3,4,1,2,1,1,1,2,2,2
可決,かけつ,カケツ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,2,1,3,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,3,3,2,3,3,3,3,3,3,2,2,2,1,1,2,3,3,2
名人,めいじん,メイジン,2,2,2,2,3,4,4,3,3,2,2,2,2,2,3,3,3,4,3,3,2,2,3,3,3,3,2,3,3,2,2,3,2,2,2,3,1,2,3,2,3,1,3,2,2,3,3,2,3,1,2,3,1,3,2,4,3,3,3,3,3,3,3,2,3,1,2,2,3,2,3
名字,みょうじ,ミョウジ,2,3,4,3,3,4,3,3,3,3,4,3,2,3,4,2,3,2,3,3,2,3,3,3,3,2,2,3,1,2,2,3,2,3,3,2,2,1,2,3,3,1,3,3,3,3,2,2,1,2,2,3,1,2,2,2,2,2,3,2,4,2,3,3,4,1,2,3,2,2,2
命中,めいちゅう,メイチュウ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,2,1,2,2,2,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2,1,3,3,3,1,2,3,2,2,1,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,2,4,3,4,3,3,3,2,2
和菓子,わがし,ワガシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2
啓,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1
喘ぎ,あえぎ,アエギ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1
喚起,かんき,カンキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,3,4,2,3,4,2,3,3,3,2,2,1,1,2,2,2,2,3
土屋,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,3,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,2
堀江,ほりえ,ホリエ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2
売り場,うりば,ウリバ,2,3,3,3,3,4,3,3,3,3,4,3,3,3,3,2,2,1,2,3,3,2,2,2,2,2,1,3,1,1,1,3,2,2,2,3,3,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,1,3,2,3,3,3,2,3,3,3,3,2,2,1,2,2,2,2,2
多彩,たさい,タサイ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,1,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,2,1,2,1,1,2,2,1,3,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,3,1,2
奮闘,ふんとう,フントウ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,2,3,1,2,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,2,1,2,2,2,1,2,2,2,2,3,2,2,2,2,1,1,2,1,3,2,2,2,2,2,2,3,3,2,4,2,2,2,1,2
学べ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
属し,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
属する,ぞくする,ゾクスル,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,1,1,4,4,3,2,2,2,2,3,2,1,4,2,2,1,2,1,1,3,2,1,4,2,3,3,2,3,2,2,4,3,3,3,4,2,1,4,4,3,4,4,3,4,4,4,4,3,2,3,3,3,4,2,3
巧み,たくみ,タクミ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,2,2,2,2,2,3,2,2,4,2,2,2,2,3,2,3,3,3,3,2,2,1,2,3,2,2,4,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,1,3,3,2,2,2
帰省,きせい,キセイ,2,3,3,3,3,4,3,3,4,3,3,3,2,3,3,1,1,3,2,2,3,1,2,2,2,2,1,2,2,1,1,2,3,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,3,2,3,3,3,2,3,3,4,3,2,2,1,2,3,1,2,3
度々,たびたび,タビタビ,2,2,2,3,3,4,3,3,4,2,2,3,2,2,2,3,2,1,3,3,3,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,1,3,2,2,3,3,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,2,2
式典,しきてん,シキテン,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,2,1,2,2,3,2,2,3,2,2,2,1,2,2,2,1,2,2,2,3,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,3,2,3
彦,ひこ,ヒコ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,2,1,3,2,1,1,1,2,1,2,2,2,3,1,2,1,2,1,1,4,1,2,1,2,1,2,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,4,1,3,1,3,1,3,1,3,2,2
後部,こうぶ,コウブ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,2,1,2,3,3,3,1,2,3,1,1,2,2,3,3,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,3,4,2,3,4,3,3,3,3,2,2,2,3,3,3,3,2,2
恭子,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,4,2,1,1,3,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,1
抜粋,ばっすい,バッスイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,4,2,3,3,2,3,3,3,4,2,1,1,1,1,2,2,2
指紋,しもん,シモン,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,4,2,3,3,2,4,4,4,4,4,2,2,3,2,2,2,2,4,4,2,2,1,3,2,2,1,3,2,2,3,2,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,3,2
提唱,ていしょう,テイショウ,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,4,1,3,1,3,3,1,1,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,4,1,2,1,2,2,1,3,4,2,3,3,3,3,3,3,2,2,1,1,2,2,3,3,3
撃破,げきは,ゲキハ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,1,2,3,3,1,2,2,2,1,1,2,4,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,2,5,3,2,3,3,2
教わっ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
日替わり,ひがわり,ヒガワリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2
替わり,かわり,カワリ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,2,1,3,3,1,4,1,1,4,4,4,4,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,2,2,3
最長,さいちょう,サイチョウ,2,2,2,3,3,4,4,3,3,2,2,2,2,2,2,3,2,1,2,2,3,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,3,3,2,3,3,2,3,3,3,2,2,2,1,1,2,3,1,2
最高峰,さいこうほう,サイコウホウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2
朗読,ろうどく,ロウドク,2,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,1,3,2,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,3,3,2,2,1,2,1,2,2,1,2,3,2,2,2,2,1,1,4,4,3,4,4,3,4,4,4,2,2,2,1,2,2,3,2,3
松島,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1
校生,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1
母子,ぼし,ボシ,2,2,2,2,3,4,3,3,3,3,2,2,3,3,2,2,1,3,2,4,3,2,2,2,2,2,1,2,3,1,1,2,1,1,1,3,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,3,3,3,3,3,2,3,3,3,3,2,2,1,2,2,2,2,2
沙汰,さた,サタ,2,3,3,2,3,4,3,3,3,3,3,3,3,3,3,2,2,4,2,3,2,2,2,3,3,3,3,3,4,3,3,3,2,3,3,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,2,1,3,4,2,1,2
流入,りゅうにゅう,リュウニュウ,2,2,2,2,4,4,3,3,3,2,2,2,3,2,2,3,1,1,2,3,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2
消,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,1,2,3,2,2,2,1,2,2,1,1,2,2,5,5,2,2,1,2,3,2,3,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,1,1,2,1,1
涼子,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,4,3,1,1,4,1,1,1,2,2,2,1,1,1,2,4,1,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1
混じっ,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
溶かし,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
滝沢,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,2
炊飯,すいはん,スイハン,2,2,2,3,3,4,3,3,3,3,2,3,2,2,3,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,2,1,1,1,2,1,1,2
爺さん,じいさん,ジイサン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,4,2,1,1,3,1,1,1,1,1,1,3,1,1,2,2,1,4,2,2,1,3,2,2,4,1,2,3,2,3,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1
珈琲,コーヒー,コーヒー,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,4,4,2,4,5,5,1,2,1,1,4,4,4,4,2,5,5,2,2,3,4,4,4,5,4,4,4,4,4,4,3,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,2,4,2
琉球,りゅうきゅう,リュウキュウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,1,2,2,1,1,1,3,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,3
産む,うむ,ウム,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,3,3,3,4,4,4,4,3,5,4,4,3,4,4,3,3,3,2,4,1,4,3,4,3,4,4,4,4,4,3,3,3,4,3,4,1,2,1,1,1,1,1,1,4,3,1,4,3,4,1,3,3,3
男爵,だんしゃく,ダンシャク,2,2,2,2,3,4,3,3,3,2,2,3,2,2,2,4,3,3,1,2,1,2,3,2,2,4,3,2,2,3,3,2,2,3,3,2,1,3,4,2,2,1,1,2,2,2,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,2,4,2,1,3,2,3,1,1
