word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
りょうし,23523,16266,11928,9382,4825,16306,12740,8178,7907,7784,-1,7976,6179,13055,5135,5576,13055,12234,4946,18577,8603,8448,12046,-1,6509,16054,13448,11142,7824,8217,6613,7925,17396,12900,12650,59860
しゃりん,23544,11455,6714,17927,5160,19853,16263,22389,9909,8770,-1,8995,7961,14450,18030,5641,14450,13550,17327,13210,8448,8586,14870,24028,8056,17540,4544,4108,6718,10277,-1,9322,8760,7973,8521,11856
げんじつ,23549,3026,2310,1781,1018,1256,1134,1560,1106,17380,-1,929,945,1816,1411,628,1816,1688,1361,1036,906,928,1190,16368,1153,1453,2869,2707,980,1173,2323,715,719,2806,1389,102836
せいれい,23555,20704,11195,5144,8877,18564,13511,16332,22337,16976,13465,5606,2934,4253,9670,7829,4253,3975,9303,3605,9771,11001,5842,25000,3213,7721,16644,11846,362,22955,-1,2026,6558,5545,23325,15945
そうたい,23564,8120,3269,16760,3742,6675,11845,10861,14375,12409,-1,12726,8495,11924,11002,5805,11924,11183,10581,7715,12049,12348,15329,-1,11548,23106,6620,5394,4100,14666,-1,6295,5654,4212,15808,12640
うんめい,23594,6453,5332,978,771,3842,3597,1470,948,927,-1,960,1382,661,2157,1000,661,613,2086,1880,1042,1093,2658,10319,1507,1321,4169,3393,2493,1000,1730,1606,1639,3950,4353,4011
びょうき,23606,1251,2750,1212,692,1296,838,1089,897,24966,-1,911,1267,2566,2288,934,2566,2384,2217,2396,778,861,1391,9413,1528,2732,861,537,2334,946,2348,1525,1844,3563,2243,54442
きちょう,23624,3410,5181,4178,2890,4471,1839,4879,3263,2779,1425,2862,3848,3920,3924,2791,3920,3660,3782,4548,2500,2663,3065,-1,4242,2972,6177,5369,2104,3426,1032,3685,2970,6750,4006,86930
こうかん,23633,1587,1372,2302,3420,2408,693,3154,24179,20778,-1,1706,3321,2609,2407,2365,2609,2426,2331,3873,1470,1637,3354,21777,4574,2944,5883,12277,2453,24825,610,2684,2282,1588,1208,45924
ごう,23648,7460,2856,725,1435,640,699,1878,749,9037,1765,9271,827,21199,9292,24171,21200,19868,4994,2572,7145,7284,3002,11758,1024,13339,666,417,10556,719,390,1095,9880,44,477,19315
いぜん,23667,3410,505,1842,435,1389,433,1822,22962,24174,1289,1220,19904,1793,2252,589,1793,1665,19042,1189,749,816,2494,3608,1146,1400,5212,11164,612,23584,952,818,689,654,1408,40950
きょく,23678,1483,5980,1683,485,1750,762,1524,12818,12155,6453,732,1580,3247,705,1576,3247,3030,22616,2260,1355,1455,4395,1323,2347,3012,778,3406,4350,13285,846,2053,1911,11888,1373,35817
じんせい,23682,1467,2620,683,713,1170,531,464,335,319,-1,333,997,1231,1072,701,1231,1144,1034,1452,301,329,963,5895,1087,1153,2153,1902,1480,341,2157,703,1110,2178,1011,467
とうし,23714,10047,1961,9231,15953,1429,779,4963,2954,2009,-1,2067,10056,17445,15348,7399,17445,16345,14745,24562,2105,2270,16437,14520,13014,15440,5076,3932,7182,3079,927,4252,13085,2779,1899,877
いっしょう,23716,905,8711,1351,679,3604,1537,1136,1250,922,-1,955,1977,1266,1116,1043,1266,1178,1075,2544,1507,1558,773,-1,2136,1503,3438,3086,2027,1298,4563,1456,1016,7178,2667,53302
まったん,23728,13446,8131,22765,12930,20085,16303,6461,24622,19054,-1,19566,17030,19041,20413,12703,19041,17842,19623,14394,21696,24692,9859,-1,7565,23640,8911,7145,9707,23929,-1,17786,11573,12634,15222,18778
はくしゅ,23729,16266,17685,1592,3939,10719,6307,858,1188,2312,-1,2382,4523,8551,1315,3286,8551,8001,1269,4933,4227,3935,7034,-1,4825,3376,23706,15909,3571,1221,-1,4350,3320,21481,3901,1632
さむらい,23847,16266,9087,2241,2305,10769,10332,3101,6293,6442,-1,6602,2452,1519,18946,4895,16147,15129,18206,13496,8570,9384,21436,16311,2683,8751,2401,2425,9244,6225,-1,3397,8981,3623,13211,43064
てんかん,23866,6881,19546,14970,6036,4004,3742,18839,23076,18272,10996,4591,6997,9046,5443,14661,9046,8472,5247,14009,13606,17361,4452,-1,10411,16833,15994,17149,4453,23697,1495,5047,3398,24125,5878,32853
ゆびわ,23883,10047,10712,3072,7894,10491,3790,3007,1978,1715,-1,1765,3816,4186,4980,3668,4186,3912,4800,4685,1538,1874,3907,-1,4317,6794,18438,17424,1924,2074,-1,3402,3975,9270,8872,173749
ゆうかい,23905,11455,7112,2728,9312,14919,11160,2244,1932,1515,-1,1561,4522,4430,5537,4574,4430,4141,5339,8396,916,1081,7609,17569,5354,5940,14979,21207,3413,2031,-1,4333,5597,5761,13423,186885
えいえん,23925,3966,6568,1737,1857,5152,4045,2497,1102,16589,-1,1128,2490,1618,2962,1838,1618,1504,2858,2311,1001,1036,2875,13800,2642,1827,6949,6284,3817,1146,922,2415,1992,3904,3598,44669
ふきん,23928,16266,824,4544,5204,4973,2317,4441,4972,4398,-1,4509,3240,5142,14003,11776,5142,4796,13452,5062,4695,4732,3220,-1,3379,5078,19166,1121,2168,5188,632,3355,3500,1082,6032,34045
てんか,23960,7460,6478,1942,1410,7434,9923,2897,4688,3731,-1,3831,2473,1794,7678,14410,1794,1666,7387,5861,17776,17898,17906,-1,2946,6675,7284,12644,8840,4461,-1,2607,6217,5461,9336,59291
とうちゃく,23985,8967,1374,1869,2449,4425,1299,2158,1231,1240,-1,1279,1887,2133,3422,1406,2133,1979,3300,3110,1002,1097,2968,-1,2008,2126,7848,6230,1108,1300,1592,1545,2388,2319,3697,1974
せつめい,24008,615,939,1021,441,724,305,833,614,15520,-1,538,519,916,978,331,916,852,940,631,419,469,719,6767,527,931,1743,1484,283,639,842,444,405,385,236,37546
しゅと,24038,10047,1303,9719,9215,5916,5499,12730,7757,6450,-1,6610,5810,11231,22974,4381,11231,10536,22100,20053,4935,5475,19154,8962,5094,23755,1394,702,3717,7980,-1,5878,15521,1550,7343,6007
しんどう,24050,7460,4617,5185,8811,8685,6873,2732,5556,7368,-1,7548,6866,7154,2817,4312,7154,6700,16785,4728,6792,6677,1697,19333,7100,6854,11469,2915,4057,5791,3391,4293,3558,6137,4087,92691
さいふ,24208,3026,24881,2761,2919,8903,3878,2756,3771,3399,-1,3491,4029,4953,3414,2794,4953,4620,3292,4025,2353,2793,2617,-1,3995,5096,8937,7734,4915,3957,-1,4041,2857,22088,3606,68013
むすこ,24213,760,804,22021,1273,1596,1253,574,19897,16588,-1,310,15746,832,2462,688,832,768,2380,3810,257,294,734,6022,889,1857,13992,15899,1347,20452,588,1084,2709,1027,1912,139924
ふくざつ,24230,4442,2376,4710,1277,3063,2211,3985,1867,1754,-1,1805,2303,4503,5023,1690,4503,4209,4840,2205,1556,1674,3084,-1,2577,3491,4222,3994,1833,1972,1135,1930,1522,3292,1999,2458
かいどう,24301,2199,2225,14902,2236,9373,7979,14265,17495,13429,-1,13778,3226,14983,4225,2607,14983,14047,4073,13392,21551,20727,17585,-1,3952,13124,2147,2929,1877,16488,-1,3199,11197,1682,4116,105475
しょくじ,24331,1052,3569,1357,1117,1407,465,1196,631,21982,-1,614,909,1918,1726,639,1918,1782,1667,1241,968,1051,1395,8401,1016,1584,1760,1477,540,658,3384,922,899,4466,1742,92528
かんけい,24333,361,186,404,352,299,198,462,269,14917,-1,231,319,459,436,200,459,424,416,423,234,274,582,19632,465,744,353,279,289,281,707,280,260,204,280,28411
さいてい,24337,2467,3019,1757,7909,4319,2046,1366,1166,1097,-1,1132,5946,2155,2047,3532,2155,2000,1977,3109,1563,1639,563,-1,6209,2210,9200,8312,1470,1233,6917,2709,1694,3617,3866,62478
がっき,24353,2809,2064,9601,5167,8709,3261,9049,6696,23478,9201,5482,6834,12169,4556,4787,12169,11412,4392,5363,6078,7218,11046,8674,6837,10285,1975,2186,8180,6963,-1,5935,6262,2584,1886,84652
せいじ,24364,3170,328,5821,1655,1022,1987,5076,2504,1386,-1,1426,1319,7276,10081,17177,7276,6814,9702,7637,1500,1685,13848,7672,2871,9652,720,630,2721,2573,-1,1342,4555,367,1071,50630
ちょうし,24387,1202,8005,911,429,3016,2059,1597,15119,13658,-1,721,1033,879,995,734,879,815,957,978,871,968,687,-1,1179,1372,5066,11385,1239,15637,957,1169,698,8903,2543,75248
ふっかつ,24406,4114,1330,1468,3724,6270,2813,3745,2256,2044,-1,2104,5394,1117,4854,4009,1117,1036,4677,3627,3091,2887,3820,4029,5935,2422,4763,6251,1967,2358,1673,3884,2727,1254,2371,2605
どれい,24407,16266,2638,4940,3523,9138,7871,7609,3114,2711,-1,2792,3038,3133,8446,3633,3133,2923,8132,6672,1480,1584,234,16164,3131,7269,10462,9788,623,3268,4691,2329,5280,3274,4769,3332
おやこ,24413,2319,5863,2001,2028,4866,2920,1768,3517,24590,-1,3079,4229,2968,4086,2625,2968,2768,3940,6271,6975,7740,3168,24706,4423,3874,6087,5336,3360,3677,3322,3695,3872,5492,4717,115934
じょおう,24543,11455,2963,3106,4215,8738,6199,5545,1680,1619,-1,1665,2090,1581,4348,3392,1581,1469,4192,3831,1343,1203,2727,11332,2321,5257,8626,8286,1415,1733,2862,2372,3559,2531,2997,8054
うらない,24610,13446,13771,3649,7737,13087,2820,2951,5403,5452,-1,5586,7426,3405,1271,7075,3405,3179,2011,4022,11874,10968,12186,22875,24934,6714,7233,6715,10442,5643,4084,7100,4679,8256,10567,95975
うちがわ,24612,3837,4251,6535,2933,4517,3542,7894,6479,5531,-1,5666,2507,5150,7372,1825,5150,4803,7095,2943,3497,3854,1125,-1,2597,5439,2341,2185,2616,6735,-1,2215,2035,6362,3076,78665
びみょう,24616,1086,10814,4614,1963,3999,3079,5103,5622,4968,1191,5093,3054,5271,2654,2164,5271,4919,2565,1537,5997,6061,3473,-1,3197,4065,10357,8739,1473,5889,-1,2446,1138,10535,2030,54421
しかく,24640,1998,1531,2181,1924,3023,977,2501,2837,2564,9905,2643,3922,2510,4030,2948,2510,2331,3888,3616,3191,2951,4918,6116,4451,2830,10004,18317,3461,2957,3681,3606,2955,1748,4324,52290
にくしみ,24642,16266,24340,3462,-1,16409,14336,6640,5311,4958,-1,5083,5654,1946,13629,4281,1946,1808,13098,7486,6404,5968,16188,-1,5691,5333,24542,21669,5597,5540,5247,5707,6904,16818,12349,11966
しゃしん,24646,339,764,576,1278,582,175,544,391,14213,-1,361,617,1457,565,856,1457,1350,543,1339,411,467,1060,2081,845,1461,1632,1152,3374,414,464,682,947,458,346,109862
おうよう,24667,4649,3075,11366,4155,7330,3921,13816,12790,9920,2807,10174,11184,6647,10651,8444,6647,6219,10242,10553,8714,9095,7851,3165,12410,8216,15327,17447,4556,13262,-1,8001,7037,3444,2296,3438
きぼう,24698,1902,2174,1003,790,2044,352,1222,1060,996,-1,1029,1629,1433,1262,1213,1433,1330,1217,2106,1010,1037,1899,21124,1818,1317,3729,3159,1445,872,1073,1627,1582,2461,2311,24450
