word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
豊富,3,3,4,2,4,3,4,2,3,3,4,3,3,2,2,3,2,3,3,2,3,3,3,1,3,3,1,3,3,4,3,1,3,3,3,3
一連,3,2,4,3,3,3,3,3,2,3,1,3,3,2,2,3,2,2,2,3,3,3,2,1,3,3,1,3,3,3,2,4,3,3,3,3
ハワイ,3,4,4,3,1,3,4,1,3,1,1,1,3,1,1,3,2,2,3,2,3,3,1,4,1,2,3,2,3,1,3,1,3,1,3,4
傾ける,3,2,1,3,1,3,3,2,3,3,4,3,4,2,2,4,2,2,2,4,1,1,4,1,3,2,3,2,3,4,3,1,4,4,2,3
海苔,3,4,2,2,2,2,2,2,3,3,1,1,2,1,1,2,2,2,3,2,1,2,1,1,1,3,3,3,2,2,3,1,2,2,2,2
エレベーター,3,4,3,3,1,3,3,3,3,3,1,1,4,1,1,4,3,3,3,3,4,4,4,3,4,3,4,2,2,3,3,5,4,3,3,3
迅速,3,1,3,2,3,3,4,2,2,3,4,3,2,2,2,3,2,3,2,2,3,3,2,1,2,2,1,2,2,3,3,1,2,3,2,3
くそ,3,4,1,4,1,2,2,5,4,4,1,4,3,5,4,3,5,5,4,4,5,5,1,1,4,4,5,3,3,1,4,3,3,1,1,3
前髪,3,3,1,2,3,2,2,2,2,2,1,2,3,2,3,3,2,2,3,3,1,1,3,1,3,2,1,2,2,3,2,1,3,3,2,2
スタンプ,3,4,2,2,1,2,3,2,2,2,1,1,1,1,1,2,3,3,2,2,3,3,3,1,1,2,3,1,1,2,2,5,2,2,2,3
大昇,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
黙る,3,4,1,5,1,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,5,5,4,3,3,5,5,4,5,5,2,3
フィルム,3,3,4,3,1,3,3,2,3,3,1,1,3,1,1,3,2,2,3,2,3,4,1,4,3,2,3,4,4,1,3,1,3,2,4,4
サラリーマン,3,3,2,3,1,3,3,3,2,2,1,1,3,1,1,4,2,2,3,2,2,2,3,1,3,2,4,1,2,2,2,1,3,2,3,3
代目,3,1,1,4,3,1,3,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,3,1,3,1,1,1,5,4
進出,3,2,5,3,3,3,4,2,3,4,1,4,3,3,3,3,3,3,3,2,2,2,2,1,3,3,1,3,3,2,3,3,3,2,4,4
被害者,3,1,1,5,3,4,4,5,4,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,4,3,1,2,3,1,4,1,1,1,1,3
茹でる,3,4,1,2,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,2,3,3,3,1,2,2,2,3
ウェブ,3,4,3,1,1,3,5,2,2,3,1,1,1,1,1,2,1,1,2,2,3,3,1,3,1,1,2,1,2,3,2,1,2,2,2,3
相性,3,3,2,3,1,3,4,3,3,3,1,3,2,3,3,2,3,4,3,3,2,2,4,1,2,3,1,1,1,4,3,3,3,4,2,3
作り上げる,3,3,1,3,1,3,4,3,3,3,4,3,2,3,3,3,3,3,3,3,1,1,3,1,3,3,3,2,2,4,3,3,3,3,3,3
億,3,4,5,5,3,5,3,4,4,5,1,1,4,1,1,4,5,5,5,3,4,4,3,1,3,3,5,3,3,4,4,5,4,3,5,5
世界観,3,1,1,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,1,2,2,1,2,4,1,1,1,4
ロシアン,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1
プリン,3,1,2,4,1,2,2,3,3,3,1,1,2,1,1,1,4,4,4,3,2,2,1,1,2,3,4,1,1,1,3,1,2,2,2,3
関東,3,1,4,3,3,3,3,3,3,1,1,1,3,1,1,3,2,2,3,3,2,2,1,4,3,2,1,4,4,1,3,3,3,1,4,3
映す,3,3,1,3,1,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,3,1,3,3,3,2,2,3,3,3,3,3,2,4
協議会,3,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4
ご自分,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
年始,3,3,2,1,2,2,4,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1
シンガポール,3,4,4,2,1,2,3,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,5,2,1,3,2,2,1,2,3,2,1,3,3
繋げる,3,4,1,2,1,2,4,2,3,2,3,3,2,3,3,2,2,2,3,3,1,1,3,1,1,3,4,1,2,3,3,1,2,3,2,4
個展,3,2,2,2,1,1,3,2,2,2,3,2,2,1,1,2,1,1,1,1,2,2,1,3,1,1,3,1,1,2,2,1,1,2,2,1
放題,3,4,2,3,3,2,4,3,3,4,1,4,3,3,4,3,3,4,4,3,3,3,4,1,2,3,2,2,1,4,3,1,3,4,2,4
柔軟,3,2,3,2,3,3,4,2,2,3,4,3,2,3,3,3,3,3,3,2,2,2,3,1,2,2,1,2,2,3,2,1,3,3,3,3
覗く,3,4,1,2,1,4,4,4,2,2,5,3,4,4,4,4,3,3,2,4,1,1,4,1,5,2,4,3,2,4,2,4,4,5,2,3
地点,3,3,4,3,3,3,3,3,3,4,1,4,3,4,3,4,4,4,3,3,4,4,3,1,3,3,1,4,4,4,3,5,3,3,4,3
指導者,3,1,1,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,3,2,1,3,3,1,3,1,1,1,1,3
テクニカル,3,1,2,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1
マネージャー,3,3,3,3,1,3,4,3,4,4,1,1,3,1,1,3,3,3,3,3,3,3,4,3,3,3,4,1,1,2,4,1,3,3,3,3
坂口,3,1,2,2,1,1,1,3,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,2,1,3,1
波形,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3
つけ,3,4,4,4,1,4,4,2,4,3,4,3,4,3,3,2,2,2,2,3,5,5,4,1,3,3,1,4,4,4,4,1,2,4,2,3
バブル,3,3,3,2,1,3,3,2,2,3,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2,3,1,1,2,2,1,2,1,3,2
会合,3,3,3,2,3,3,3,2,3,3,1,3,3,2,3,3,2,2,3,2,3,3,1,1,3,2,1,3,3,3,3,1,2,2,3,2
美,3,4,4,5,5,3,3,4,4,4,1,4,5,4,5,5,4,4,5,4,3,3,3,3,5,4,1,4,4,4,5,4,5,4,4,3
一斉,3,3,3,3,4,3,3,2,2,3,1,3,4,3,3,4,3,3,3,3,2,3,3,1,1,3,2,2,2,4,2,4,4,4,3,3
染める,3,4,1,3,1,3,3,3,3,3,4,3,4,3,3,4,3,3,3,4,1,1,4,1,4,3,2,4,4,4,3,3,4,4,2,3
ボーナス,3,3,3,3,1,2,3,2,3,4,1,1,2,1,1,2,2,2,3,2,3,3,2,3,2,2,4,1,1,3,3,1,2,2,4,3
精度,3,2,3,2,1,2,3,2,2,2,1,2,2,3,2,2,3,3,2,2,2,2,2,1,1,2,1,2,2,3,2,1,2,3,3,3
療,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
バイアス,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3
とぉ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
はぁい,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
フェイス,3,1,3,2,1,1,2,2,3,3,1,1,2,1,1,1,4,4,3,1,3,3,2,3,2,2,3,1,1,1,3,1,2,1,3,2
ギャラリー,3,4,3,2,1,2,4,2,2,2,1,1,2,1,1,2,2,2,2,2,3,3,2,4,2,2,4,1,1,2,2,1,2,3,3,2
保管,3,3,4,3,3,3,4,3,3,4,1,4,3,2,2,3,2,3,2,3,4,4,3,2,3,3,1,3,3,4,3,5,3,3,3,4
なぁー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
各種,3,2,4,2,3,4,4,1,2,2,1,2,3,2,2,3,2,2,2,2,1,2,3,1,2,2,1,4,4,3,2,3,3,2,4,3
持ち上げる,3,4,1,3,1,3,3,3,3,3,4,3,4,3,3,4,3,3,3,4,1,1,4,1,3,3,2,2,2,4,3,1,4,4,2,3
受付,3,1,2,3,2,1,4,3,3,3,1,1,3,1,1,1,2,2,3,2,3,3,3,1,3,3,1,1,2,1,3,4,3,1,3,3
採る,3,5,2,3,1,3,2,3,3,3,5,5,3,5,4,5,3,3,3,3,1,1,3,1,3,3,5,3,3,1,3,4,3,1,3,2
観測,3,1,4,3,3,3,3,3,2,3,1,3,3,2,4,3,2,2,4,3,3,3,2,2,3,3,1,3,4,3,2,4,3,3,4,3
極,3,2,3,3,5,2,2,1,3,2,3,2,3,3,2,4,3,3,2,3,2,2,3,2,1,3,2,4,4,3,3,3,3,2,4,3
起業,3,2,3,2,1,2,4,2,2,3,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2
芸人,3,3,4,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,1,3,3,2,3,1,3,3,4,4
主役,3,3,3,4,2,3,3,3,4,4,1,4,3,3,4,3,3,3,4,3,3,3,2,2,3,3,1,2,2,3,4,1,3,3,3,4
水素,3,3,4,2,2,3,3,2,2,2,1,2,2,2,1,2,2,2,1,1,3,3,1,2,2,1,1,4,4,2,2,1,2,2,3,3
からぁ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
伊,3,4,4,3,5,4,4,5,3,2,5,2,4,2,4,2,2,2,4,3,5,5,1,4,2,2,1,4,4,1,3,5,4,1,4,2
おうち,3,1,1,4,3,2,2,4,2,1,1,1,3,1,1,1,1,1,1,3,1,1,4,1,3,4,4,2,2,1,2,3,1,1,1,3
着用,3,2,4,2,2,2,4,2,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,1,2,2,1,4,4,3,2,3,2,3,4,3
フレーム,3,3,3,2,1,3,4,2,3,3,1,1,2,1,1,3,1,1,2,2,3,3,2,2,2,2,4,2,2,3,2,1,3,2,3,4
食料,3,3,3,3,3,3,3,3,4,4,1,4,3,4,3,3,4,4,3,3,4,4,3,3,3,3,1,2,3,4,4,4,3,3,3,3
盗む,3,3,1,4,1,3,3,4,5,5,5,5,4,4,4,4,4,4,4,3,1,1,4,1,4,4,2,3,3,4,5,4,4,4,3,4
運行,3,2,5,2,2,2,4,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,3,3,2,1,1,2,2,5,3
配線,3,1,2,2,1,2,3,1,2,3,1,3,1,2,2,2,2,2,2,1,3,3,2,1,1,1,1,2,2,1,2,3,1,2,3,4
閑也,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ソール,3,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,4,4,1,2,1,1,2,1,1,1,2,1,1,1,1,2
認知,3,4,4,2,1,3,4,2,2,3,1,3,2,1,2,2,1,2,2,2,3,3,2,1,2,2,1,2,2,3,2,4,3,2,3,3
ペ,3,2,1,3,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,4,1,1,1,3,3
ユーロドル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
スイカ,3,2,2,3,1,1,2,1,3,3,1,1,1,1,1,1,3,3,3,2,2,2,1,2,1,3,4,2,2,1,3,1,2,1,2,3
素,3,3,4,3,5,2,3,5,2,2,4,3,4,3,3,3,2,2,3,3,2,2,4,3,5,4,1,4,4,4,3,4,3,4,3,3
暖かい,3,1,2,3,1,1,3,4,3,3,1,1,3,1,1,4,2,2,4,4,1,1,5,1,4,3,4,3,3,1,3,3,3,1,2,3
スペシャル,3,3,4,4,1,2,4,3,3,3,1,1,1,1,1,2,3,3,3,2,2,2,3,4,1,3,4,1,1,2,3,1,2,3,5,4
メジャー,3,3,4,2,1,2,3,2,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,3,1,2,4,1,1,2,2,1,2,3,4,3
ハロウィン,3,1,2,2,1,1,3,2,2,2,1,1,1,1,1,1,2,2,3,2,3,3,3,3,1,2,3,1,1,1,2,1,1,1,2,2
保湿,3,2,1,1,1,1,4,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1
フラッシュ,3,3,3,3,1,2,3,2,3,3,1,1,2,1,1,3,3,3,3,2,4,4,2,3,2,2,4,2,2,2,3,1,2,3,3,4
根本的,3,1,1,2,4,3,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,2,1,3,2,1,2,1,1,1,1,3
集計,3,3,3,1,1,2,3,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,3,3
ナイト,3,3,4,4,1,2,3,3,3,4,1,1,2,1,1,3,4,4,3,2,4,4,1,5,3,3,4,2,1,4,3,1,3,3,4,4
分離,3,2,4,2,3,3,3,2,3,3,1,3,2,2,2,3,2,3,2,2,4,4,2,2,2,2,1,4,4,3,2,4,3,2,4,3
移民,3,2,4,2,2,3,3,2,3,3,1,3,2,1,1,2,1,1,1,1,3,3,2,2,2,2,1,2,2,2,3,1,2,2,3,3
オッケ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
拡散,3,2,3,2,1,2,3,2,2,3,1,3,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,2,3,2,3,2,3,3,3
仕掛け,3,2,3,3,1,2,3,1,3,3,1,3,3,4,3,1,4,4,3,3,4,4,3,1,1,3,3,3,3,3,3,3,3,3,2,4
深田,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3
日焼け,3,3,1,2,1,2,4,2,2,3,1,3,2,2,3,3,2,2,3,2,3,3,2,1,2,2,1,2,2,2,2,1,2,3,1,1
盛り上げる,3,2,1,3,1,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,1,1,3,1,2,3,1,2,2,2,3,3,2,3,2,3
キャリア,3,3,4,3,1,3,4,3,3,3,1,1,2,1,1,3,2,2,2,2,4,4,1,5,2,2,3,1,2,2,3,1,3,2,4,3
弱,3,3,3,3,5,2,3,1,3,2,3,2,2,3,2,2,3,3,2,3,4,4,4,1,1,3,2,3,3,3,3,3,3,3,3,3
出来,3,3,4,3,5,2,3,4,3,4,1,4,3,4,3,1,4,4,4,3,5,5,3,1,4,3,1,3,3,4,4,4,3,4,2,4
パス,3,5,4,4,1,3,4,3,4,4,1,1,3,1,1,3,4,4,3,3,4,4,1,4,3,4,4,3,2,3,4,1,3,3,3,3
シン,3,3,3,4,1,3,2,1,4,4,1,1,3,2,2,3,4,4,2,4,3,3,1,4,1,2,4,4,4,1,4,3,3,1,3,4
化粧水,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
メガネ,3,1,2,4,1,1,1,1,4,4,1,1,3,1,1,1,4,4,4,3,3,3,1,1,1,3,4,1,2,1,4,3,3,1,3,3
被災,3,2,3,1,1,2,3,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,3,3
推移,3,3,4,1,4,4,3,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,3,2
スプーン,3,4,2,2,1,2,3,2,3,3,1,1,3,1,1,3,2,2,3,3,3,3,3,1,3,2,4,2,2,3,3,1,3,3,2,3
支給,3,3,3,2,2,3,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,3,2,3,2,2,3,3
ぶっちゃける,3,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,3,4,1,1,1,1,1,2,1,1,1
悲しみ,3,2,3,4,1,3,3,1,4,4,1,4,4,4,4,4,4,4,4,3,4,4,3,1,1,4,2,4,4,3,4,3,4,4,3,3
百,3,5,4,4,5,5,3,3,4,1,1,1,5,1,1,5,1,1,1,5,4,4,4,1,4,3,3,5,5,4,4,3,5,4,5,4
家賃,3,4,2,3,3,2,4,4,3,4,1,4,2,3,3,3,3,3,3,2,3,3,2,1,2,2,1,2,2,2,3,1,3,2,2,2
拡張,3,2,4,2,3,3,4,2,2,2,1,2,2,1,1,2,1,1,1,2,3,3,3,2,2,2,1,3,3,3,2,4,3,2,4,3
設立,3,2,5,3,3,4,4,3,3,3,1,3,2,2,3,3,2,2,3,2,3,3,2,4,2,2,1,5,5,3,3,4,3,2,5,3
上回る,3,2,3,3,1,4,3,2,3,3,4,3,2,3,2,3,3,3,3,3,1,1,3,1,2,3,2,2,2,4,3,1,3,3,3,3
フィールド,3,4,4,4,1,3,4,2,4,4,1,1,3,1,1,3,3,3,2,2,4,4,3,4,3,3,4,2,2,4,4,1,3,2,4,3
イノベーション,3,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3
部族,3,3,4,2,1,2,2,1,3,3,1,3,3,2,2,2,2,2,2,2,3,3,1,1,2,2,1,2,2,3,3,1,3,2,3,2
ボロボロ,3,1,1,3,1,1,2,1,3,3,1,1,2,1,1,1,4,4,3,3,3,3,4,1,1,4,5,1,1,1,3,4,3,1,1,3
メンタル,3,2,2,2,1,2,3,2,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,4,1,1,2,2,1,2,3,1,3
ロゴ,3,3,4,1,1,2,4,1,3,3,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,3,1,1,2,3,1,2,2,4,4
講ずる,3,2,1,1,1,4,3,1,1,2,4,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2
叶える,3,2,1,3,1,2,4,4,3,3,4,4,2,4,4,3,4,4,4,4,1,1,4,1,3,4,4,2,2,4,3,3,3,4,2,3
来れる,3,1,1,3,1,2,2,1,3,3,1,1,2,1,1,1,3,3,4,3,1,1,3,1,1,1,1,1,1,1,3,1,2,1,1,3
産む,3,2,2,4,1,2,3,4,4,4,1,4,3,5,4,4,3,4,4,3,3,3,4,1,4,3,4,3,3,1,4,3,4,1,3,3
スタンス,3,4,2,2,1,2,3,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,4,1,1,2,1,1,2,2,2,3
絵画,3,3,4,2,3,3,3,3,3,3,1,3,3,2,2,3,2,2,2,2,3,3,2,4,3,2,1,4,4,3,3,1,3,3,4,3
確かめる,3,3,2,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,3,3,3,4,4,4,4,4,2,3
書き込み,3,3,2,2,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,3
機材,3,4,3,2,1,2,3,2,3,3,1,3,2,2,3,2,2,2,3,3,3,3,2,2,2,2,1,1,1,2,2,4,2,3,3,4
律法,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
幼稚園,3,1,1,4,2,3,4,3,3,1,1,1,3,1,1,1,1,1,1,2,1,1,2,4,3,3,1,2,2,2,3,1,1,2,4,3
泊まる,3,5,1,4,1,3,4,4,4,4,5,4,4,3,4,4,3,3,4,3,1,1,4,1,4,4,4,2,3,4,4,1,4,4,2,3
敷く,3,4,1,3,1,3,3,4,3,3,5,3,4,3,3,4,3,3,3,3,1,1,4,1,5,3,4,4,4,4,3,1,4,4,3,4
身長,3,4,4,3,3,3,4,3,3,4,1,3,3,3,4,3,3,3,4,3,3,3,4,4,3,3,1,2,3,4,3,1,4,3,5,3
アカン,3,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1
取り除く,3,2,2,3,1,3,4,3,3,3,4,3,2,3,3,2,3,3,3,2,1,1,3,1,2,3,2,3,4,3,3,1,3,3,2,3
労働省,3,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
分布,3,2,4,1,3,3,3,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,5,2,1,1,5,5,2,1,4,2,2,4,2
真木,3,2,2,2,1,1,1,2,3,1,1,1,2,1,2,1,1,1,2,2,1,1,1,3,3,2,2,3,3,1,3,1,2,1,2,5
多様性,3,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,3
サクサク,3,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,3,1,1,2,4,1,1,1,2,1,1,1,1,2
生涯,3,3,5,3,4,3,4,3,3,3,1,3,4,3,3,4,3,3,3,3,4,4,3,5,4,3,1,3,4,3,3,3,4,3,4,3
浅い,3,3,3,3,1,3,3,3,3,3,4,3,4,3,3,4,3,3,3,4,1,1,4,2,3,3,2,4,4,4,3,4,4,4,3,3
パイ,3,4,3,3,2,2,3,4,4,4,2,2,3,1,3,3,3,3,3,4,4,4,2,3,4,3,4,3,3,3,4,1,3,4,3,3
ヨハネ,3,1,3,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,4,1,2,2,1,3,2,1,2,2,2,1,2,1,2,1,2,1
変わり,3,3,3,4,1,3,3,1,4,3,1,3,4,4,3,4,4,4,3,4,3,3,1,1,1,4,4,3,3,4,4,3,4,4,2,3
日頃,3,3,2,3,4,3,4,2,2,2,1,2,3,3,3,4,3,3,3,3,2,2,3,1,3,3,1,2,2,3,2,3,3,4,2,3
溶かす,3,4,1,3,1,2,3,1,3,3,4,3,2,3,3,3,3,3,3,3,1,1,4,1,1,3,4,3,3,3,3,3,3,4,2,3
おもろい,3,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,3,1,1,1,2,1,1,1,1,3
見かける,3,1,2,4,1,1,3,4,4,4,1,1,4,1,1,4,3,3,4,4,1,1,3,1,4,4,2,2,1,1,4,4,4,1,2,3
一人ひとり,3,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,3,1,1,1,1,1,2,1,1,3
取り込む,3,3,2,3,1,3,3,3,3,3,4,3,2,4,3,2,4,4,3,3,1,1,4,1,2,3,2,2,3,4,3,4,3,4,3,3
誘う,3,4,2,4,1,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,1,3,3,4,4,4,4,5,3,4
スピリット,3,3,2,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,3,1,1,2,1,1,2,1,2,5
マッチ,3,2,4,3,2,2,4,2,3,3,1,1,3,1,1,4,3,3,3,2,3,3,1,3,3,3,4,3,2,3,3,1,3,3,4,3
著者,3,3,3,1,4,3,4,2,3,3,1,3,3,1,2,3,1,1,2,1,2,2,2,3,3,1,1,3,3,2,3,1,4,2,3,3
応答,3,2,3,3,3,2,3,3,4,4,1,4,3,3,2,3,3,3,2,2,4,4,1,1,3,3,1,2,3,2,4,4,3,2,2,2
日本軍,3,1,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,2,1,2,1,1,1,1,2
香る,3,2,2,2,1,1,2,4,2,2,3,2,2,1,2,1,1,1,2,3,1,1,3,3,4,2,3,2,2,2,2,1,2,3,3,4
拭く,3,4,3,3,1,3,3,3,3,4,5,4,4,3,3,4,3,3,3,4,1,1,5,1,4,3,4,5,2,4,3,3,4,4,3,4
誘導,3,3,4,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,4,1,3,3,1,3,3,4,3,4,3,4,4,3
タワー,3,4,4,3,1,2,4,2,3,3,1,1,2,1,1,2,3,3,3,2,4,4,1,4,2,3,4,2,2,2,3,3,2,2,3,3
ベルト,3,3,3,4,1,3,3,3,4,4,1,1,3,1,1,4,3,3,3,3,4,4,1,3,3,3,4,3,3,4,4,1,4,3,3,4
裏切る,3,2,1,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,2,2,2,4,4,4,4,4,3,3
塊,3,1,2,3,4,1,2,3,3,3,3,1,4,2,1,4,3,4,4,4,3,3,4,1,4,3,3,3,3,2,3,4,4,2,3,3
沖縄県,3,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
初日,3,4,3,3,3,2,4,3,4,4,1,4,2,3,4,3,3,3,4,3,3,3,3,2,2,3,1,2,2,3,3,1,3,4,3,3
礼拝,3,1,3,1,3,2,3,1,2,3,1,3,3,2,2,3,2,2,2,2,3,3,2,2,2,1,1,3,3,3,2,1,3,3,3,1
有難う,3,1,2,5,1,1,3,5,2,3,1,1,3,1,1,5,5,5,2,3,4,4,3,4,4,5,5,2,2,1,2,3,2,1,3,2
脂,3,4,1,2,4,2,2,2,3,3,1,3,3,3,2,4,3,3,2,2,2,2,2,1,3,2,2,3,3,3,3,3,2,2,2,2
魅力的,3,1,1,3,2,3,4,3,4,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,3,3,1,1,2,1,4,3,1,1,1,3
在る,3,1,5,5,1,1,2,5,5,3,1,1,3,1,1,5,3,3,2,4,5,5,2,4,5,5,5,3,4,1,5,3,4,1,2,2
