word,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
運命的,21720,-1,-1,13755,-1,19319,24282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20909,-1,-1,-1,-1,-1,20673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28925
醜態,21721,-1,-1,8116,-1,-1,-1,20769,17310,-1,17773,18706,14090,12294,13813,14090,13212,11823,14233,22764,-1,6545,-1,20261,17403,-1,-1,-1,10356,21352,-1,18724,10755,-1,-1,87743
釣り糸,21722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21317,-1,-1,24272,-1,20764,-1,-1,-1,-1,-1,-1,12872,17739,17044,-1,-1,-1,23354,-1,-1,35692
鑑賞,21723,20704,5650,4829,11574,3866,19307,12581,10537,-1,10804,12228,17536,9988,7334,17536,16434,9611,11475,16348,15740,4501,-1,12735,19362,-1,11953,8832,12503,13036,6627,10875,6818,6065,3173,8170
面積,21724,6059,1205,7155,4151,3937,-1,16582,11826,-1,12127,11984,16576,16585,8482,16576,15524,15932,11392,23806,-1,8712,5053,13262,21436,-1,1496,1327,6443,16747,-1,9096,7547,536,3991,4999
黒字,21725,16266,13335,-1,11767,12724,15202,-1,24615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20180,23725,-1,-1,-1,-1,-1,-1,-1,16221,-1,-1,-1,-1,17675,14329,6964
あしらう,21726,20704,-1,-1,15956,12597,23305,20386,17053,2788,17507,9466,23783,21388,6316,23783,22295,20563,10433,-1,-1,9575,-1,8997,16470,1513,13079,9959,5539,20961,-1,8349,7176,13874,20396,17647
いつぞや,21728,-1,-1,-1,-1,-1,22479,-1,-1,-1,-1,13234,-1,-1,-1,-1,-1,-1,21957,-1,-1,22119,-1,14034,17785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
いぶ,21729,-1,-1,18156,-1,-1,8891,15530,-1,-1,-1,-1,-1,-1,16169,-1,-1,-1,-1,-1,-1,-1,-1,9836,-1,15325,4045,7031,-1,16198,-1,-1,21087,23058,-1,-1
うらやむ,21730,20704,-1,-1,-1,23747,18956,21901,19137,5040,19649,22391,24649,6999,19736,24649,23098,6735,14826,-1,-1,16416,-1,17618,-1,9104,21903,17245,11279,22496,9728,20504,8719,-1,-1,36742
うろちょろ,21731,13446,-1,-1,-1,-1,-1,-1,-1,6829,-1,-1,16092,15586,-1,16092,15080,19165,-1,-1,-1,-1,-1,-1,21482,5926,-1,-1,17420,-1,-1,-1,16951,-1,-1,38686
ガサ入れ,21732,-1,-1,-1,-1,-1,-1,-1,22414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163277
ガムテープ,21733,-1,-1,-1,-1,23130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13162,-1,-1,-1,6477,-1,-1,-1,-1,-1,-1,-1,-1,12070,13469
カルシウム,21734,11455,8759,-1,11502,6068,24453,17331,13644,-1,-1,-1,-1,-1,-1,19375,18160,12956,22641,21432,24890,-1,12865,-1,24227,6890,7568,9261,22259,17877,-1,-1,15579,10794,-1,13568
キタ,21735,13446,-1,-1,24467,23388,-1,21082,16840,-1,-1,-1,-1,3695,-1,13485,12642,13687,22405,-1,-1,-1,-1,-1,-1,-1,18198,-1,-1,21681,6639,24787,-1,-1,20500,6018
ぎゃふん,21736,-1,-1,-1,-1,-1,-1,-1,-1,9034,23099,-1,13040,9658,-1,-1,-1,-1,24418,-1,-1,20591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24036,-1,-1,61767
きらり,21737,11455,-1,-1,-1,22111,21068,-1,-1,3352,-1,17148,-1,18469,8905,-1,-1,-1,1443,-1,-1,-1,-1,12363,-1,3447,-1,-1,11032,-1,-1,16782,10913,18200,-1,49568
ケタ,21738,-1,-1,-1,-1,-1,-1,19753,17660,-1,-1,18746,-1,-1,-1,19207,17999,-1,19886,20339,20245,-1,-1,-1,-1,-1,11465,-1,-1,20309,6460,-1,-1,-1,14642,31272
げた,21739,3966,-1,1667,16230,20821,7656,15533,15464,-1,15868,17603,15046,8259,4011,15046,14108,11709,20771,-1,-1,-1,-1,5979,24387,13033,3739,7178,18440,16049,-1,7004,7955,-1,24825,39957
コーディネーター,21740,-1,17293,-1,24124,8932,-1,-1,21436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17930,-1,-1,-1,-1,-1,9122,-1,14814,14647,17733
コタツ,21741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8613,17701,-1,-1,-1,-1,-1,-1,4966,-1,-1,-1,-1,-1,22978,-1,-1,-1,33934
シャキーン,21742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12869,-1,-1,-1,-1,-1,-1,-1,-1,-1,13274
ジュエリー,21743,-1,25000,-1,-1,6194,19410,18228,17502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13082,-1,-1,-1,18790,-1,-1,-1,24168,-1,14572
スタンディング,21745,8967,-1,-1,-1,22413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20594,29012
スティーブ,21746,-1,9551,-1,-1,13153,10569,4580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2548,2716,-1,1397,-1,-1,11190,-1,-1,-1,4780,-1,-1,-1,11455,9392,12148
すま,21747,-1,17103,-1,-1,-1,9703,-1,-1,-1,-1,-1,18755,17962,23716,18755,17582,23676,16462,4665,5267,-1,-1,-1,18043,-1,10005,16281,-1,-1,-1,24774,21859,12394,-1,41317
その実,21748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11213,-1,-1,-1,-1,14729,23415,-1,-1,19312,-1,-1,-1,-1,-1,-1,22235,-1
ぞろい,21749,-1,-1,-1,-1,-1,-1,17715,15387,-1,-1,21643,-1,-1,-1,14597,13691,15391,-1,-1,-1,-1,-1,-1,-1,-1,15983,18035,-1,18270,-1,-1,-1,-1,-1,51570
ダンゴムシ,21750,-1,-1,-1,-1,-1,21245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9364,-1,-1,-1,-1,-1,-1,-1,-1,12106,23537
つけあがる,21751,-1,-1,-1,-1,-1,-1,-1,22351,6357,22952,-1,19238,-1,-1,19238,18026,-1,-1,-1,-1,10802,-1,-1,21269,7711,-1,-1,20806,-1,-1,-1,16617,-1,-1,115726
テンパ,21752,-1,-1,-1,-1,-1,-1,21983,-1,-1,-1,-1,-1,-1,-1,-1,-1,21141,10576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22725,-1,-1,-1,-1,18061,169359
とどろく,21753,-1,-1,-1,21116,-1,21816,24191,20012,2351,20552,11662,10679,18056,11373,10679,10018,17353,8693,-1,-1,19910,-1,5378,14957,7670,17427,18722,5815,24837,5600,21080,6634,-1,-1,41632
ドラマチック,21754,13446,-1,-1,-1,17017,-1,17243,14456,5849,-1,-1,-1,-1,19589,-1,-1,7011,-1,17879,17282,-1,-1,-1,24159,7140,-1,-1,-1,17964,-1,-1,17604,23947,24395,20454
なまける,21755,10047,-1,-1,-1,19085,18455,15007,13126,4523,13467,18700,19150,15507,13415,19150,17945,14899,18870,-1,-1,16902,-1,14773,18613,16154,12918,12162,18136,15552,-1,23786,13000,-1,16618,87931
ハッピーエンド,21757,-1,-1,-1,-1,-1,19714,13543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13292,-1,-1,11838,-1,-1,15658,2668,-1,-1,-1,14030,-1,-1,-1,-1,6056,-1
ファイツ,21758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
フィーバー,21759,-1,21974,-1,-1,23453,-1,-1,21857,-1,-1,-1,-1,-1,-1,-1,-1,16357,-1,-1,-1,-1,11395,-1,-1,9101,-1,-1,23786,-1,-1,-1,21912,17193,-1,13927
ブンブン,21760,-1,-1,-1,-1,-1,-1,21575,18538,-1,-1,-1,-1,-1,-1,-1,-1,-1,12020,23505,23461,10547,-1,-1,21710,-1,-1,-1,-1,22226,-1,20262,-1,-1,16213,12492
ベトナム,21761,1800,2219,-1,6821,3893,12253,4910,-1,-1,-1,8483,-1,-1,12363,-1,-1,-1,-1,4638,4759,-1,1617,12409,-1,9416,5446,5370,-1,5127,9840,10132,-1,2697,6304,3009
マサキ,21762,6453,-1,-1,24121,-1,-1,16930,-1,-1,-1,-1,-1,11070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11538,-1,-1,-1,17460,-1,-1,-1,24536,-1,24294
むっちゃ,21763,-1,-1,-1,-1,-1,17221,22062,20465,-1,-1,-1,-1,-1,-1,20265,18991,12088,-1,-1,-1,14579,-1,-1,24751,8454,-1,-1,-1,23371,-1,-1,-1,-1,18186,10588
もみ合う,21764,-1,-1,-1,-1,-1,13105,17868,24951,-1,-1,-1,-1,-1,20281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17806,-1,-1,-1,18418,-1,-1,-1,-1,-1,15478
レタス,21765,3966,-1,-1,19168,15807,16751,14192,11936,-1,-1,-1,-1,-1,23123,-1,-1,17687,19924,22223,16524,-1,-1,-1,-1,4840,-1,-1,16043,14740,-1,-1,12727,-1,14789,6538
一手,21767,20704,21323,4384,21056,16996,18904,-1,12908,-1,13243,23538,7187,8689,8792,7187,6730,8352,12435,-1,-1,408,-1,17855,10471,-1,-1,-1,5297,-1,-1,9868,5679,-1,24751,17202
一目瞭然,21768,-1,-1,15228,-1,-1,20793,18717,-1,-1,-1,22530,-1,-1,-1,-1,-1,-1,12834,-1,-1,7404,-1,21665,20376,-1,-1,-1,-1,19274,-1,-1,-1,-1,-1,-1
不具合,21769,-1,-1,-1,21690,2843,19241,14925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23936,-1,-1,12631,12130,-1,18254,-1,-1,-1,-1,15421,1834,-1,-1,9697,4726,9933
仁義,21770,16266,21522,11088,-1,-1,-1,19581,16651,-1,17091,22535,12196,-1,16514,12196,11436,24374,13958,24979,-1,-1,-1,24565,23743,-1,-1,16384,22096,20075,-1,-1,16837,12656,-1,32237
何にせよ,21771,-1,-1,-1,-1,-1,-1,16237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9290,-1,-1,-1,-1,-1,12998,-1,-1,-1,-1,16764,-1,-1,-1,-1,-1,-1
何にでも,21772,-1,-1,-1,-1,-1,20162,11924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24794,-1,-1,-1,-1,-1,20626,9178,-1,-1,-1,12370,-1,-1,-1,-1,18280,-1
全国各地,21773,-1,-1,-1,17739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21384,-1,-1,-1,-1,-1,-1,13283,-1
助け合い,21774,-1,-1,-1,-1,18173,-1,-1,-1,-1,-1,-1,18520,16290,-1,18520,17361,15648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22880,-1,-1,-1,-1,-1,15733,19944
包み,21775,16266,24450,-1,15713,20587,-1,14123,15247,-1,15643,3087,16235,13405,2243,16235,15209,12885,7448,10734,11775,10145,24556,-1,21633,23021,7122,9876,8016,14613,-1,5848,4803,-1,-1,31118
取り分,21776,20704,-1,-1,-1,-1,-1,11230,9654,-1,9902,-1,20774,-1,23614,20774,19473,-1,-1,9827,11297,-1,-1,-1,23869,-1,-1,-1,11661,11644,-1,-1,22809,-1,-1,35207
史郎,21777,-1,-1,-1,-1,-1,18196,17001,-1,-1,-1,13283,-1,-1,-1,16400,15365,-1,-1,-1,-1,-1,-1,12175,-1,-1,-1,-1,-1,17541,-1,9333,-1,13322,-1,43335
吟味,21778,20704,22537,3191,19674,8096,16490,23845,19686,-1,20215,9852,-1,-1,7411,-1,-1,-1,11335,22988,23451,19609,-1,10272,-1,-1,11538,10369,9934,24493,-1,9325,10703,-1,14273,12646
埋め合わせ,21779,20704,-1,-1,-1,-1,-1,11268,9549,-1,9795,-1,-1,14398,19441,-1,-1,13823,14051,7501,7964,14880,-1,-1,19406,-1,-1,-1,16904,11685,8281,-1,9971,-1,-1,62615
多忙,21780,20704,14660,5168,21153,7464,17456,12081,9569,-1,9815,12246,13604,17953,8739,13604,12756,17251,13761,13171,13684,-1,-1,11970,19822,-1,-1,21749,10212,12394,-1,12621,9337,16413,-1,24383
多重,21781,16266,9181,-1,19388,7808,-1,20865,12552,-1,12875,23827,5840,-1,17687,5840,5454,-1,-1,24278,24194,24884,-1,-1,23115,-1,-1,21164,10108,15492,-1,21807,16976,7972,23419,23598
夢路,21782,-1,-1,16450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
天下り,21783,-1,-1,-1,-1,-1,16907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19215
子連れ,21784,-1,-1,-1,-1,10078,20203,23540,19422,-1,19945,-1,18111,-1,-1,18111,16977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22462,24167,-1,-1,19937,19810,12702,27394
安住,21785,-1,-1,7661,-1,-1,20629,-1,-1,-1,-1,-1,-1,-1,19133,-1,-1,-1,-1,18787,22499,-1,-1,-1,-1,-1,-1,-1,19989,-1,-1,-1,-1,-1,-1,32567
少数,21787,8967,3042,2930,8222,6380,-1,13706,7558,-1,7743,7133,9286,16416,5286,9286,8701,15769,14650,7030,7572,17581,-1,9181,18467,-1,6652,7148,3970,12521,8731,6945,8543,4294,11516,9283
居間,21788,13446,6477,2609,9076,15852,19451,9556,8256,-1,8464,2101,-1,8697,1884,4166,3893,8359,3467,10365,9792,4856,6174,2203,24620,456,14860,15105,6332,9939,1283,3653,4241,5334,21049,33140
岩下,21789,-1,-1,-1,-1,-1,16486,19782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20341,-1,-1,-1,18666,16348,52943
川先,21790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
廃虚,21791,20704,-1,-1,22104,17085,-1,17739,14863,-1,15252,-1,11438,19861,-1,11438,10728,-1,-1,-1,-1,-1,-1,-1,17280,-1,-1,-1,7311,18285,-1,-1,8615,-1,-1,74080
引き締まる,21792,-1,-1,-1,17207,9154,-1,22527,18746,2761,19247,17059,15328,18980,10480,15328,14368,18239,7313,-1,-1,5990,-1,11278,-1,16322,20245,22203,6813,23152,-1,7789,5180,-1,22615,11934
弾道,21793,16266,9280,-1,-1,14866,-1,19784,14142,-1,14518,-1,18574,-1,19500,18574,17409,-1,-1,9066,10010,-1,-1,-1,20926,-1,-1,-1,18203,20344,-1,23851,20552,11799,10882,10847
役員会,21794,-1,-1,-1,-1,17681,17384,19708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20268,-1,-1,-1,-1,-1,36387
待ち合わせ場所,21795,-1,-1,-1,-1,-1,22836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12443,-1,-1,-1,-1,-1,18852,-1,-1,-1,-1,-1,-1,-1,-1,-1,15073,-1
心臓外科,21796,-1,-1,-1,-1,-1,20213,18047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18601,-1,-1,-1,-1,-1,-1
成澤,21797,-1,-1,-1,-1,-1,17884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32472
手動,21798,6881,10386,-1,-1,6627,-1,13093,11030,-1,11316,-1,21474,-1,22649,21474,20132,-1,-1,7531,7042,15366,-1,-1,19219,-1,-1,-1,18068,13214,-1,-1,19298,12195,9496,9379
手軽,21799,10047,17786,5244,12189,2194,22391,22454,18713,5038,19213,21285,19997,11064,15193,19997,18744,10640,16946,-1,-1,5938,-1,21282,19391,-1,17573,11155,10220,23072,-1,17638,10614,20987,2451,4492
打開,21800,-1,17021,8357,24900,12891,-1,23020,13957,-1,14325,17912,14309,18402,13395,14309,13418,17686,15405,11629,12067,22390,-1,20241,19223,-1,-1,-1,7857,19354,-1,15205,8340,21366,21541,20445
持ち方,21801,-1,-1,-1,-1,-1,19770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23475,-1,-1,-1,-1,-1,20866,-1,20454,19604,-1,-1,-1,-1,-1,-1,17426,-1
指切り,21802,-1,-1,-1,-1,-1,22995,-1,19231,-1,19750,-1,20504,9697,-1,20504,19217,9330,20846,-1,-1,13007,-1,-1,-1,18731,-1,-1,23334,-1,-1,-1,13199,-1,-1,71548
日夏,21803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
明王,21804,-1,14574,-1,-1,23468,-1,-1,-1,-1,-1,-1,14083,-1,19201,14083,13205,-1,-1,-1,-1,-1,-1,-1,-1,-1,13847,19813,-1,-1,-1,20982,-1,21085,5077,13088
普請,21805,-1,14329,5922,-1,-1,13920,-1,-1,-1,-1,14423,-1,-1,8061,-1,-1,-1,-1,-1,-1,-1,-1,14264,-1,-1,11097,13754,24124,-1,-1,11447,21770,21515,-1,48158
木幡,21806,-1,-1,-1,-1,-1,13359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119305
未知数,21807,-1,-1,24961,-1,21320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24843,-1,-1,17742,-1,15204,15521,-1,-1,-1,-1,-1,-1,-1,27129
来場,21808,7460,10986,-1,20689,2705,-1,17977,13260,-1,13606,-1,17592,19562,-1,17592,16488,18799,-1,14345,13449,-1,-1,-1,18715,-1,-1,-1,20477,18525,3518,-1,18257,12760,9162,11692
梶山,21809,-1,-1,-1,-1,-1,16868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28470
榎,21810,10047,-1,6724,-1,-1,-1,-1,-1,-1,-1,21419,-1,17716,24404,-1,-1,17020,-1,-1,-1,-1,-1,-1,-1,-1,23776,-1,-1,-1,-1,-1,-1,19113,-1,18341
構想,21811,13446,2204,7747,6012,6286,18057,9557,8239,-1,8447,8111,-1,-1,5995,-1,-1,-1,23491,15475,14813,-1,14333,8328,21209,-1,7365,6960,11574,9930,-1,9342,17815,3137,2711,4068
気品,21812,20704,-1,5765,-1,18607,-1,18795,15693,-1,16104,12802,23048,15594,9878,23048,21606,14981,13455,15573,16744,15055,-1,17863,21135,-1,15839,13716,8104,19358,-1,12841,9862,-1,-1,32047
水音,21813,-1,-1,5587,-1,-1,-1,23692,-1,-1,-1,11812,-1,9873,8901,-1,-1,9499,3499,-1,-1,1962,-1,13514,-1,-1,-1,24632,14211,24331,-1,8147,2542,-1,-1,55684
洗礼,21814,16266,6978,10023,24717,14408,-1,10522,7324,-1,7502,12057,9861,-1,9124,9861,9246,-1,19496,9794,8684,15483,-1,14124,20679,-1,17250,16718,11829,10810,-1,11656,13444,9414,-1,9869
深度,21815,-1,13182,-1,-1,21462,-1,22860,18418,-1,18910,24174,15947,22271,20746,15947,14946,21417,17162,12204,14340,14395,-1,-1,-1,-1,-1,16719,20867,20043,-1,24722,16109,14544,23251,30505
湘南,21816,-1,6651,23956,-1,14295,18693,-1,-1,-1,-1,-1,-1,-1,16886,-1,-1,-1,3067,-1,24125,-1,18743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4691,-1,5603
無双,21817,-1,15697,10919,-1,15353,-1,20199,17985,-1,18469,22011,6902,19652,16166,6902,6458,18885,17075,-1,-1,-1,21419,-1,20377,-1,16870,14898,7566,20777,-1,19267,14741,6954,-1,21769
無線機,21818,-1,-1,-1,-1,-1,-1,14684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18146,-1,-1,-1,-1,-1,15181,-1,-1,-1,-1,23836,-1
照会,21819,20704,24208,20494,24184,9007,17066,20552,17077,-1,17533,20490,-1,-1,15509,-1,-1,-1,-1,9503,9917,-1,-1,23050,-1,22762,-1,-1,-1,21137,-1,-1,-1,-1,-1,23213
特等席,21820,-1,-1,-1,-1,-1,-1,24428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21903,-1,-1,7674,-1,-1,15856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67072
犯罪行為,21821,-1,-1,-1,-1,-1,-1,24631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13570,-1,-1,-1,-1,-1,21272,-1,-1,-1,-1,-1,-1,-1,-1
猫田,21822,-1,-1,-1,-1,-1,7988,24730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61750
生き様,21823,-1,-1,-1,-1,15464,-1,-1,-1,-1,-1,-1,12327,17871,-1,12327,11556,20839,16315,-1,-1,-1,-1,-1,-1,-1,-1,-1,16062,-1,-1,-1,12166,-1,16558,19140
甦る,21825,-1,-1,-1,-1,-1,7118,19659,19478,-1,-1,7698,-1,-1,3741,23480,22012,9075,13257,-1,-1,21738,-1,3551,4080,1866,-1,19321,-1,19953,-1,9300,-1,16006,20842,19904
矢木,21826,-1,-1,-1,-1,-1,21042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
破り,21827,-1,3243,-1,-1,-1,-1,21540,13168,5527,13511,23703,8185,12670,-1,8185,7654,12185,-1,9756,9696,-1,-1,-1,-1,-1,-1,-1,16848,22124,-1,-1,15744,-1,-1,48019
繋げる,21828,2809,-1,-1,10459,3933,21929,6599,22671,4202,5689,20722,6145,7964,11724,13233,12403,7659,7794,-1,-1,7700,-1,-1,5404,2823,-1,20985,5101,6881,-1,17672,4616,19651,3718,4823
群れる,21829,-1,-1,-1,-1,-1,7257,20560,16969,4401,17419,15147,13815,12552,-1,13815,12954,12072,17777,-1,-1,20401,-1,2646,13290,20425,19513,21975,9948,21147,-1,19160,13339,-1,-1,24968
義人,21830,-1,-1,20273,-1,-1,19180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16935,-1,24831
肉体的,21831,-1,-1,4192,17520,7283,20242,13791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10565,-1,-1,7591,-1,7520,17765,-1,10959,9508,-1,14234,-1,-1,-1,-1,20172,11043
自腹,21832,5116,-1,-1,-1,21298,17749,21132,17562,-1,18032,-1,-1,12682,-1,-1,23447,12197,23787,-1,-1,20658,-1,-1,-1,-1,-1,-1,19601,21725,-1,-1,18181,-1,18561,14420
至極,21833,-1,-1,1804,-1,13880,18940,19359,20647,1989,21203,8960,14345,14170,4511,14345,13451,13607,6131,-1,-1,9108,-1,6872,17862,2074,18087,15574,6035,19971,5632,8566,3866,-1,-1,29349
船乗り,21834,-1,23276,-1,-1,-1,-1,14855,12865,-1,13199,10511,15537,-1,8740,15537,14566,-1,-1,12432,12714,-1,-1,11141,24031,-1,14969,18070,10820,15353,-1,17162,-1,-1,18695,31208
船内,21835,-1,13834,20508,-1,17512,18824,11500,9830,-1,10083,13071,15519,16643,11032,15519,14550,15987,-1,11362,11440,-1,22724,13289,17051,-1,23930,-1,11275,11915,8312,12671,-1,18605,13830,14443
船大工,21836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93478
良幸,21837,-1,-1,-1,-1,-1,18126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
落ちこむ,21838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12090,-1,-1,-1,-1,-1,-1,12299,-1,-1,-1,-1,-1,-1,19971,-1,-1,-1,-1,-1,17110,-1,-1,-1,53148
補強,21839,20704,6188,-1,13545,8066,-1,13976,11836,-1,12137,18452,16129,18856,13876,16129,15112,18120,16878,12567,12371,-1,-1,20050,17436,-1,8655,10006,7479,14450,5409,18199,13232,8584,12884,7811
西島,21840,-1,-1,-1,-1,-1,13962,13897,-1,-1,-1,23811,-1,-1,-1,17316,16228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14368,-1,-1,-1,18355,21469,42408
覚醒剤,21841,-1,-1,-1,21635,24059,15514,19045,-1,-1,-1,14044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14928,-1,-1,-1,-1,-1,19606,-1,-1,-1,-1,15556,34105
言いふらす,21842,-1,-1,-1,-1,-1,19588,17754,14885,-1,-1,23147,-1,-1,13832,19591,18358,10237,14007,-1,-1,9192,-1,-1,21228,-1,22478,20500,-1,18297,-1,21511,-1,-1,-1,58436
診断書,21843,-1,-1,-1,-1,9289,17165,19860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24485,-1,-1,-1,-1,-1,-1,-1,20415,-1,-1,-1,-1,-1,45164
評議員,21844,-1,-1,-1,-1,14910,-1,18994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11785,-1,-1,-1,-1,-1,-1,19565,-1,-1,-1,-1,-1,41225
諭吉,21845,-1,22155,19516,-1,-1,-1,21345,-1,-1,-1,-1,-1,-1,24799,-1,-1,14877,-1,-1,-1,17381,-1,-1,-1,-1,1941,2751,-1,21927,-1,-1,-1,15629,-1,12699
