word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_ANIME_V2,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
両足,りょうあし,リョウアシ,3,2,2,2,3,4,3,3,3,3,3,2,2,2,2,2,2,4,3,3,2,2,2,2,2,3,2,2,4,2,3,2,3,2,2,2,4,1,3,2,2,3,2,3,2,2,3,3,2,3,3,2,1,2,1,3,2,2,2,2,2,2,2,3,2,1,3,2,4,2,2
都心,としん,トシン,3,3,3,2,3,4,4,3,4,3,2,3,3,3,3,3,2,1,3,3,3,2,1,2,2,2,1,2,3,1,1,2,2,2,2,3,1,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,4,3,4,4,4,3,4,4,4,3,2,1,1,2,3,2,3,2
木村,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,1,2,4,4,1,1,3,1,1,3,2,2,4,2,2,2,4,1,4,3,2,2,4,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,4,2
乗り換え,のりかえ,ノリカエ,3,4,4,4,3,4,3,3,4,4,4,4,3,3,4,3,2,1,2,2,3,1,2,2,2,1,1,2,1,1,1,2,1,3,3,3,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,3,2,3,3,3,2,3,3,4,3,1,1,1,1,3,2,2,2
鬼ごっこ,おにごっこ,オニゴッコ,3,2,2,2,3,4,4,3,3,3,2,2,2,2,3,1,2,1,1,1,1,1,2,2,2,1,3,2,2,3,3,2,2,2,1,1,2,1,1,2,3,1,2,2,2,2,1,2,2,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1
搾取,さくしゅ,サクシュ,3,2,3,2,3,4,3,3,3,3,2,2,2,2,3,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
保育所,ほいくしょ,ホイクショ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
量る,はかる,ハカル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,3,1,1,3,2,2,2,2,1,1,3,3,1,4,2,2,1,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,3
もののけ,もののけ,モノノケ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,3,2,2,2,3,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1
オッケイ,おっけい,オッケイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
いきむ,いきむ,イキム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,3,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,4
サムエル,サムエル,サムエル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
躊躇,ちゅうちょ,チュウチョ,3,2,2,2,3,4,3,3,3,3,2,2,3,3,2,2,2,4,2,3,3,2,2,2,2,3,3,2,4,3,3,2,4,3,3,3,3,1,3,2,3,4,2,3,3,2,3,4,2,4,4,3,2,3,3,3,3,3,2,3,3,3,2,4,2,1,3,3,4,2,2
ヒロイン,ヒロイン,ヒロイン,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,3,1,2,2,3,2,3,3,1,2,1,1,2,3,3,4,3,2,2,3,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,4,2,2,2,2,2,2,2,2,2,4,3,3,1,3,4,3,4,3
脅かす,おびやかす,オビヤカス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,1,1,2,2,1,3,3,3,4,3,3,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,3,2,2
オレンジ色,オレンジいろ,オレンジイロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,2,2,1,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2
ひっくり返る,ひっくりかえる,ヒックリカエル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,3,1,1,3,3,3,2,2,1,1,1,2,1,3,2,3,1,3,3,2,3,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2
洋,よう,ヨウ,3,2,3,2,3,4,3,3,4,2,2,3,2,3,2,5,3,3,2,4,3,3,3,3,3,3,2,2,4,2,2,2,4,3,3,3,1,2,2,2,2,5,2,2,3,2,5,5,5,2,5,3,5,4,3,4,3,3,5,3,3,3,3,2,3,5,4,3,2,4,2
選考,せんこう,センコウ,3,2,2,3,3,4,3,3,3,3,3,2,2,2,2,4,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,2,1,2,1,2,1,2,2,1,1,1,2,1,3,2,3,3,3,2,3,3,3,3,2,2,1,2,3,2,3,2
ハリー,はりー,ハリー,3,2,3,2,3,4,3,3,3,2,4,2,2,3,2,3,2,1,4,3,3,2,4,1,1,4,1,1,2,1,1,1,1,4,4,3,1,5,4,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,1,3,3,1,3,2
デモンストレーション,デモンストレーション,デモンストレーション,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,2,3,3,3,2,2,1,1,1,1,1,2,2
アナリスト,アナリスト,アナリスト,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1
兼ねる,かねる,カネル,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,2,2,1,3,4,4,1,2,2,4,3,4,4,3,3,3,3,3,1,1,2,4,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,3,3,4,3,3,4,4,3,3,3,4,2,4,3,1,4,3,2
ランニング,ランニング,ランニング,3,3,3,2,3,4,4,3,3,2,4,3,2,3,3,2,2,1,2,2,3,2,2,3,1,2,1,1,2,2,2,3,2,2,2,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,3,3,4,3,2,3,3,3,2,3,3,3,3,2,2,1,2,3,2,2,3
特権,とっけん,トッケン,3,2,2,2,3,4,3,4,3,2,2,2,2,2,2,3,2,3,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,1,3,3,3,1,2,3,3,2,4,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,2,3,3,1,3,3,3,3,2
ワ,ワ,ワ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,2,1,3,1,1,1,3,3,2,2,2,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,3,1,2,1
ハハッ,ははっ,ハハッ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1
アーキテクチャ,アーキテクチャ,アーキテクチャ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
内牧,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
早,はや,ハヤ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,3,4,5,3,2,2,1,3,3,3,3,3,3,4,3,3,3,3,5,5,4,4,1,1,3,3,3,3,3,4,3,2,2,2,3,2,4,4,1,2,1,1,1,1,1,1,1,3,3,3,3,3,4,3,3,2
精一杯,せいいっぱい,セイイッパイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,1,1,3,1,1,1,1,1,1,4,1,1,3,4,1,3,3,3,4,3,4,4,3,3,4,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3
コットン,コットン,コットン,3,2,1,3,3,4,3,3,3,2,2,3,2,2,3,2,1,1,2,2,3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,2,2,2
単,たん,タン,3,2,2,2,4,4,3,3,3,2,3,2,3,3,2,4,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,3,2,3,2,2,2,1,4,4,4,4,2,4,3,3,4,4,4,3,2,2,3,2,3,2,4,3
サンライズ,サンライズ,サンライズ,3,3,3,2,3,4,3,3,3,2,4,2,2,3,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3
遅刻,ちこく,チコク,3,3,3,3,3,4,3,3,3,4,3,2,3,3,3,1,4,2,2,3,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,1,3,4,4,4,4,4,4,4,3,3,3,4,3,4,2,3,2,3,3,3,2,3,3,3,3,2,4,1,3,3,4,2,2
クリニック,クリニック,クリニック,3,3,3,4,4,4,3,3,4,3,2,4,4,3,3,2,2,1,2,3,4,3,3,3,1,2,1,1,2,1,1,1,1,3,3,3,3,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,4,1,3,1,2,2,1,2,2
夕日,ゆうひ,ユウヒ,3,2,2,3,3,4,4,3,3,3,2,2,2,2,3,1,3,4,3,3,3,2,2,3,3,2,2,3,1,2,2,3,3,2,2,2,2,1,2,3,3,1,3,3,2,3,3,3,3,3,2,3,1,3,2,4,3,3,3,4,3,3,3,3,2,1,3,2,4,2,3
管理職,かんりしょく,カンリショク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3
ゴロゴロ,ゴロゴロ,ゴロゴロ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,1,2,1,1,1,3,3,3,3,2,2,2,3,1,1,3,3,1,3,3,3,3,2,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,2
紀元前,きげんぜん,キゲンゼン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,2
映え,はえ,ハエ,3,2,3,2,3,4,3,3,3,2,2,3,2,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,4,4,2,2,1,1,1,2,2,1,2
学会,がっかい,ガッカイ,3,4,3,2,5,4,3,3,3,3,3,3,4,4,3,4,2,2,3,3,4,3,2,2,2,2,2,1,2,2,2,1,2,2,2,4,1,2,2,2,2,1,3,2,2,2,3,1,2,1,1,2,1,4,5,3,4,5,3,5,4,4,3,2,2,1,2,3,2,4,3
偏り,かたより,カタヨリ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,3,4,2,3,3,3,4,3,3,2,2,1,1,1,2,2,1,2
代理店,だいりてん,ダイリテン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
井戸,いど,イド,3,3,3,3,3,4,4,3,4,2,4,2,2,3,3,3,3,4,3,3,2,4,3,3,3,3,4,3,4,4,4,3,2,3,3,2,2,2,4,2,2,1,3,2,2,3,3,2,3,2,2,3,2,3,2,4,3,3,3,3,3,3,3,3,3,1,3,2,3,3,2
縮める,ちぢめる,チヂメル,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,3,3,3,2,2,2,2,3,2,3,3,2,3,3,3,1,1,1,3,1,3,2,3,1,2,3,2,2,3,3,2,3,4,3,2,3,3,2,3,3,3,3,3,3,2,3,2,1,3,1,3,2,3
試算,しさん,シサン,3,3,2,4,3,4,3,3,3,2,4,2,3,3,2,2,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2
代理,だいり,ダイリ,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,4,3,3,2,4,3,3,3,4,4,3,3,3,4,3,3,3,3,4,4,4,2,1,3,3,3,1,3,3,3,3,3,3,3,3,2,3,1,3,3,4,3,4,3,4,3,5,4,3,3,1,3,4,3,4,2
限度,げんど,ゲンド,3,2,2,2,3,4,3,3,4,2,2,2,3,2,2,2,2,3,3,4,3,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,1,2,2,3,1,2,3,3,2,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3
終点,しゅうてん,シュウテン,3,3,3,3,3,4,3,5,3,2,3,3,3,4,3,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,3,2,1,3,4,3,3,3,3,3,3,3,2,2,2,1,2,2,2,4,2
競合,きょうごう,キョウゴウ,3,2,2,3,3,4,3,3,3,3,2,3,2,3,2,3,1,1,2,3,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,1,3,1,2,1,1,1,1,3,4,3,3,3,3,3,3,3,3,2,2,1,1,3,2,3,3
断熱,だんねつ,ダンネツ,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1
入試,にゅうし,ニュウシ,3,4,4,2,4,4,3,3,3,4,4,3,4,4,4,2,2,1,2,3,3,3,2,2,2,2,3,3,2,3,3,3,2,1,2,3,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,3,1,4,3,4,3,4,3,3,3,3,3,2,2,1,2,3,2,3,2
聖句,せいく,セイク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
ガブリエル,ガブリエル,ガブリエル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1
猪,いのしし,イノシシ,3,3,4,2,3,4,3,3,3,2,2,4,4,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,1,2,2,2,2,1,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,2,4,2,2,2,2,4,2,1,3,2,3,2,2
蛾,が,ガ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3,2,3,2,5,2,2,3,2,3,2,2,2,2,5,5,2,2,5,1,5,2,4,2,5,5,5,2,5,5,2,5,5,5,5,5,2,2,3,2,2,2,2,2,2,3,4,2,5,2,2,3,2,4
ブラウザー,ブラウザー,ブラウザー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
職種,しょくしゅ,ショクシュ,3,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,1,1,3,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,3,3,3,3,3,2,4,3,3,3,2,1,1,1,2,2,2,2
生き延びる,いきのびる,イキノビル,3,2,2,3,3,4,3,3,3,3,2,3,2,2,2,1,3,1,3,3,2,3,4,4,4,2,4,2,3,4,4,2,3,1,1,2,2,1,2,3,4,1,3,3,3,3,3,3,4,3,3,3,1,3,2,3,3,3,2,3,3,3,2,3,4,4,3,2,3,2,2
未練,みれん,ミレン,3,2,2,3,3,4,4,3,3,2,3,2,2,2,2,1,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,3,1,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,2,3,1,4
著,ちょ,チョ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,2,3,2,5,2,2,2,3,2,2,3,5,5,2,5,2,2,4,3,4,4,4,5,5,5,2,4,5,4,2,4,5,4,2,5,2,3,2,2,2,2,2,2,2,3,1,3,4,3,3,1,4,2
ガタガタ,ガタガタ,ガタガタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,3,2,2,2,3,1,1,3,3,1,3,3,3,3,1,3,3,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,3
沸く,わく,ワク,3,4,4,4,3,4,5,3,4,3,4,4,4,4,4,1,2,1,4,4,4,3,2,2,3,2,4,3,4,2,2,3,3,2,2,2,3,1,3,3,3,1,3,3,3,3,2,3,3,3,3,3,4,4,3,4,4,3,3,3,4,3,4,4,2,3,2,2,4,3,2
相棒,あいぼう,アイボウ,3,3,3,2,3,4,3,3,5,2,2,2,3,2,3,2,4,3,3,2,2,3,4,4,4,3,4,4,3,4,4,4,3,4,4,2,2,3,3,3,4,4,3,3,3,3,2,3,4,3,4,4,1,2,1,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2
決勝,けっしょう,ケッショウ,3,3,3,2,3,4,3,3,3,3,4,2,2,3,3,5,4,1,3,4,3,2,4,4,4,2,4,4,2,4,4,4,2,3,3,4,1,4,2,3,3,1,2,2,3,3,2,2,2,1,1,4,1,3,3,4,3,3,3,3,3,3,4,3,4,1,2,4,2,5,3
損なう,そこなう,ソコナウ,3,2,2,2,3,4,3,3,3,3,3,2,2,2,2,2,2,1,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,1,1,2,2,1,3,2,3,1,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,4,3,2,3,2,2
見当たる,みあたる,ミアタル,3,2,3,3,3,4,3,3,3,2,3,3,3,3,2,1,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,2,1,3,3,4,3,3,4,3,3,3,4,4,4,4,3,2,2,3,3,2,2,2,2,2,2,3,4,3,4,3,1,4,1,2
泉,いずみ,イズミ,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,4,4,4,3,3,2,4,4,3,3,4,3,4,3,3,3,4,4,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,4,3,2,4,3,2,1,2,2,2,2,2,2,2,3,3,4,1,4,3,3,4,2
村人,むらびと,ムラビト,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,3,3,3,3,2,3,4,3,3,3,3,4,3,3,3,4,3,3,3,2,3,1,3,3,3,1,2,2,3,3,2,3,3,2,2,4,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,2,2,2,3
改ざん,かいざん,カイザン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,3,3,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2
文化的,ぶんかてき,ブンカテキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3
中立,ちゅうりつ,チュウリツ,3,2,1,2,3,4,3,3,3,2,2,2,2,2,2,3,2,2,2,3,2,1,2,3,3,2,3,1,2,3,3,1,2,2,3,3,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,3,4,2,3,4,3,3,3,3,2,3,2,1,2,3,2,3,3
金正恩,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
梅雨,つゆ,ツユ,3,2,2,2,3,4,4,3,3,2,3,3,2,2,2,2,2,3,3,3,3,1,2,2,1,2,3,3,3,3,3,3,2,1,1,3,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,3,3,2,1,2,2,2,2,2,2,2,3,1,2,3,2,2,2,2,2
ルー,ルー,ルー,3,2,3,2,3,4,3,3,3,3,3,2,2,2,3,3,4,1,2,2,2,3,4,4,1,3,1,1,2,3,3,3,1,3,3,3,1,4,4,1,3,1,2,3,4,2,2,2,3,2,4,2,1,3,2,3,3,2,2,3,2,3,3,4,4,1,3,3,2,3,2
みや,みや,ミヤ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,2,2,3,2,4,2,4,3,3,4,4,3,4,2,2,2,2,2,2,2,2,1,2,2,3,2,3,2,2,2,2,3,3,2,3,2,2,2,4,2,2,2,3,3,3,1,2,3,3,3,2
表現力,ひょうげんりょく,ヒョウゲンリョク,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
得点,とくてん,トクテン,3,3,3,2,4,5,3,3,3,3,3,2,4,3,3,5,3,1,3,3,3,2,3,4,4,2,3,3,2,3,3,3,2,2,3,3,2,3,2,3,3,1,2,2,2,2,1,2,2,2,2,3,1,4,4,3,4,4,3,4,4,4,3,2,3,1,2,3,2,5,2
発出,はっしゅつ,ハッシュツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
ええー,ええー,エエー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ハハ,ハハ,ハハ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,5,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
